dataset_dir: /mmfs1/data/fangxian/data/
dataset_name: ImageNet
batch_size: 32
workers: 8
resolution: 256
channels: 3
codebook_size: 100000
codebook_dim: 8
z_channels: 256
factor: 16
beta: 0.1
gamma: 0.5
alpha: 1.0
quantizer_name: wasserstein_quantizer
resume: False
epochs: 4
eval_epochs: 1
lr: 5e-05
dropout: 0.0
seed: 123
warmup_iters: 5000
decay_iters: 50000
weight_decay: 0.05
accumulation: 1
checkpoint_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/checkpoint/ImageNet
results_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/results/ImageNet
saver_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/saver/ImageNet
data_pre: ImageNet
model_pre: model_100000_8_16
loss_pre: loss_1.0_0.1_0.5
training_pre: wasserstein_quantizer_4
saver_name_pre: wasserstein_quantizer_4_ImageNet_model_100000_8_16_loss_1.0_0.1_0.5
Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
dataset name: ImageNet
len train_set: 1281167
len val_set: 50000
len train_dataloader: 40036
len val_dataloader: 782
Start training...
epoch:1, cur_lr:0.000050
Train Epoch: [1/4] Iters:[10/40036] loss 1.1413, vq_loss 0.7105, rec_loss 0.4308, wasserstein_loss 1.3708, quant_error 0.1821, codebook_utilization 0.0174, codebook_perplexity 547.3243,
Train Epoch: [2/4] Iters:[1330/40036] loss 0.0517, vq_loss 0.0293, rec_loss 0.0224, wasserstein_loss 0.0363, quant_error 0.0809, codebook_utilization 0.0765, codebook_perplexity 7396.1845,
Train Epoch: [2/4] Iters:[1340/40036] loss 0.0560, vq_loss 0.0333, rec_loss 0.0227, wasserstein_loss 0.0443, quant_error 0.0813, codebook_utilization 0.0765, codebook_perplexity 7393.2635,
Train Epoch: [2/4] Iters:[1350/40036] loss 0.0594, vq_loss 0.0366, rec_loss 0.0228, wasserstein_loss 0.0505, quant_error 0.0826, codebook_utilization 0.0765, codebook_perplexity 7397.1861,
Train Epoch: [2/4] Iters:[1360/40036] loss 0.0584, vq_loss 0.0358, rec_loss 0.0227, wasserstein_loss 0.0488, quant_error 0.0827, codebook_utilization 0.0766, codebook_perplexity 7415.8283,
Train Epoch: [2/4] Iters:[1370/40036] loss 0.0569, vq_loss 0.0346, rec_loss 0.0223, wasserstein_loss 0.0472, quant_error 0.0800, codebook_utilization 0.0766, codebook_perplexity 7416.8994,
Train Epoch: [2/4] Iters:[1380/40036] loss 0.0565, vq_loss 0.0340, rec_loss 0.0225, wasserstein_loss 0.0460, quant_error 0.0801, codebook_utilization 0.0767, codebook_perplexity 7420.8988,
Train Epoch: [2/4] Iters:[1390/40036] loss 0.0535, vq_loss 0.0313, rec_loss 0.0223, wasserstein_loss 0.0405, quant_error 0.0803, codebook_utilization 0.0767, codebook_perplexity 7423.8445,
Train Epoch: [2/4] Iters:[1400/40036] loss 0.0549, vq_loss 0.0330, rec_loss 0.0219, wasserstein_loss 0.0441, quant_error 0.0796, codebook_utilization 0.0766, codebook_perplexity 7413.8328,
Train Epoch: [2/4] Iters:[1410/40036] loss 0.0550, vq_loss 0.0333, rec_loss 0.0217, wasserstein_loss 0.0448, quant_error 0.0794, codebook_utilization 0.0765, codebook_perplexity 7387.9141,
Train Epoch: [2/4] Iters:[1420/40036] loss 0.0551, vq_loss 0.0335, rec_loss 0.0216, wasserstein_loss 0.0451, quant_error 0.0795, codebook_utilization 0.0766, codebook_perplexity 7397.4214,
Train Epoch: [2/4] Iters:[1430/40036] loss 0.0555, vq_loss 0.0340, rec_loss 0.0215, wasserstein_loss 0.0460, quant_error 0.0802, codebook_utilization 0.0765, codebook_perplexity 7396.3899,
Train Epoch: [2/4] Iters:[1440/40036] loss 0.0553, vq_loss 0.0338, rec_loss 0.0215, wasserstein_loss 0.0454, quant_error 0.0810, codebook_utilization 0.0766, codebook_perplexity 7405.7804,
Train Epoch: [2/4] Iters:[1450/40036] loss 0.0570, vq_loss 0.0350, rec_loss 0.0220, wasserstein_loss 0.0474, quant_error 0.0822, codebook_utilization 0.0766, codebook_perplexity 7418.4703,
Train Epoch: [2/4] Iters:[1460/40036] loss 0.0572, vq_loss 0.0349, rec_loss 0.0222, wasserstein_loss 0.0470, quant_error 0.0829, codebook_utilization 0.0767, codebook_perplexity 7427.1064,
Train Epoch: [2/4] Iters:[1470/40036] loss 0.0576, vq_loss 0.0354, rec_loss 0.0222, wasserstein_loss 0.0478, quant_error 0.0837, codebook_utilization 0.0766, codebook_perplexity 7403.2349,
Train Epoch: [2/4] Iters:[1480/40036] loss 0.0581, vq_loss 0.0356, rec_loss 0.0225, wasserstein_loss 0.0481, quant_error 0.0843, codebook_utilization 0.0766, codebook_perplexity 7402.6369,
Train Epoch: [2/4] Iters:[1490/40036] loss 0.0594, vq_loss 0.0365, rec_loss 0.0229, wasserstein_loss 0.0496, quant_error 0.0850, codebook_utilization 0.0765, codebook_perplexity 7378.0311,
Train Epoch: [2/4] Iters:[1500/40036] loss 0.0547, vq_loss 0.0323, rec_loss 0.0224, wasserstein_loss 0.0417, quant_error 0.0835, codebook_utilization 0.0764, codebook_perplexity 7359.5764,
Train Epoch: [2/4] Iters:[1510/40036] loss 0.0550, vq_loss 0.0321, rec_loss 0.0228, wasserstein_loss 0.0409, quant_error 0.0849, codebook_utilization 0.0765, codebook_perplexity 7375.7750,
Train Epoch: [2/4] Iters:[1520/40036] loss 0.0535, vq_loss 0.0306, rec_loss 0.0228, wasserstein_loss 0.0379, quant_error 0.0847, codebook_utilization 0.0765, codebook_perplexity 7378.2317,
Train Epoch: [2/4] Iters:[1530/40036] loss 0.0531, vq_loss 0.0301, rec_loss 0.0230, wasserstein_loss 0.0372, quant_error 0.0839, codebook_utilization 0.0765, codebook_perplexity 7368.7142,
Train Epoch: [2/4] Iters:[1540/40036] loss 0.0513, vq_loss 0.0285, rec_loss 0.0228, wasserstein_loss 0.0342, quant_error 0.0827, codebook_utilization 0.0765, codebook_perplexity 7386.5124,
Train Epoch: [2/4] Iters:[1550/40036] loss 0.0512, vq_loss 0.0281, rec_loss 0.0231, wasserstein_loss 0.0333, quant_error 0.0830, codebook_utilization 0.0766, codebook_perplexity 7389.4335,
Train Epoch: [2/4] Iters:[1560/40036] loss 0.0523, vq_loss 0.0298, rec_loss 0.0225, wasserstein_loss 0.0374, quant_error 0.0811, codebook_utilization 0.0765, codebook_perplexity 7380.1909,
Train Epoch: [2/4] Iters:[1570/40036] loss 0.0521, vq_loss 0.0294, rec_loss 0.0226, wasserstein_loss 0.0365, quant_error 0.0810, codebook_utilization 0.0765, codebook_perplexity 7395.1982,
Train Epoch: [2/4] Iters:[1580/40036] loss 0.0512, vq_loss 0.0288, rec_loss 0.0224, wasserstein_loss 0.0353, quant_error 0.0811, codebook_utilization 0.0765, codebook_perplexity 7393.3951,
Train Epoch: [2/4] Iters:[1590/40036] loss 0.0511, vq_loss 0.0288, rec_loss 0.0223, wasserstein_loss 0.0350, quant_error 0.0817, codebook_utilization 0.0766, codebook_perplexity 7404.6003,
Train Epoch: [2/4] Iters:[1600/40036] loss 0.0496, vq_loss 0.0274, rec_loss 0.0222, wasserstein_loss 0.0323, quant_error 0.0817, codebook_utilization 0.0765, codebook_perplexity 7391.0818,
Train Epoch: [2/4] Iters:[1610/40036] loss 0.0471, vq_loss 0.0245, rec_loss 0.0226, wasserstein_loss 0.0264, quant_error 0.0822, codebook_utilization 0.0765, codebook_perplexity 7392.3351,
Train Epoch: [2/4] Iters:[1620/40036] loss 0.0482, vq_loss 0.0257, rec_loss 0.0226, wasserstein_loss 0.0286, quant_error 0.0825, codebook_utilization 0.0765, codebook_perplexity 7379.0834,
Train Epoch: [2/4] Iters:[1630/40036] loss 0.0507, vq_loss 0.0283, rec_loss 0.0224, wasserstein_loss 0.0336, quant_error 0.0831, codebook_utilization 0.0765, codebook_perplexity 7389.4234,
Train Epoch: [2/4] Iters:[1640/40036] loss 0.0498, vq_loss 0.0274, rec_loss 0.0224, wasserstein_loss 0.0322, quant_error 0.0821, codebook_utilization 0.0764, codebook_perplexity 7364.4190,
Train Epoch: [2/4] Iters:[1650/40036] loss 0.0510, vq_loss 0.0284, rec_loss 0.0226, wasserstein_loss 0.0342, quant_error 0.0823, codebook_utilization 0.0765, codebook_perplexity 7381.3618,
Train Epoch: [2/4] Iters:[1660/40036] loss 0.0542, vq_loss 0.0317, rec_loss 0.0225, wasserstein_loss 0.0408, quant_error 0.0820, codebook_utilization 0.0765, codebook_perplexity 7372.4998,
Train Epoch: [2/4] Iters:[1670/40036] loss 0.0532, vq_loss 0.0309, rec_loss 0.0223, wasserstein_loss 0.0395, quant_error 0.0815, codebook_utilization 0.0764, codebook_perplexity 7365.3558,
Train Epoch: [2/4] Iters:[1680/40036] loss 0.0502, vq_loss 0.0278, rec_loss 0.0224, wasserstein_loss 0.0337, quant_error 0.0798, codebook_utilization 0.0764, codebook_perplexity 7367.1860,
Train Epoch: [2/4] Iters:[1690/40036] loss 0.0520, vq_loss 0.0300, rec_loss 0.0220, wasserstein_loss 0.0380, quant_error 0.0800, codebook_utilization 0.0765, codebook_perplexity 7387.0928,
Train Epoch: [2/4] Iters:[1700/40036] loss 0.0542, vq_loss 0.0325, rec_loss 0.0217, wasserstein_loss 0.0429, quant_error 0.0800, codebook_utilization 0.0764, codebook_perplexity 7379.3048,
Train Epoch: [2/4] Iters:[1710/40036] loss 0.0553, vq_loss 0.0336, rec_loss 0.0217, wasserstein_loss 0.0450, quant_error 0.0804, codebook_utilization 0.0765, codebook_perplexity 7381.6897,
Train Epoch: [2/4] Iters:[1720/40036] loss 0.0588, vq_loss 0.0372, rec_loss 0.0216, wasserstein_loss 0.0523, quant_error 0.0802, codebook_utilization 0.0765, codebook_perplexity 7385.2360,
Train Epoch: [2/4] Iters:[1730/40036] loss 0.0637, vq_loss 0.0419, rec_loss 0.0218, wasserstein_loss 0.0615, quant_error 0.0813, codebook_utilization 0.0765, codebook_perplexity 7385.1444,
Train Epoch: [2/4] Iters:[1740/40036] loss 0.0637, vq_loss 0.0419, rec_loss 0.0219, wasserstein_loss 0.0615, quant_error 0.0810, codebook_utilization 0.0765, codebook_perplexity 7387.3858,
Train Epoch: [2/4] Iters:[1750/40036] loss 0.0630, vq_loss 0.0411, rec_loss 0.0219, wasserstein_loss 0.0600, quant_error 0.0809, codebook_utilization 0.0765, codebook_perplexity 7389.0570,
Train Epoch: [2/4] Iters:[1760/40036] loss 0.0618, vq_loss 0.0398, rec_loss 0.0220, wasserstein_loss 0.0574, quant_error 0.0806, codebook_utilization 0.0765, codebook_perplexity 7380.8365,
Train Epoch: [2/4] Iters:[1770/40036] loss 0.0597, vq_loss 0.0376, rec_loss 0.0221, wasserstein_loss 0.0530, quant_error 0.0809, codebook_utilization 0.0766, codebook_perplexity 7400.5586,
Train Epoch: [2/4] Iters:[1780/40036] loss 0.0557, vq_loss 0.0336, rec_loss 0.0220, wasserstein_loss 0.0451, quant_error 0.0806, codebook_utilization 0.0766, codebook_perplexity 7400.2002,
Train Epoch: [2/4] Iters:[1790/40036] loss 0.0548, vq_loss 0.0330, rec_loss 0.0218, wasserstein_loss 0.0438, quant_error 0.0806, codebook_utilization 0.0765, codebook_perplexity 7382.2834,
Train Epoch: [2/4] Iters:[1800/40036] loss 0.0520, vq_loss 0.0302, rec_loss 0.0217, wasserstein_loss 0.0382, quant_error 0.0807, codebook_utilization 0.0765, codebook_perplexity 7380.6113,
Train Epoch: [2/4] Iters:[1810/40036] loss 0.0482, vq_loss 0.0269, rec_loss 0.0213, wasserstein_loss 0.0315, quant_error 0.0811, codebook_utilization 0.0765, codebook_perplexity 7381.7834,
Train Epoch: [2/4] Iters:[1820/40036] loss 0.0479, vq_loss 0.0262, rec_loss 0.0217, wasserstein_loss 0.0298, quant_error 0.0819, codebook_utilization 0.0765, codebook_perplexity 7372.9743,
Train Epoch: [2/4] Iters:[1830/40036] loss 0.0484, vq_loss 0.0268, rec_loss 0.0216, wasserstein_loss 0.0311, quant_error 0.0821, codebook_utilization 0.0763, codebook_perplexity 7342.8899,
Train Epoch: [2/4] Iters:[1840/40036] loss 0.0498, vq_loss 0.0278, rec_loss 0.0221, wasserstein_loss 0.0329, quant_error 0.0823, codebook_utilization 0.0764, codebook_perplexity 7355.8233,
Train Epoch: [2/4] Iters:[1850/40036] loss 0.0513, vq_loss 0.0293, rec_loss 0.0220, wasserstein_loss 0.0360, quant_error 0.0821, codebook_utilization 0.0765, codebook_perplexity 7377.4843,
Train Epoch: [2/4] Iters:[1860/40036] loss 0.0539, vq_loss 0.0315, rec_loss 0.0224, wasserstein_loss 0.0404, quant_error 0.0823, codebook_utilization 0.0765, codebook_perplexity 7389.4106,
Train Epoch: [2/4] Iters:[1870/40036] loss 0.0535, vq_loss 0.0314, rec_loss 0.0222, wasserstein_loss 0.0403, quant_error 0.0818, codebook_utilization 0.0765, codebook_perplexity 7380.3999,
Train Epoch: [2/4] Iters:[1880/40036] loss 0.0551, vq_loss 0.0327, rec_loss 0.0224, wasserstein_loss 0.0429, quant_error 0.0817, codebook_utilization 0.0766, codebook_perplexity 7399.1579,
Train Epoch: [2/4] Iters:[1890/40036] loss 0.0544, vq_loss 0.0319, rec_loss 0.0224, wasserstein_loss 0.0413, quant_error 0.0820, codebook_utilization 0.0766, codebook_perplexity 7399.1510,
Train Epoch: [2/4] Iters:[1900/40036] loss 0.0532, vq_loss 0.0304, rec_loss 0.0228, wasserstein_loss 0.0384, quant_error 0.0816, codebook_utilization 0.0766, codebook_perplexity 7397.2036,
Train Epoch: [2/4] Iters:[1910/40036] loss 0.0520, vq_loss 0.0296, rec_loss 0.0224, wasserstein_loss 0.0371, quant_error 0.0807, codebook_utilization 0.0765, codebook_perplexity 7387.9357,
Train Epoch: [2/4] Iters:[1920/40036] loss 0.0536, vq_loss 0.0314, rec_loss 0.0221, wasserstein_loss 0.0407, quant_error 0.0806, codebook_utilization 0.0765, codebook_perplexity 7388.1138,
Train Epoch: [2/4] Iters:[1930/40036] loss 0.0517, vq_loss 0.0296, rec_loss 0.0221, wasserstein_loss 0.0368, quant_error 0.0815, codebook_utilization 0.0765, codebook_perplexity 7380.1787,
Train Epoch: [2/4] Iters:[1940/40036] loss 0.0520, vq_loss 0.0299, rec_loss 0.0221, wasserstein_loss 0.0374, quant_error 0.0813, codebook_utilization 0.0765, codebook_perplexity 7372.6585,
Train Epoch: [2/4] Iters:[1950/40036] loss 0.0518, vq_loss 0.0297, rec_loss 0.0221, wasserstein_loss 0.0367, quant_error 0.0822, codebook_utilization 0.0765, codebook_perplexity 7370.3287,
Train Epoch: [2/4] Iters:[1960/40036] loss 0.0512, vq_loss 0.0284, rec_loss 0.0227, wasserstein_loss 0.0341, quant_error 0.0827, codebook_utilization 0.0766, codebook_perplexity 7388.0827,
Train Epoch: [2/4] Iters:[1970/40036] loss 0.0498, vq_loss 0.0274, rec_loss 0.0224, wasserstein_loss 0.0322, quant_error 0.0820, codebook_utilization 0.0766, codebook_perplexity 7401.2939,
Train Epoch: [2/4] Iters:[1980/40036] loss 0.0509, vq_loss 0.0287, rec_loss 0.0222, wasserstein_loss 0.0351, quant_error 0.0810, codebook_utilization 0.0766, codebook_perplexity 7399.6339,
Train Epoch: [2/4] Iters:[1990/40036] loss 0.0484, vq_loss 0.0265, rec_loss 0.0219, wasserstein_loss 0.0308, quant_error 0.0805, codebook_utilization 0.0766, codebook_perplexity 7403.6216,
Train Epoch: [2/4] Iters:[2000/40036] loss 0.0492, vq_loss 0.0278, rec_loss 0.0214, wasserstein_loss 0.0338, quant_error 0.0794, codebook_utilization 0.0766, codebook_perplexity 7402.9115,
Train Epoch: [2/4] Iters:[2010/40036] loss 0.0509, vq_loss 0.0295, rec_loss 0.0214, wasserstein_loss 0.0371, quant_error 0.0796, codebook_utilization 0.0765, codebook_perplexity 7388.5083,
Train Epoch: [2/4] Iters:[2020/40036] loss 0.0527, vq_loss 0.0312, rec_loss 0.0215, wasserstein_loss 0.0406, quant_error 0.0794, codebook_utilization 0.0765, codebook_perplexity 7389.3915,
Train Epoch: [2/4] Iters:[2030/40036] loss 0.0526, vq_loss 0.0311, rec_loss 0.0215, wasserstein_loss 0.0406, quant_error 0.0790, codebook_utilization 0.0765, codebook_perplexity 7379.4607,
Train Epoch: [2/4] Iters:[2040/40036] loss 0.0586, vq_loss 0.0372, rec_loss 0.0214, wasserstein_loss 0.0526, quant_error 0.0791, codebook_utilization 0.0764, codebook_perplexity 7370.4742,
Train Epoch: [2/4] Iters:[2050/40036] loss 0.0614, vq_loss 0.0398, rec_loss 0.0215, wasserstein_loss 0.0577, quant_error 0.0798, codebook_utilization 0.0763, codebook_perplexity 7350.7945,
Train Epoch: [2/4] Iters:[2060/40036] loss 0.0623, vq_loss 0.0411, rec_loss 0.0212, wasserstein_loss 0.0603, quant_error 0.0801, codebook_utilization 0.0764, codebook_perplexity 7362.5710,
Train Epoch: [2/4] Iters:[2070/40036] loss 0.0605, vq_loss 0.0389, rec_loss 0.0216, wasserstein_loss 0.0556, quant_error 0.0809, codebook_utilization 0.0763, codebook_perplexity 7345.0216,
Train Epoch: [2/4] Iters:[2080/40036] loss 0.0613, vq_loss 0.0395, rec_loss 0.0218, wasserstein_loss 0.0565, quant_error 0.0817, codebook_utilization 0.0765, codebook_perplexity 7383.8842,
Train Epoch: [2/4] Iters:[2090/40036] loss 0.0568, vq_loss 0.0349, rec_loss 0.0219, wasserstein_loss 0.0471, quant_error 0.0824, codebook_utilization 0.0766, codebook_perplexity 7407.1815,
Train Epoch: [2/4] Iters:[2100/40036] loss 0.0567, vq_loss 0.0349, rec_loss 0.0219, wasserstein_loss 0.0471, quant_error 0.0824, codebook_utilization 0.0766, codebook_perplexity 7406.5847,
Train Epoch: [2/4] Iters:[2110/40036] loss 0.0601, vq_loss 0.0378, rec_loss 0.0223, wasserstein_loss 0.0528, quant_error 0.0833, codebook_utilization 0.0767, codebook_perplexity 7409.5325,
Train Epoch: [2/4] Iters:[2120/40036] loss 0.0618, vq_loss 0.0393, rec_loss 0.0225, wasserstein_loss 0.0556, quant_error 0.0838, codebook_utilization 0.0766, codebook_perplexity 7402.3309,
Train Epoch: [2/4] Iters:[2130/40036] loss 0.0620, vq_loss 0.0392, rec_loss 0.0228, wasserstein_loss 0.0551, quant_error 0.0846, codebook_utilization 0.0766, codebook_perplexity 7383.8264,
Train Epoch: [2/4] Iters:[2140/40036] loss 0.0630, vq_loss 0.0399, rec_loss 0.0231, wasserstein_loss 0.0564, quant_error 0.0848, codebook_utilization 0.0766, codebook_perplexity 7387.7162,
Train Epoch: [2/4] Iters:[2150/40036] loss 0.0604, vq_loss 0.0372, rec_loss 0.0232, wasserstein_loss 0.0511, quant_error 0.0847, codebook_utilization 0.0767, codebook_perplexity 7410.5949,
Train Epoch: [2/4] Iters:[2160/40036] loss 0.0549, vq_loss 0.0316, rec_loss 0.0233, wasserstein_loss 0.0402, quant_error 0.0837, codebook_utilization 0.0767, codebook_perplexity 7405.9818,
Train Epoch: [2/4] Iters:[2170/40036] loss 0.0540, vq_loss 0.0304, rec_loss 0.0236, wasserstein_loss 0.0376, quant_error 0.0844, codebook_utilization 0.0768, codebook_perplexity 7442.7720,
Train Epoch: [2/4] Iters:[2180/40036] loss 0.0539, vq_loss 0.0308, rec_loss 0.0231, wasserstein_loss 0.0387, quant_error 0.0833, codebook_utilization 0.0768, codebook_perplexity 7445.2689,
Train Epoch: [2/4] Iters:[2190/40036] loss 0.0560, vq_loss 0.0327, rec_loss 0.0232, wasserstein_loss 0.0425, quant_error 0.0836, codebook_utilization 0.0768, codebook_perplexity 7433.8172,
Train Epoch: [2/4] Iters:[2200/40036] loss 0.0545, vq_loss 0.0316, rec_loss 0.0229, wasserstein_loss 0.0401, quant_error 0.0837, codebook_utilization 0.0767, codebook_perplexity 7424.9073,
Train Epoch: [2/4] Iters:[2210/40036] loss 0.0566, vq_loss 0.0336, rec_loss 0.0231, wasserstein_loss 0.0441, quant_error 0.0836, codebook_utilization 0.0767, codebook_perplexity 7425.8298,
Train Epoch: [2/4] Iters:[2220/40036] loss 0.0553, vq_loss 0.0328, rec_loss 0.0225, wasserstein_loss 0.0427, quant_error 0.0829, codebook_utilization 0.0766, codebook_perplexity 7410.2567,
Train Epoch: [2/4] Iters:[2230/40036] loss 0.0543, vq_loss 0.0316, rec_loss 0.0227, wasserstein_loss 0.0404, quant_error 0.0831, codebook_utilization 0.0766, codebook_perplexity 7404.5957,
Train Epoch: [2/4] Iters:[2240/40036] loss 0.0511, vq_loss 0.0286, rec_loss 0.0224, wasserstein_loss 0.0344, quant_error 0.0831, codebook_utilization 0.0766, codebook_perplexity 7398.2644,
Train Epoch: [2/4] Iters:[2250/40036] loss 0.0508, vq_loss 0.0282, rec_loss 0.0226, wasserstein_loss 0.0335, quant_error 0.0834, codebook_utilization 0.0766, codebook_perplexity 7406.3592,
Train Epoch: [2/4] Iters:[2260/40036] loss 0.0479, vq_loss 0.0257, rec_loss 0.0221, wasserstein_loss 0.0287, quant_error 0.0828, codebook_utilization 0.0766, codebook_perplexity 7400.8112,
Train Epoch: [2/4] Iters:[2270/40036] loss 0.0485, vq_loss 0.0263, rec_loss 0.0221, wasserstein_loss 0.0302, quant_error 0.0817, codebook_utilization 0.0765, codebook_perplexity 7389.7360,
Train Epoch: [2/4] Iters:[2280/40036] loss 0.0489, vq_loss 0.0268, rec_loss 0.0221, wasserstein_loss 0.0310, quant_error 0.0822, codebook_utilization 0.0765, codebook_perplexity 7392.0958,
Train Epoch: [2/4] Iters:[2290/40036] loss 0.0492, vq_loss 0.0269, rec_loss 0.0223, wasserstein_loss 0.0315, quant_error 0.0815, codebook_utilization 0.0765, codebook_perplexity 7389.6305,
Train Epoch: [2/4] Iters:[2300/40036] loss 0.0509, vq_loss 0.0286, rec_loss 0.0223, wasserstein_loss 0.0350, quant_error 0.0810, codebook_utilization 0.0765, codebook_perplexity 7379.7959,
Train Epoch: [2/4] Iters:[2310/40036] loss 0.0541, vq_loss 0.0318, rec_loss 0.0223, wasserstein_loss 0.0413, quant_error 0.0811, codebook_utilization 0.0764, codebook_perplexity 7373.7102,
Train Epoch: [2/4] Iters:[2320/40036] loss 0.0559, vq_loss 0.0329, rec_loss 0.0230, wasserstein_loss 0.0431, quant_error 0.0824, codebook_utilization 0.0764, codebook_perplexity 7371.5638,
Train Epoch: [2/4] Iters:[2330/40036] loss 0.0561, vq_loss 0.0332, rec_loss 0.0229, wasserstein_loss 0.0440, quant_error 0.0817, codebook_utilization 0.0765, codebook_perplexity 7378.1045,
Train Epoch: [2/4] Iters:[2340/40036] loss 0.0579, vq_loss 0.0351, rec_loss 0.0227, wasserstein_loss 0.0479, quant_error 0.0815, codebook_utilization 0.0764, codebook_perplexity 7374.9300,
Train Epoch: [2/4] Iters:[2350/40036] loss 0.0592, vq_loss 0.0363, rec_loss 0.0230, wasserstein_loss 0.0501, quant_error 0.0815, codebook_utilization 0.0765, codebook_perplexity 7386.2238,
Train Epoch: [2/4] Iters:[2360/40036] loss 0.0574, vq_loss 0.0345, rec_loss 0.0230, wasserstein_loss 0.0464, quant_error 0.0822, codebook_utilization 0.0765, codebook_perplexity 7386.5852,
Train Epoch: [2/4] Iters:[2370/40036] loss 0.0540, vq_loss 0.0316, rec_loss 0.0224, wasserstein_loss 0.0408, quant_error 0.0813, codebook_utilization 0.0766, codebook_perplexity 7408.8690,
Train Epoch: [2/4] Iters:[2380/40036] loss 0.0527, vq_loss 0.0302, rec_loss 0.0224, wasserstein_loss 0.0381, quant_error 0.0812, codebook_utilization 0.0766, codebook_perplexity 7406.4162,
Train Epoch: [2/4] Iters:[2390/40036] loss 0.0524, vq_loss 0.0298, rec_loss 0.0226, wasserstein_loss 0.0371, quant_error 0.0821, codebook_utilization 0.0767, codebook_perplexity 7412.3558,
Train Epoch: [2/4] Iters:[2400/40036] loss 0.0511, vq_loss 0.0282, rec_loss 0.0229, wasserstein_loss 0.0338, quant_error 0.0825, codebook_utilization 0.0766, codebook_perplexity 7408.2860,
Train Epoch: [2/4] Iters:[2410/40036] loss 0.0507, vq_loss 0.0283, rec_loss 0.0224, wasserstein_loss 0.0340, quant_error 0.0820, codebook_utilization 0.0765, codebook_perplexity 7390.3536,
Train Epoch: [2/4] Iters:[2420/40036] loss 0.0531, vq_loss 0.0308, rec_loss 0.0224, wasserstein_loss 0.0389, quant_error 0.0820, codebook_utilization 0.0764, codebook_perplexity 7372.6804,
Train Epoch: [2/4] Iters:[2430/40036] loss 0.0530, vq_loss 0.0306, rec_loss 0.0225, wasserstein_loss 0.0385, quant_error 0.0820, codebook_utilization 0.0763, codebook_perplexity 7344.1973,
Train Epoch: [2/4] Iters:[2440/40036] loss 0.0516, vq_loss 0.0294, rec_loss 0.0222, wasserstein_loss 0.0363, quant_error 0.0815, codebook_utilization 0.0763, codebook_perplexity 7331.7597,
Train Epoch: [2/4] Iters:[2450/40036] loss 0.0509, vq_loss 0.0293, rec_loss 0.0216, wasserstein_loss 0.0365, quant_error 0.0806, codebook_utilization 0.0761, codebook_perplexity 7303.9046,
Train Epoch: [2/4] Iters:[2460/40036] loss 0.0537, vq_loss 0.0317, rec_loss 0.0220, wasserstein_loss 0.0411, quant_error 0.0807, codebook_utilization 0.0762, codebook_perplexity 7328.4891,
Train Epoch: [2/4] Iters:[2470/40036] loss 0.0541, vq_loss 0.0319, rec_loss 0.0222, wasserstein_loss 0.0415, quant_error 0.0810, codebook_utilization 0.0764, codebook_perplexity 7356.8656,
Train Epoch: [2/4] Iters:[2480/40036] loss 0.0555, vq_loss 0.0333, rec_loss 0.0222, wasserstein_loss 0.0440, quant_error 0.0820, codebook_utilization 0.0765, codebook_perplexity 7376.9798,
Train Epoch: [2/4] Iters:[2490/40036] loss 0.0564, vq_loss 0.0341, rec_loss 0.0223, wasserstein_loss 0.0454, quant_error 0.0828, codebook_utilization 0.0765, codebook_perplexity 7394.4717,
Train Epoch: [2/4] Iters:[2500/40036] loss 0.0559, vq_loss 0.0335, rec_loss 0.0224, wasserstein_loss 0.0442, quant_error 0.0827, codebook_utilization 0.0766, codebook_perplexity 7402.8482,
Train Epoch: [2/4] Iters:[2510/40036] loss 0.0537, vq_loss 0.0309, rec_loss 0.0227, wasserstein_loss 0.0388, quant_error 0.0837, codebook_utilization 0.0766, codebook_perplexity 7398.6657,
Train Epoch: [2/4] Iters:[2520/40036] loss 0.0508, vq_loss 0.0281, rec_loss 0.0227, wasserstein_loss 0.0333, quant_error 0.0837, codebook_utilization 0.0764, codebook_perplexity 7373.6511,
Train Epoch: [2/4] Iters:[2530/40036] loss 0.0500, vq_loss 0.0272, rec_loss 0.0228, wasserstein_loss 0.0314, quant_error 0.0836, codebook_utilization 0.0765, codebook_perplexity 7390.5324,
Train Epoch: [2/4] Iters:[2540/40036] loss 0.0547, vq_loss 0.0318, rec_loss 0.0229, wasserstein_loss 0.0407, quant_error 0.0831, codebook_utilization 0.0765, codebook_perplexity 7383.7234,
Train Epoch: [2/4] Iters:[2550/40036] loss 0.0575, vq_loss 0.0343, rec_loss 0.0231, wasserstein_loss 0.0456, quant_error 0.0836, codebook_utilization 0.0766, codebook_perplexity 7402.2408,
Train Epoch: [2/4] Iters:[2560/40036] loss 0.0590, vq_loss 0.0360, rec_loss 0.0230, wasserstein_loss 0.0493, quant_error 0.0826, codebook_utilization 0.0767, codebook_perplexity 7426.0026,
Train Epoch: [2/4] Iters:[2570/40036] loss 0.0626, vq_loss 0.0396, rec_loss 0.0230, wasserstein_loss 0.0563, quant_error 0.0833, codebook_utilization 0.0767, codebook_perplexity 7435.4520,
