dataset_dir: /mmfs1/data/fangxian/data/
dataset_name: ImageNet
batch_size: 32
workers: 8
resolution: 256
channels: 3
codebook_size: 50000
codebook_dim: 8
z_channels: 256
factor: 16
beta: 0.1
gamma: 0.5
alpha: 1.0
quantizer_name: wasserstein_quantizer
resume: False
epochs: 4
eval_epochs: 1
lr: 5e-05
dropout: 0.0
seed: 123
warmup_iters: 5000
decay_iters: 50000
weight_decay: 0.05
accumulation: 1
checkpoint_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/checkpoint/ImageNet
results_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/results/ImageNet
saver_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/saver/ImageNet
data_pre: ImageNet
model_pre: model_50000_8_16
loss_pre: loss_1.0_0.1_0.5
training_pre: wasserstein_quantizer_4
saver_name_pre: wasserstein_quantizer_4_ImageNet_model_50000_8_16_loss_1.0_0.1_0.5
Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
dataset name: ImageNet
len train_set: 1281167
len val_set: 50000
len train_dataloader: 40036
len val_dataloader: 782
Start training...
epoch:1, cur_lr:0.000050
Train Epoch: [1/4] Iters:[10/40036] loss 0.9623, vq_loss 0.5435, rec_loss 0.4188, wasserstein_loss 1.0498, quant_error 0.1351, codebook_utilization 0.0480, codebook_perplexity 928.4143,
Train Epoch: [1/4] Iters:[15600/40036] loss 0.0660, vq_loss 0.0409, rec_loss 0.0251, wasserstein_loss 0.0572, quant_error 0.0896, codebook_utilization 0.1436, codebook_perplexity 6718.2443,
Train Epoch: [1/4] Iters:[15610/40036] loss 0.0665, vq_loss 0.0415, rec_loss 0.0250, wasserstein_loss 0.0583, quant_error 0.0896, codebook_utilization 0.1436, codebook_perplexity 6711.4767,
Train Epoch: [1/4] Iters:[15620/40036] loss 0.0685, vq_loss 0.0437, rec_loss 0.0248, wasserstein_loss 0.0629, quant_error 0.0894, codebook_utilization 0.1433, codebook_perplexity 6695.1472,
Train Epoch: [1/4] Iters:[15630/40036] loss 0.0709, vq_loss 0.0461, rec_loss 0.0248, wasserstein_loss 0.0677, quant_error 0.0891, codebook_utilization 0.1432, codebook_perplexity 6683.5234,
Train Epoch: [1/4] Iters:[15640/40036] loss 0.0727, vq_loss 0.0481, rec_loss 0.0246, wasserstein_loss 0.0716, quant_error 0.0892, codebook_utilization 0.1432, codebook_perplexity 6690.6896,
Train Epoch: [1/4] Iters:[15650/40036] loss 0.0728, vq_loss 0.0484, rec_loss 0.0244, wasserstein_loss 0.0724, quant_error 0.0886, codebook_utilization 0.1431, codebook_perplexity 6684.6941,
Train Epoch: [1/4] Iters:[15660/40036] loss 0.0723, vq_loss 0.0479, rec_loss 0.0244, wasserstein_loss 0.0717, quant_error 0.0879, codebook_utilization 0.1433, codebook_perplexity 6711.5114,
Train Epoch: [1/4] Iters:[15670/40036] loss 0.0715, vq_loss 0.0467, rec_loss 0.0248, wasserstein_loss 0.0693, quant_error 0.0879, codebook_utilization 0.1436, codebook_perplexity 6732.0229,
Train Epoch: [1/4] Iters:[15680/40036] loss 0.0734, vq_loss 0.0484, rec_loss 0.0250, wasserstein_loss 0.0724, quant_error 0.0885, codebook_utilization 0.1436, codebook_perplexity 6736.5280,
Train Epoch: [1/4] Iters:[15690/40036] loss 0.0702, vq_loss 0.0447, rec_loss 0.0254, wasserstein_loss 0.0649, quant_error 0.0894, codebook_utilization 0.1437, codebook_perplexity 6740.2642,
Train Epoch: [1/4] Iters:[15700/40036] loss 0.0716, vq_loss 0.0465, rec_loss 0.0251, wasserstein_loss 0.0686, quant_error 0.0886, codebook_utilization 0.1439, codebook_perplexity 6759.9585,
Train Epoch: [1/4] Iters:[15710/40036] loss 0.0786, vq_loss 0.0533, rec_loss 0.0254, wasserstein_loss 0.0819, quant_error 0.0894, codebook_utilization 0.1439, codebook_perplexity 6764.8363,
Train Epoch: [1/4] Iters:[15720/40036] loss 0.0800, vq_loss 0.0548, rec_loss 0.0251, wasserstein_loss 0.0855, quant_error 0.0880, codebook_utilization 0.1441, codebook_perplexity 6773.3429,
Train Epoch: [1/4] Iters:[15730/40036] loss 0.0794, vq_loss 0.0545, rec_loss 0.0249, wasserstein_loss 0.0848, quant_error 0.0879, codebook_utilization 0.1441, codebook_perplexity 6773.0866,
Train Epoch: [1/4] Iters:[15740/40036] loss 0.0794, vq_loss 0.0547, rec_loss 0.0247, wasserstein_loss 0.0852, quant_error 0.0876, codebook_utilization 0.1440, codebook_perplexity 6762.4183,
Train Epoch: [1/4] Iters:[15750/40036] loss 0.0770, vq_loss 0.0519, rec_loss 0.0251, wasserstein_loss 0.0796, quant_error 0.0883, codebook_utilization 0.1437, codebook_perplexity 6728.1085,
Train Epoch: [1/4] Iters:[15760/40036] loss 0.0696, vq_loss 0.0448, rec_loss 0.0249, wasserstein_loss 0.0652, quant_error 0.0886, codebook_utilization 0.1436, codebook_perplexity 6714.9646,
Train Epoch: [1/4] Iters:[15770/40036] loss 0.0663, vq_loss 0.0415, rec_loss 0.0248, wasserstein_loss 0.0584, quant_error 0.0895, codebook_utilization 0.1436, codebook_perplexity 6712.6575,
Train Epoch: [1/4] Iters:[15780/40036] loss 0.0614, vq_loss 0.0365, rec_loss 0.0249, wasserstein_loss 0.0483, quant_error 0.0899, codebook_utilization 0.1436, codebook_perplexity 6714.3528,
Train Epoch: [1/4] Iters:[15790/40036] loss 0.0592, vq_loss 0.0343, rec_loss 0.0249, wasserstein_loss 0.0441, quant_error 0.0891, codebook_utilization 0.1435, codebook_perplexity 6706.1411,
Train Epoch: [1/4] Iters:[15800/40036] loss 0.0595, vq_loss 0.0344, rec_loss 0.0251, wasserstein_loss 0.0442, quant_error 0.0898, codebook_utilization 0.1438, codebook_perplexity 6737.9623,
Train Epoch: [1/4] Iters:[15810/40036] loss 0.0603, vq_loss 0.0352, rec_loss 0.0252, wasserstein_loss 0.0457, quant_error 0.0897, codebook_utilization 0.1439, codebook_perplexity 6750.2991,
Train Epoch: [1/4] Iters:[15820/40036] loss 0.0612, vq_loss 0.0360, rec_loss 0.0252, wasserstein_loss 0.0473, quant_error 0.0899, codebook_utilization 0.1441, codebook_perplexity 6760.7737,
Train Epoch: [1/4] Iters:[15830/40036] loss 0.0604, vq_loss 0.0352, rec_loss 0.0251, wasserstein_loss 0.0461, quant_error 0.0887, codebook_utilization 0.1441, codebook_perplexity 6758.6175,
Train Epoch: [1/4] Iters:[15840/40036] loss 0.0600, vq_loss 0.0351, rec_loss 0.0249, wasserstein_loss 0.0458, quant_error 0.0886, codebook_utilization 0.1441, codebook_perplexity 6765.2065,
Train Epoch: [1/4] Iters:[15850/40036] loss 0.0609, vq_loss 0.0365, rec_loss 0.0244, wasserstein_loss 0.0490, quant_error 0.0876, codebook_utilization 0.1441, codebook_perplexity 6769.2301,
Train Epoch: [1/4] Iters:[15860/40036] loss 0.0640, vq_loss 0.0395, rec_loss 0.0245, wasserstein_loss 0.0546, quant_error 0.0885, codebook_utilization 0.1441, codebook_perplexity 6761.7514,
Train Epoch: [1/4] Iters:[15870/40036] loss 0.0643, vq_loss 0.0395, rec_loss 0.0248, wasserstein_loss 0.0545, quant_error 0.0891, codebook_utilization 0.1439, codebook_perplexity 6744.6834,
Train Epoch: [1/4] Iters:[15880/40036] loss 0.0685, vq_loss 0.0437, rec_loss 0.0249, wasserstein_loss 0.0628, quant_error 0.0893, codebook_utilization 0.1438, codebook_perplexity 6743.3806,
Train Epoch: [1/4] Iters:[15890/40036] loss 0.0744, vq_loss 0.0495, rec_loss 0.0248, wasserstein_loss 0.0744, quant_error 0.0898, codebook_utilization 0.1439, codebook_perplexity 6751.0177,
Train Epoch: [1/4] Iters:[15900/40036] loss 0.0772, vq_loss 0.0517, rec_loss 0.0254, wasserstein_loss 0.0784, quant_error 0.0912, codebook_utilization 0.1442, codebook_perplexity 6769.8303,
Train Epoch: [1/4] Iters:[15910/40036] loss 0.0772, vq_loss 0.0522, rec_loss 0.0251, wasserstein_loss 0.0795, quant_error 0.0901, codebook_utilization 0.1442, codebook_perplexity 6774.8051,
Train Epoch: [1/4] Iters:[15920/40036] loss 0.0756, vq_loss 0.0502, rec_loss 0.0254, wasserstein_loss 0.0755, quant_error 0.0906, codebook_utilization 0.1443, codebook_perplexity 6781.9807,
Train Epoch: [1/4] Iters:[15930/40036] loss 0.0715, vq_loss 0.0459, rec_loss 0.0256, wasserstein_loss 0.0663, quant_error 0.0925, codebook_utilization 0.1446, codebook_perplexity 6800.7663,
Train Epoch: [1/4] Iters:[15940/40036] loss 0.0668, vq_loss 0.0411, rec_loss 0.0258, wasserstein_loss 0.0569, quant_error 0.0920, codebook_utilization 0.1446, codebook_perplexity 6803.2226,
Train Epoch: [1/4] Iters:[15950/40036] loss 0.0631, vq_loss 0.0376, rec_loss 0.0255, wasserstein_loss 0.0500, quant_error 0.0915, codebook_utilization 0.1443, codebook_perplexity 6780.1103,
Train Epoch: [1/4] Iters:[15960/40036] loss 0.0612, vq_loss 0.0352, rec_loss 0.0261, wasserstein_loss 0.0448, quant_error 0.0928, codebook_utilization 0.1446, codebook_perplexity 6813.9409,
Train Epoch: [1/4] Iters:[15970/40036] loss 0.0633, vq_loss 0.0381, rec_loss 0.0253, wasserstein_loss 0.0511, quant_error 0.0912, codebook_utilization 0.1449, codebook_perplexity 6838.7483,
Train Epoch: [1/4] Iters:[15980/40036] loss 0.0678, vq_loss 0.0430, rec_loss 0.0247, wasserstein_loss 0.0615, quant_error 0.0892, codebook_utilization 0.1448, codebook_perplexity 6831.6669,
Train Epoch: [1/4] Iters:[15990/40036] loss 0.0712, vq_loss 0.0464, rec_loss 0.0248, wasserstein_loss 0.0683, quant_error 0.0893, codebook_utilization 0.1446, codebook_perplexity 6809.2365,
Train Epoch: [1/4] Iters:[16000/40036] loss 0.0721, vq_loss 0.0471, rec_loss 0.0250, wasserstein_loss 0.0699, quant_error 0.0886, codebook_utilization 0.1447, codebook_perplexity 6819.2420,
Train Epoch: [1/4] Iters:[16010/40036] loss 0.0707, vq_loss 0.0462, rec_loss 0.0246, wasserstein_loss 0.0681, quant_error 0.0879, codebook_utilization 0.1443, codebook_perplexity 6778.9293,
Train Epoch: [1/4] Iters:[16020/40036] loss 0.0713, vq_loss 0.0466, rec_loss 0.0247, wasserstein_loss 0.0688, quant_error 0.0889, codebook_utilization 0.1438, codebook_perplexity 6729.5669,
Train Epoch: [1/4] Iters:[16030/40036] loss 0.0719, vq_loss 0.0473, rec_loss 0.0246, wasserstein_loss 0.0701, quant_error 0.0890, codebook_utilization 0.1435, codebook_perplexity 6699.2532,
Train Epoch: [1/4] Iters:[16040/40036] loss 0.0721, vq_loss 0.0473, rec_loss 0.0248, wasserstein_loss 0.0698, quant_error 0.0901, codebook_utilization 0.1436, codebook_perplexity 6714.9291,
Train Epoch: [1/4] Iters:[16050/40036] loss 0.0716, vq_loss 0.0469, rec_loss 0.0247, wasserstein_loss 0.0689, quant_error 0.0904, codebook_utilization 0.1435, codebook_perplexity 6704.1924,
Train Epoch: [1/4] Iters:[16060/40036] loss 0.0721, vq_loss 0.0472, rec_loss 0.0249, wasserstein_loss 0.0694, quant_error 0.0907, codebook_utilization 0.1435, codebook_perplexity 6709.9196,
Train Epoch: [1/4] Iters:[16070/40036] loss 0.0718, vq_loss 0.0466, rec_loss 0.0252, wasserstein_loss 0.0684, quant_error 0.0901, codebook_utilization 0.1434, codebook_perplexity 6699.2386,
Train Epoch: [1/4] Iters:[16080/40036] loss 0.0678, vq_loss 0.0421, rec_loss 0.0257, wasserstein_loss 0.0597, quant_error 0.0893, codebook_utilization 0.1433, codebook_perplexity 6702.5308,
Train Epoch: [1/4] Iters:[16090/40036] loss 0.0634, vq_loss 0.0378, rec_loss 0.0256, wasserstein_loss 0.0516, quant_error 0.0874, codebook_utilization 0.1433, codebook_perplexity 6695.7799,
Train Epoch: [1/4] Iters:[16100/40036] loss 0.0619, vq_loss 0.0364, rec_loss 0.0255, wasserstein_loss 0.0488, quant_error 0.0873, codebook_utilization 0.1431, codebook_perplexity 6682.5629,
Train Epoch: [1/4] Iters:[16110/40036] loss 0.0629, vq_loss 0.0377, rec_loss 0.0252, wasserstein_loss 0.0517, quant_error 0.0864, codebook_utilization 0.1432, codebook_perplexity 6693.9043,
Train Epoch: [1/4] Iters:[16120/40036] loss 0.0624, vq_loss 0.0370, rec_loss 0.0255, wasserstein_loss 0.0498, quant_error 0.0878, codebook_utilization 0.1438, codebook_perplexity 6738.0533,
Train Epoch: [1/4] Iters:[16130/40036] loss 0.0637, vq_loss 0.0380, rec_loss 0.0256, wasserstein_loss 0.0516, quant_error 0.0889, codebook_utilization 0.1441, codebook_perplexity 6764.3438,
Train Epoch: [1/4] Iters:[16140/40036] loss 0.0649, vq_loss 0.0394, rec_loss 0.0256, wasserstein_loss 0.0540, quant_error 0.0899, codebook_utilization 0.1443, codebook_perplexity 6776.8343,
Train Epoch: [1/4] Iters:[16150/40036] loss 0.0662, vq_loss 0.0404, rec_loss 0.0258, wasserstein_loss 0.0563, quant_error 0.0892, codebook_utilization 0.1445, codebook_perplexity 6792.6388,
Train Epoch: [1/4] Iters:[16160/40036] loss 0.0662, vq_loss 0.0404, rec_loss 0.0258, wasserstein_loss 0.0564, quant_error 0.0888, codebook_utilization 0.1445, codebook_perplexity 6788.2725,
Train Epoch: [1/4] Iters:[16170/40036] loss 0.0645, vq_loss 0.0390, rec_loss 0.0255, wasserstein_loss 0.0541, quant_error 0.0873, codebook_utilization 0.1445, codebook_perplexity 6787.3447,
Train Epoch: [1/4] Iters:[16180/40036] loss 0.0649, vq_loss 0.0399, rec_loss 0.0249, wasserstein_loss 0.0559, quant_error 0.0873, codebook_utilization 0.1444, codebook_perplexity 6781.3041,
Train Epoch: [1/4] Iters:[16190/40036] loss 0.0638, vq_loss 0.0390, rec_loss 0.0249, wasserstein_loss 0.0539, quant_error 0.0876, codebook_utilization 0.1444, codebook_perplexity 6773.9374,
Train Epoch: [1/4] Iters:[16200/40036] loss 0.0646, vq_loss 0.0399, rec_loss 0.0247, wasserstein_loss 0.0554, quant_error 0.0886, codebook_utilization 0.1445, codebook_perplexity 6786.0826,
Train Epoch: [1/4] Iters:[16210/40036] loss 0.0673, vq_loss 0.0425, rec_loss 0.0247, wasserstein_loss 0.0606, quant_error 0.0887, codebook_utilization 0.1445, codebook_perplexity 6790.5506,
Train Epoch: [1/4] Iters:[16220/40036] loss 0.0701, vq_loss 0.0453, rec_loss 0.0248, wasserstein_loss 0.0660, quant_error 0.0897, codebook_utilization 0.1447, codebook_perplexity 6812.3234,
Train Epoch: [1/4] Iters:[16230/40036] loss 0.0657, vq_loss 0.0408, rec_loss 0.0249, wasserstein_loss 0.0568, quant_error 0.0898, codebook_utilization 0.1450, codebook_perplexity 6830.5798,
Train Epoch: [1/4] Iters:[16240/40036] loss 0.0693, vq_loss 0.0446, rec_loss 0.0247, wasserstein_loss 0.0647, quant_error 0.0890, codebook_utilization 0.1449, codebook_perplexity 6827.7468,
Train Epoch: [1/4] Iters:[16250/40036] loss 0.0681, vq_loss 0.0438, rec_loss 0.0243, wasserstein_loss 0.0635, quant_error 0.0877, codebook_utilization 0.1446, codebook_perplexity 6805.8817,
Train Epoch: [1/4] Iters:[16260/40036] loss 0.0643, vq_loss 0.0400, rec_loss 0.0243, wasserstein_loss 0.0558, quant_error 0.0877, codebook_utilization 0.1446, codebook_perplexity 6796.4686,
Train Epoch: [1/4] Iters:[16270/40036] loss 0.0625, vq_loss 0.0380, rec_loss 0.0245, wasserstein_loss 0.0518, quant_error 0.0878, codebook_utilization 0.1445, codebook_perplexity 6790.1246,
Train Epoch: [1/4] Iters:[16280/40036] loss 0.0700, vq_loss 0.0456, rec_loss 0.0245, wasserstein_loss 0.0669, quant_error 0.0882, codebook_utilization 0.1445, codebook_perplexity 6789.2225,
Train Epoch: [1/4] Iters:[16290/40036] loss 0.0662, vq_loss 0.0418, rec_loss 0.0245, wasserstein_loss 0.0590, quant_error 0.0891, codebook_utilization 0.1447, codebook_perplexity 6813.7116,
Train Epoch: [1/4] Iters:[16300/40036] loss 0.0640, vq_loss 0.0393, rec_loss 0.0247, wasserstein_loss 0.0542, quant_error 0.0888, codebook_utilization 0.1447, codebook_perplexity 6818.4949,
Train Epoch: [1/4] Iters:[16310/40036] loss 0.0677, vq_loss 0.0430, rec_loss 0.0247, wasserstein_loss 0.0614, quant_error 0.0893, codebook_utilization 0.1448, codebook_perplexity 6836.1696,
Train Epoch: [1/4] Iters:[16320/40036] loss 0.0667, vq_loss 0.0422, rec_loss 0.0244, wasserstein_loss 0.0601, quant_error 0.0885, codebook_utilization 0.1445, codebook_perplexity 6810.6958,
Train Epoch: [1/4] Iters:[16330/40036] loss 0.0616, vq_loss 0.0370, rec_loss 0.0246, wasserstein_loss 0.0497, quant_error 0.0881, codebook_utilization 0.1443, codebook_perplexity 6782.6797,
Train Epoch: [1/4] Iters:[16340/40036] loss 0.0663, vq_loss 0.0418, rec_loss 0.0245, wasserstein_loss 0.0596, quant_error 0.0872, codebook_utilization 0.1440, codebook_perplexity 6758.4126,
Train Epoch: [1/4] Iters:[16350/40036] loss 0.0679, vq_loss 0.0432, rec_loss 0.0247, wasserstein_loss 0.0623, quant_error 0.0878, codebook_utilization 0.1442, codebook_perplexity 6777.2381,
Train Epoch: [1/4] Iters:[16360/40036] loss 0.0644, vq_loss 0.0396, rec_loss 0.0248, wasserstein_loss 0.0553, quant_error 0.0873, codebook_utilization 0.1438, codebook_perplexity 6736.8717,
Train Epoch: [1/4] Iters:[16370/40036] loss 0.0692, vq_loss 0.0442, rec_loss 0.0250, wasserstein_loss 0.0639, quant_error 0.0887, codebook_utilization 0.1438, codebook_perplexity 6736.0890,
Train Epoch: [1/4] Iters:[16380/40036] loss 0.0692, vq_loss 0.0441, rec_loss 0.0251, wasserstein_loss 0.0638, quant_error 0.0887, codebook_utilization 0.1440, codebook_perplexity 6757.6943,
Train Epoch: [1/4] Iters:[16390/40036] loss 0.0681, vq_loss 0.0426, rec_loss 0.0254, wasserstein_loss 0.0605, quant_error 0.0902, codebook_utilization 0.1440, codebook_perplexity 6755.7407,
Train Epoch: [1/4] Iters:[16400/40036] loss 0.0731, vq_loss 0.0478, rec_loss 0.0252, wasserstein_loss 0.0707, quant_error 0.0907, codebook_utilization 0.1437, codebook_perplexity 6720.6849,
Train Epoch: [1/4] Iters:[16410/40036] loss 0.0729, vq_loss 0.0474, rec_loss 0.0255, wasserstein_loss 0.0698, quant_error 0.0913, codebook_utilization 0.1436, codebook_perplexity 6708.9195,
Train Epoch: [1/4] Iters:[16420/40036] loss 0.0691, vq_loss 0.0439, rec_loss 0.0252, wasserstein_loss 0.0631, quant_error 0.0899, codebook_utilization 0.1435, codebook_perplexity 6698.3223,
Train Epoch: [1/4] Iters:[16430/40036] loss 0.0699, vq_loss 0.0447, rec_loss 0.0251, wasserstein_loss 0.0647, quant_error 0.0901, codebook_utilization 0.1434, codebook_perplexity 6693.4477,
Train Epoch: [1/4] Iters:[16440/40036] loss 0.0701, vq_loss 0.0449, rec_loss 0.0252, wasserstein_loss 0.0652, quant_error 0.0896, codebook_utilization 0.1434, codebook_perplexity 6697.7724,
Train Epoch: [1/4] Iters:[16450/40036] loss 0.0652, vq_loss 0.0399, rec_loss 0.0253, wasserstein_loss 0.0553, quant_error 0.0892, codebook_utilization 0.1434, codebook_perplexity 6697.4581,
Train Epoch: [1/4] Iters:[16460/40036] loss 0.0666, vq_loss 0.0417, rec_loss 0.0249, wasserstein_loss 0.0589, quant_error 0.0890, codebook_utilization 0.1435, codebook_perplexity 6711.3631,
Train Epoch: [1/4] Iters:[16470/40036] loss 0.0844, vq_loss 0.0597, rec_loss 0.0246, wasserstein_loss 0.0950, quant_error 0.0887, codebook_utilization 0.1434, codebook_perplexity 6712.5607,
Train Epoch: [1/4] Iters:[16480/40036] loss 0.0836, vq_loss 0.0590, rec_loss 0.0247, wasserstein_loss 0.0936, quant_error 0.0885, codebook_utilization 0.1433, codebook_perplexity 6708.7728,
Train Epoch: [1/4] Iters:[16490/40036] loss 0.0823, vq_loss 0.0580, rec_loss 0.0243, wasserstein_loss 0.0918, quant_error 0.0878, codebook_utilization 0.1432, codebook_perplexity 6689.9283,
Train Epoch: [1/4] Iters:[16500/40036] loss 0.0863, vq_loss 0.0620, rec_loss 0.0243, wasserstein_loss 0.0997, quant_error 0.0880, codebook_utilization 0.1434, codebook_perplexity 6712.3068,
Train Epoch: [1/4] Iters:[16510/40036] loss 0.0857, vq_loss 0.0614, rec_loss 0.0243, wasserstein_loss 0.0986, quant_error 0.0878, codebook_utilization 0.1435, codebook_perplexity 6722.2359,
Train Epoch: [1/4] Iters:[16520/40036] loss 0.0675, vq_loss 0.0428, rec_loss 0.0248, wasserstein_loss 0.0612, quant_error 0.0882, codebook_utilization 0.1436, codebook_perplexity 6722.3529,
Train Epoch: [1/4] Iters:[16530/40036] loss 0.0702, vq_loss 0.0452, rec_loss 0.0250, wasserstein_loss 0.0662, quant_error 0.0882, codebook_utilization 0.1437, codebook_perplexity 6730.9114,
Train Epoch: [1/4] Iters:[16540/40036] loss 0.0682, vq_loss 0.0428, rec_loss 0.0253, wasserstein_loss 0.0611, quant_error 0.0893, codebook_utilization 0.1439, codebook_perplexity 6746.8956,
Train Epoch: [1/4] Iters:[16550/40036] loss 0.0644, vq_loss 0.0392, rec_loss 0.0252, wasserstein_loss 0.0540, quant_error 0.0887, codebook_utilization 0.1435, codebook_perplexity 6702.9528,
Train Epoch: [1/4] Iters:[16560/40036] loss 0.0690, vq_loss 0.0441, rec_loss 0.0249, wasserstein_loss 0.0637, quant_error 0.0889, codebook_utilization 0.1433, codebook_perplexity 6688.1407,
Train Epoch: [1/4] Iters:[16570/40036] loss 0.0743, vq_loss 0.0492, rec_loss 0.0250, wasserstein_loss 0.0738, quant_error 0.0899, codebook_utilization 0.1433, codebook_perplexity 6689.0561,
Train Epoch: [1/4] Iters:[16580/40036] loss 0.0751, vq_loss 0.0504, rec_loss 0.0246, wasserstein_loss 0.0761, quant_error 0.0901, codebook_utilization 0.1433, codebook_perplexity 6687.2074,
Train Epoch: [1/4] Iters:[16590/40036] loss 0.0766, vq_loss 0.0519, rec_loss 0.0247, wasserstein_loss 0.0790, quant_error 0.0898, codebook_utilization 0.1433, codebook_perplexity 6695.5146,
Train Epoch: [1/4] Iters:[16600/40036] loss 0.0777, vq_loss 0.0525, rec_loss 0.0252, wasserstein_loss 0.0801, quant_error 0.0908, codebook_utilization 0.1439, codebook_perplexity 6753.0046,
Train Epoch: [1/4] Iters:[16610/40036] loss 0.0717, vq_loss 0.0464, rec_loss 0.0253, wasserstein_loss 0.0679, quant_error 0.0906, codebook_utilization 0.1441, codebook_perplexity 6775.8244,
Train Epoch: [1/4] Iters:[16620/40036] loss 0.0670, vq_loss 0.0419, rec_loss 0.0250, wasserstein_loss 0.0589, quant_error 0.0909, codebook_utilization 0.1441, codebook_perplexity 6780.0978,
Train Epoch: [1/4] Iters:[16630/40036] loss 0.0646, vq_loss 0.0392, rec_loss 0.0254, wasserstein_loss 0.0533, quant_error 0.0917, codebook_utilization 0.1440, codebook_perplexity 6770.7532,
Train Epoch: [1/4] Iters:[16640/40036] loss 0.0644, vq_loss 0.0392, rec_loss 0.0252, wasserstein_loss 0.0533, quant_error 0.0915, codebook_utilization 0.1440, codebook_perplexity 6760.8925,
Train Epoch: [1/4] Iters:[16650/40036] loss 0.0641, vq_loss 0.0389, rec_loss 0.0252, wasserstein_loss 0.0526, quant_error 0.0914, codebook_utilization 0.1437, codebook_perplexity 6740.6772,
Train Epoch: [1/4] Iters:[16660/40036] loss 0.0655, vq_loss 0.0405, rec_loss 0.0250, wasserstein_loss 0.0558, quant_error 0.0916, codebook_utilization 0.1433, codebook_perplexity 6694.8883,
Train Epoch: [1/4] Iters:[16670/40036] loss 0.0671, vq_loss 0.0421, rec_loss 0.0250, wasserstein_loss 0.0592, quant_error 0.0909, codebook_utilization 0.1434, codebook_perplexity 6697.8575,
Train Epoch: [1/4] Iters:[16680/40036] loss 0.0662, vq_loss 0.0417, rec_loss 0.0244, wasserstein_loss 0.0587, quant_error 0.0902, codebook_utilization 0.1434, codebook_perplexity 6700.1468,
Train Epoch: [1/4] Iters:[16690/40036] loss 0.0651, vq_loss 0.0410, rec_loss 0.0241, wasserstein_loss 0.0572, quant_error 0.0901, codebook_utilization 0.1434, codebook_perplexity 6700.5732,
Train Epoch: [1/4] Iters:[16700/40036] loss 0.0680, vq_loss 0.0440, rec_loss 0.0240, wasserstein_loss 0.0631, quant_error 0.0906, codebook_utilization 0.1435, codebook_perplexity 6704.2807,
Train Epoch: [1/4] Iters:[16710/40036] loss 0.0695, vq_loss 0.0451, rec_loss 0.0244, wasserstein_loss 0.0653, quant_error 0.0907, codebook_utilization 0.1438, codebook_perplexity 6745.1842,
Train Epoch: [1/4] Iters:[16720/40036] loss 0.0672, vq_loss 0.0430, rec_loss 0.0242, wasserstein_loss 0.0612, quant_error 0.0906, codebook_utilization 0.1436, codebook_perplexity 6728.2108,
Train Epoch: [1/4] Iters:[16730/40036] loss 0.0678, vq_loss 0.0435, rec_loss 0.0243, wasserstein_loss 0.0622, quant_error 0.0900, codebook_utilization 0.1434, codebook_perplexity 6712.5902,
Train Epoch: [1/4] Iters:[16740/40036] loss 0.0715, vq_loss 0.0468, rec_loss 0.0247, wasserstein_loss 0.0686, quant_error 0.0907, codebook_utilization 0.1436, codebook_perplexity 6730.2395,
Train Epoch: [1/4] Iters:[16750/40036] loss 0.0697, vq_loss 0.0455, rec_loss 0.0243, wasserstein_loss 0.0662, quant_error 0.0898, codebook_utilization 0.1435, codebook_perplexity 6724.3452,
Train Epoch: [1/4] Iters:[16760/40036] loss 0.0673, vq_loss 0.0428, rec_loss 0.0246, wasserstein_loss 0.0607, quant_error 0.0905, codebook_utilization 0.1436, codebook_perplexity 6729.7961,
Train Epoch: [1/4] Iters:[16770/40036] loss 0.0670, vq_loss 0.0418, rec_loss 0.0251, wasserstein_loss 0.0588, quant_error 0.0904, codebook_utilization 0.1439, codebook_perplexity 6755.1462,
Train Epoch: [1/4] Iters:[16780/40036] loss 0.0671, vq_loss 0.0416, rec_loss 0.0255, wasserstein_loss 0.0581, quant_error 0.0916, codebook_utilization 0.1442, codebook_perplexity 6777.3899,
Train Epoch: [1/4] Iters:[16790/40036] loss 0.0638, vq_loss 0.0382, rec_loss 0.0256, wasserstein_loss 0.0513, quant_error 0.0910, codebook_utilization 0.1441, codebook_perplexity 6764.7344,
Train Epoch: [1/4] Iters:[16800/40036] loss 0.0617, vq_loss 0.0361, rec_loss 0.0256, wasserstein_loss 0.0470, quant_error 0.0917, codebook_utilization 0.1442, codebook_perplexity 6780.1499,
Train Epoch: [1/4] Iters:[16810/40036] loss 0.0650, vq_loss 0.0393, rec_loss 0.0257, wasserstein_loss 0.0534, quant_error 0.0918, codebook_utilization 0.1442, codebook_perplexity 6774.5459,
Train Epoch: [1/4] Iters:[16820/40036] loss 0.0677, vq_loss 0.0420, rec_loss 0.0257, wasserstein_loss 0.0587, quant_error 0.0916, codebook_utilization 0.1439, codebook_perplexity 6756.3370,
Train Epoch: [1/4] Iters:[16830/40036] loss 0.0671, vq_loss 0.0417, rec_loss 0.0254, wasserstein_loss 0.0585, quant_error 0.0908, codebook_utilization 0.1438, codebook_perplexity 6740.8261,
Train Epoch: [1/4] Iters:[16840/40036] loss 0.0683, vq_loss 0.0432, rec_loss 0.0251, wasserstein_loss 0.0614, quant_error 0.0910, codebook_utilization 0.1437, codebook_perplexity 6735.2302,
