dataset_dir: /mmfs1/data/fangxian/data/
dataset_name: FFHQ
batch_size: 32
workers: 8
resolution: 256
channels: 3
codebook_size: 1024
codebook_dim: 8
z_channels: 256
factor: 16
beta: 0.1
gamma: 0.5
alpha: 1.0
quantizer_name: wasserstein_quantizer
resume: False
epochs: 30
eval_epochs: 5
lr: 5e-05
dropout: 0.0
seed: 123
warmup_iters: 2000
decay_iters: 10000
weight_decay: 0.05
accumulation: 1
checkpoint_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/checkpoint/FFHQ
results_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/results/FFHQ
saver_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/saver/FFHQ
data_pre: FFHQ
model_pre: model_1024_8_16
loss_pre: loss_1.0_0.1_0.5
training_pre: wasserstein_quantizer_30
saver_name_pre: wasserstein_quantizer_30_FFHQ_model_1024_8_16_loss_1.0_0.1_0.5
Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
dataset name: FFHQ
len train_set: 70000
len val_set: 70000
len train_dataloader: 2187
len val_dataloader: 1094
Start training...
epoch:1, cur_lr:0.000050
Train Epoch: [1/30] Iters:[10/2187] loss 1.6772, vq_loss 1.1245, rec_loss 0.2764, wasserstein_loss 1.7729, quant_error 1.7311, codebook_utilization 0.2527, codebook_perplexity 49.7072,
Train Epoch: [10/30] Iters:[530/2187] loss 0.0780, vq_loss 0.0529, rec_loss 0.0126, wasserstein_loss 0.0664, quant_error 0.1435, codebook_utilization 0.9900, codebook_perplexity 885.4869,
Train Epoch: [10/30] Iters:[540/2187] loss 0.0787, vq_loss 0.0538, rec_loss 0.0124, wasserstein_loss 0.0682, quant_error 0.1436, codebook_utilization 0.9898, codebook_perplexity 885.0781,
Train Epoch: [10/30] Iters:[550/2187] loss 0.0811, vq_loss 0.0558, rec_loss 0.0127, wasserstein_loss 0.0721, quant_error 0.1436, codebook_utilization 0.9903, codebook_perplexity 884.5427,
Train Epoch: [10/30] Iters:[560/2187] loss 0.0843, vq_loss 0.0590, rec_loss 0.0126, wasserstein_loss 0.0789, quant_error 0.1425, codebook_utilization 0.9902, codebook_perplexity 883.6794,
Train Epoch: [10/30] Iters:[570/2187] loss 0.0787, vq_loss 0.0535, rec_loss 0.0126, wasserstein_loss 0.0679, quant_error 0.1424, codebook_utilization 0.9906, codebook_perplexity 884.3913,
Train Epoch: [10/30] Iters:[580/2187] loss 0.0740, vq_loss 0.0487, rec_loss 0.0126, wasserstein_loss 0.0588, quant_error 0.1407, codebook_utilization 0.9901, codebook_perplexity 883.2130,
Train Epoch: [10/30] Iters:[590/2187] loss 0.0720, vq_loss 0.0466, rec_loss 0.0127, wasserstein_loss 0.0544, quant_error 0.1408, codebook_utilization 0.9900, codebook_perplexity 882.4254,
Train Epoch: [10/30] Iters:[600/2187] loss 0.0735, vq_loss 0.0481, rec_loss 0.0127, wasserstein_loss 0.0576, quant_error 0.1403, codebook_utilization 0.9893, codebook_perplexity 881.3231,
Train Epoch: [10/30] Iters:[610/2187] loss 0.0707, vq_loss 0.0454, rec_loss 0.0126, wasserstein_loss 0.0523, quant_error 0.1396, codebook_utilization 0.9884, codebook_perplexity 878.9494,
Train Epoch: [10/30] Iters:[620/2187] loss 0.0686, vq_loss 0.0431, rec_loss 0.0127, wasserstein_loss 0.0480, quant_error 0.1387, codebook_utilization 0.9879, codebook_perplexity 877.4273,
Train Epoch: [10/30] Iters:[630/2187] loss 0.0685, vq_loss 0.0432, rec_loss 0.0127, wasserstein_loss 0.0477, quant_error 0.1409, codebook_utilization 0.9888, codebook_perplexity 879.9214,
Train Epoch: [10/30] Iters:[640/2187] loss 0.0666, vq_loss 0.0415, rec_loss 0.0125, wasserstein_loss 0.0442, quant_error 0.1407, codebook_utilization 0.9892, codebook_perplexity 880.2956,
Train Epoch: [10/30] Iters:[650/2187] loss 0.0640, vq_loss 0.0390, rec_loss 0.0125, wasserstein_loss 0.0391, quant_error 0.1412, codebook_utilization 0.9899, codebook_perplexity 882.6799,
Train Epoch: [10/30] Iters:[660/2187] loss 0.0666, vq_loss 0.0409, rec_loss 0.0128, wasserstein_loss 0.0424, quant_error 0.1435, codebook_utilization 0.9910, codebook_perplexity 885.9293,
Train Epoch: [10/30] Iters:[670/2187] loss 0.0674, vq_loss 0.0418, rec_loss 0.0128, wasserstein_loss 0.0440, quant_error 0.1440, codebook_utilization 0.9912, codebook_perplexity 887.3859,
Train Epoch: [10/30] Iters:[680/2187] loss 0.0698, vq_loss 0.0440, rec_loss 0.0129, wasserstein_loss 0.0487, quant_error 0.1433, codebook_utilization 0.9910, codebook_perplexity 886.4389,
Train Epoch: [10/30] Iters:[690/2187] loss 0.0734, vq_loss 0.0476, rec_loss 0.0129, wasserstein_loss 0.0561, quant_error 0.1424, codebook_utilization 0.9900, codebook_perplexity 885.7461,
Train Epoch: [10/30] Iters:[700/2187] loss 0.0763, vq_loss 0.0507, rec_loss 0.0128, wasserstein_loss 0.0623, quant_error 0.1419, codebook_utilization 0.9894, codebook_perplexity 883.3816,
Train Epoch: [10/30] Iters:[710/2187] loss 0.0763, vq_loss 0.0511, rec_loss 0.0126, wasserstein_loss 0.0634, quant_error 0.1406, codebook_utilization 0.9884, codebook_perplexity 880.8236,
Train Epoch: [10/30] Iters:[720/2187] loss 0.0777, vq_loss 0.0526, rec_loss 0.0126, wasserstein_loss 0.0669, quant_error 0.1393, codebook_utilization 0.9874, codebook_perplexity 879.2990,
Train Epoch: [10/30] Iters:[730/2187] loss 0.0765, vq_loss 0.0516, rec_loss 0.0124, wasserstein_loss 0.0650, quant_error 0.1388, codebook_utilization 0.9877, codebook_perplexity 878.6597,
Train Epoch: [10/30] Iters:[740/2187] loss 0.0741, vq_loss 0.0491, rec_loss 0.0125, wasserstein_loss 0.0601, quant_error 0.1389, codebook_utilization 0.9875, codebook_perplexity 876.6871,
Train Epoch: [10/30] Iters:[750/2187] loss 0.0718, vq_loss 0.0468, rec_loss 0.0125, wasserstein_loss 0.0555, quant_error 0.1387, codebook_utilization 0.9868, codebook_perplexity 874.2516,
Train Epoch: [10/30] Iters:[760/2187] loss 0.0695, vq_loss 0.0444, rec_loss 0.0126, wasserstein_loss 0.0507, quant_error 0.1388, codebook_utilization 0.9868, codebook_perplexity 873.9360,
Train Epoch: [10/30] Iters:[770/2187] loss 0.0668, vq_loss 0.0414, rec_loss 0.0127, wasserstein_loss 0.0444, quant_error 0.1399, codebook_utilization 0.9875, codebook_perplexity 874.8201,
Train Epoch: [10/30] Iters:[780/2187] loss 0.0660, vq_loss 0.0407, rec_loss 0.0127, wasserstein_loss 0.0426, quant_error 0.1410, codebook_utilization 0.9873, codebook_perplexity 874.0436,
Train Epoch: [10/30] Iters:[790/2187] loss 0.0656, vq_loss 0.0403, rec_loss 0.0127, wasserstein_loss 0.0416, quant_error 0.1420, codebook_utilization 0.9879, codebook_perplexity 875.9728,
Train Epoch: [10/30] Iters:[800/2187] loss 0.0647, vq_loss 0.0396, rec_loss 0.0126, wasserstein_loss 0.0402, quant_error 0.1419, codebook_utilization 0.9887, codebook_perplexity 879.9033,
Train Epoch: [10/30] Iters:[810/2187] loss 0.0658, vq_loss 0.0408, rec_loss 0.0125, wasserstein_loss 0.0420, quant_error 0.1437, codebook_utilization 0.9896, codebook_perplexity 883.2621,
Train Epoch: [10/30] Iters:[820/2187] loss 0.0679, vq_loss 0.0428, rec_loss 0.0125, wasserstein_loss 0.0461, quant_error 0.1438, codebook_utilization 0.9906, codebook_perplexity 887.2199,
Train Epoch: [10/30] Iters:[830/2187] loss 0.0711, vq_loss 0.0462, rec_loss 0.0124, wasserstein_loss 0.0534, quant_error 0.1418, codebook_utilization 0.9908, codebook_perplexity 890.5333,
Train Epoch: [10/30] Iters:[840/2187] loss 0.0779, vq_loss 0.0530, rec_loss 0.0124, wasserstein_loss 0.0673, quant_error 0.1409, codebook_utilization 0.9911, codebook_perplexity 892.5973,
Train Epoch: [10/30] Iters:[850/2187] loss 0.0803, vq_loss 0.0551, rec_loss 0.0126, wasserstein_loss 0.0717, quant_error 0.1404, codebook_utilization 0.9916, codebook_perplexity 892.3159,
Train Epoch: [10/30] Iters:[860/2187] loss 0.0777, vq_loss 0.0527, rec_loss 0.0125, wasserstein_loss 0.0674, quant_error 0.1380, codebook_utilization 0.9912, codebook_perplexity 892.1856,
Train Epoch: [10/30] Iters:[870/2187] loss 0.0783, vq_loss 0.0532, rec_loss 0.0125, wasserstein_loss 0.0687, quant_error 0.1372, codebook_utilization 0.9906, codebook_perplexity 890.4369,
Train Epoch: [10/30] Iters:[880/2187] loss 0.0784, vq_loss 0.0532, rec_loss 0.0126, wasserstein_loss 0.0684, quant_error 0.1378, codebook_utilization 0.9904, codebook_perplexity 889.5357,
Train Epoch: [10/30] Iters:[890/2187] loss 0.0706, vq_loss 0.0455, rec_loss 0.0126, wasserstein_loss 0.0530, quant_error 0.1381, codebook_utilization 0.9904, codebook_perplexity 887.2817,
Train Epoch: [10/30] Iters:[900/2187] loss 0.0712, vq_loss 0.0460, rec_loss 0.0126, wasserstein_loss 0.0537, quant_error 0.1391, codebook_utilization 0.9899, codebook_perplexity 887.5103,
Train Epoch: [10/30] Iters:[910/2187] loss 0.0735, vq_loss 0.0478, rec_loss 0.0128, wasserstein_loss 0.0571, quant_error 0.1405, codebook_utilization 0.9903, codebook_perplexity 887.5554,
Train Epoch: [10/30] Iters:[920/2187] loss 0.0743, vq_loss 0.0489, rec_loss 0.0127, wasserstein_loss 0.0593, quant_error 0.1403, codebook_utilization 0.9901, codebook_perplexity 887.2686,
Train Epoch: [10/30] Iters:[930/2187] loss 0.0700, vq_loss 0.0448, rec_loss 0.0126, wasserstein_loss 0.0512, quant_error 0.1395, codebook_utilization 0.9899, codebook_perplexity 885.2256,
Train Epoch: [10/30] Iters:[940/2187] loss 0.0761, vq_loss 0.0506, rec_loss 0.0128, wasserstein_loss 0.0628, quant_error 0.1392, codebook_utilization 0.9899, codebook_perplexity 885.7350,
Train Epoch: [10/30] Iters:[950/2187] loss 0.0749, vq_loss 0.0494, rec_loss 0.0127, wasserstein_loss 0.0605, quant_error 0.1396, codebook_utilization 0.9901, codebook_perplexity 883.9558,
Train Epoch: [10/30] Iters:[960/2187] loss 0.0816, vq_loss 0.0566, rec_loss 0.0125, wasserstein_loss 0.0751, quant_error 0.1382, codebook_utilization 0.9895, codebook_perplexity 880.9623,
Train Epoch: [10/30] Iters:[970/2187] loss 0.0791, vq_loss 0.0538, rec_loss 0.0126, wasserstein_loss 0.0692, quant_error 0.1397, codebook_utilization 0.9898, codebook_perplexity 880.5800,
Train Epoch: [10/30] Iters:[980/2187] loss 0.0817, vq_loss 0.0566, rec_loss 0.0125, wasserstein_loss 0.0749, quant_error 0.1394, codebook_utilization 0.9897, codebook_perplexity 880.8112,
Train Epoch: [10/30] Iters:[990/2187] loss 0.0776, vq_loss 0.0530, rec_loss 0.0123, wasserstein_loss 0.0675, quant_error 0.1396, codebook_utilization 0.9895, codebook_perplexity 881.7993,
Train Epoch: [10/30] Iters:[1000/2187] loss 0.0781, vq_loss 0.0535, rec_loss 0.0123, wasserstein_loss 0.0688, quant_error 0.1388, codebook_utilization 0.9897, codebook_perplexity 885.3012,
Train Epoch: [10/30] Iters:[1010/2187] loss 0.0711, vq_loss 0.0461, rec_loss 0.0125, wasserstein_loss 0.0537, quant_error 0.1404, codebook_utilization 0.9905, codebook_perplexity 888.3380,
Train Epoch: [10/30] Iters:[1020/2187] loss 0.0700, vq_loss 0.0448, rec_loss 0.0126, wasserstein_loss 0.0514, quant_error 0.1387, codebook_utilization 0.9900, codebook_perplexity 888.1478,
Train Epoch: [10/30] Iters:[1030/2187] loss 0.0681, vq_loss 0.0426, rec_loss 0.0127, wasserstein_loss 0.0467, quant_error 0.1401, codebook_utilization 0.9902, codebook_perplexity 888.4723,
Train Epoch: [10/30] Iters:[1040/2187] loss 0.0690, vq_loss 0.0432, rec_loss 0.0129, wasserstein_loss 0.0477, quant_error 0.1404, codebook_utilization 0.9896, codebook_perplexity 886.6390,
Train Epoch: [10/30] Iters:[1050/2187] loss 0.0672, vq_loss 0.0413, rec_loss 0.0130, wasserstein_loss 0.0436, quant_error 0.1419, codebook_utilization 0.9897, codebook_perplexity 884.9773,
Train Epoch: [10/30] Iters:[1060/2187] loss 0.0670, vq_loss 0.0412, rec_loss 0.0129, wasserstein_loss 0.0440, quant_error 0.1397, codebook_utilization 0.9888, codebook_perplexity 882.5212,
Train Epoch: [10/30] Iters:[1070/2187] loss 0.0678, vq_loss 0.0420, rec_loss 0.0129, wasserstein_loss 0.0450, quant_error 0.1421, codebook_utilization 0.9890, codebook_perplexity 882.3296,
Train Epoch: [10/30] Iters:[1080/2187] loss 0.0688, vq_loss 0.0428, rec_loss 0.0130, wasserstein_loss 0.0466, quant_error 0.1422, codebook_utilization 0.9888, codebook_perplexity 881.8605,
Train Epoch: [10/30] Iters:[1090/2187] loss 0.0687, vq_loss 0.0428, rec_loss 0.0130, wasserstein_loss 0.0464, quant_error 0.1422, codebook_utilization 0.9891, codebook_perplexity 881.9004,
Train Epoch: [10/30] Iters:[1100/2187] loss 0.0681, vq_loss 0.0421, rec_loss 0.0130, wasserstein_loss 0.0453, quant_error 0.1415, codebook_utilization 0.9887, codebook_perplexity 882.5112,
Train Epoch: [10/30] Iters:[1110/2187] loss 0.0691, vq_loss 0.0431, rec_loss 0.0130, wasserstein_loss 0.0468, quant_error 0.1434, codebook_utilization 0.9897, codebook_perplexity 884.4913,
Train Epoch: [10/30] Iters:[1120/2187] loss 0.0697, vq_loss 0.0439, rec_loss 0.0129, wasserstein_loss 0.0487, quant_error 0.1425, codebook_utilization 0.9901, codebook_perplexity 885.2363,
Train Epoch: [10/30] Iters:[1130/2187] loss 0.0713, vq_loss 0.0457, rec_loss 0.0128, wasserstein_loss 0.0523, quant_error 0.1423, codebook_utilization 0.9902, codebook_perplexity 885.6001,
Train Epoch: [10/30] Iters:[1140/2187] loss 0.0714, vq_loss 0.0456, rec_loss 0.0129, wasserstein_loss 0.0520, quant_error 0.1423, codebook_utilization 0.9906, codebook_perplexity 887.5554,
Train Epoch: [10/30] Iters:[1150/2187] loss 0.0718, vq_loss 0.0459, rec_loss 0.0130, wasserstein_loss 0.0522, quant_error 0.1439, codebook_utilization 0.9906, codebook_perplexity 887.2434,
Train Epoch: [10/30] Iters:[1160/2187] loss 0.0729, vq_loss 0.0470, rec_loss 0.0129, wasserstein_loss 0.0544, quant_error 0.1438, codebook_utilization 0.9902, codebook_perplexity 885.1253,
Train Epoch: [10/30] Iters:[1170/2187] loss 0.0736, vq_loss 0.0479, rec_loss 0.0128, wasserstein_loss 0.0561, quant_error 0.1443, codebook_utilization 0.9893, codebook_perplexity 883.1070,
Train Epoch: [10/30] Iters:[1180/2187] loss 0.0718, vq_loss 0.0458, rec_loss 0.0130, wasserstein_loss 0.0513, quant_error 0.1464, codebook_utilization 0.9893, codebook_perplexity 882.9307,
Train Epoch: [10/30] Iters:[1190/2187] loss 0.0737, vq_loss 0.0477, rec_loss 0.0130, wasserstein_loss 0.0548, quant_error 0.1473, codebook_utilization 0.9894, codebook_perplexity 881.9887,
Train Epoch: [10/30] Iters:[1200/2187] loss 0.0735, vq_loss 0.0475, rec_loss 0.0130, wasserstein_loss 0.0544, quant_error 0.1472, codebook_utilization 0.9902, codebook_perplexity 884.2388,
Train Epoch: [10/30] Iters:[1210/2187] loss 0.0717, vq_loss 0.0458, rec_loss 0.0129, wasserstein_loss 0.0508, quant_error 0.1486, codebook_utilization 0.9906, codebook_perplexity 888.3330,
Train Epoch: [10/30] Iters:[1220/2187] loss 0.0702, vq_loss 0.0442, rec_loss 0.0130, wasserstein_loss 0.0475, quant_error 0.1492, codebook_utilization 0.9919, codebook_perplexity 892.6534,
Train Epoch: [10/30] Iters:[1230/2187] loss 0.0696, vq_loss 0.0440, rec_loss 0.0128, wasserstein_loss 0.0474, quant_error 0.1476, codebook_utilization 0.9927, codebook_perplexity 895.3793,
Train Epoch: [10/30] Iters:[1240/2187] loss 0.0654, vq_loss 0.0401, rec_loss 0.0127, wasserstein_loss 0.0399, quant_error 0.1467, codebook_utilization 0.9926, codebook_perplexity 897.4075,
Train Epoch: [10/30] Iters:[1250/2187] loss 0.0658, vq_loss 0.0405, rec_loss 0.0127, wasserstein_loss 0.0406, quant_error 0.1470, codebook_utilization 0.9924, codebook_perplexity 897.3701,
Train Epoch: [10/30] Iters:[1260/2187] loss 0.0662, vq_loss 0.0406, rec_loss 0.0128, wasserstein_loss 0.0411, quant_error 0.1458, codebook_utilization 0.9919, codebook_perplexity 894.6961,
Train Epoch: [10/30] Iters:[1270/2187] loss 0.0661, vq_loss 0.0405, rec_loss 0.0128, wasserstein_loss 0.0412, quant_error 0.1445, codebook_utilization 0.9912, codebook_perplexity 892.4249,
Train Epoch: [10/30] Iters:[1280/2187] loss 0.0668, vq_loss 0.0412, rec_loss 0.0128, wasserstein_loss 0.0430, quant_error 0.1432, codebook_utilization 0.9903, codebook_perplexity 889.8398,
Train Epoch: [10/30] Iters:[1290/2187] loss 0.0667, vq_loss 0.0412, rec_loss 0.0128, wasserstein_loss 0.0428, quant_error 0.1440, codebook_utilization 0.9902, codebook_perplexity 887.5423,
Train Epoch: [10/30] Iters:[1300/2187] loss 0.0667, vq_loss 0.0414, rec_loss 0.0126, wasserstein_loss 0.0437, quant_error 0.1421, codebook_utilization 0.9892, codebook_perplexity 882.9544,
Train Epoch: [10/30] Iters:[1310/2187] loss 0.0662, vq_loss 0.0412, rec_loss 0.0125, wasserstein_loss 0.0434, quant_error 0.1420, codebook_utilization 0.9892, codebook_perplexity 882.7059,
Train Epoch: [10/30] Iters:[1320/2187] loss 0.0673, vq_loss 0.0422, rec_loss 0.0126, wasserstein_loss 0.0449, quant_error 0.1435, codebook_utilization 0.9894, codebook_perplexity 881.9870,
Train Epoch: [10/30] Iters:[1330/2187] loss 0.0687, vq_loss 0.0435, rec_loss 0.0126, wasserstein_loss 0.0474, quant_error 0.1439, codebook_utilization 0.9897, codebook_perplexity 880.9596,
Train Epoch: [10/30] Iters:[1340/2187] loss 0.0730, vq_loss 0.0477, rec_loss 0.0126, wasserstein_loss 0.0558, quant_error 0.1438, codebook_utilization 0.9893, codebook_perplexity 878.9691,
Train Epoch: [10/30] Iters:[1350/2187] loss 0.0764, vq_loss 0.0511, rec_loss 0.0126, wasserstein_loss 0.0628, quant_error 0.1434, codebook_utilization 0.9892, codebook_perplexity 878.5112,
Train Epoch: [10/30] Iters:[1360/2187] loss 0.0813, vq_loss 0.0559, rec_loss 0.0127, wasserstein_loss 0.0721, quant_error 0.1443, codebook_utilization 0.9895, codebook_perplexity 879.3835,
Train Epoch: [10/30] Iters:[1370/2187] loss 0.0804, vq_loss 0.0550, rec_loss 0.0127, wasserstein_loss 0.0706, quant_error 0.1431, codebook_utilization 0.9897, codebook_perplexity 881.3923,
Train Epoch: [10/30] Iters:[1380/2187] loss 0.0805, vq_loss 0.0551, rec_loss 0.0127, wasserstein_loss 0.0709, quant_error 0.1432, codebook_utilization 0.9900, codebook_perplexity 885.3501,
Train Epoch: [10/30] Iters:[1390/2187] loss 0.0788, vq_loss 0.0531, rec_loss 0.0129, wasserstein_loss 0.0668, quant_error 0.1435, codebook_utilization 0.9908, codebook_perplexity 889.9774,
Train Epoch: [10/30] Iters:[1400/2187] loss 0.0746, vq_loss 0.0491, rec_loss 0.0128, wasserstein_loss 0.0586, quant_error 0.1437, codebook_utilization 0.9913, codebook_perplexity 893.6292,
Train Epoch: [10/30] Iters:[1410/2187] loss 0.0696, vq_loss 0.0443, rec_loss 0.0127, wasserstein_loss 0.0495, quant_error 0.1422, codebook_utilization 0.9916, codebook_perplexity 895.5387,
Train Epoch: [10/30] Iters:[1420/2187] loss 0.0733, vq_loss 0.0481, rec_loss 0.0126, wasserstein_loss 0.0572, quant_error 0.1422, codebook_utilization 0.9914, codebook_perplexity 895.6945,
Train Epoch: [10/30] Iters:[1430/2187] loss 0.0743, vq_loss 0.0491, rec_loss 0.0126, wasserstein_loss 0.0590, quant_error 0.1427, codebook_utilization 0.9921, codebook_perplexity 897.1457,
Train Epoch: [10/30] Iters:[1440/2187] loss 0.0726, vq_loss 0.0475, rec_loss 0.0126, wasserstein_loss 0.0558, quant_error 0.1425, codebook_utilization 0.9922, codebook_perplexity 896.2870,
Train Epoch: [10/30] Iters:[1450/2187] loss 0.0738, vq_loss 0.0489, rec_loss 0.0125, wasserstein_loss 0.0587, quant_error 0.1418, codebook_utilization 0.9925, codebook_perplexity 895.6849,
Train Epoch: [10/30] Iters:[1460/2187] loss 0.0730, vq_loss 0.0480, rec_loss 0.0125, wasserstein_loss 0.0573, quant_error 0.1403, codebook_utilization 0.9915, codebook_perplexity 891.9500,
Train Epoch: [10/30] Iters:[1470/2187] loss 0.0717, vq_loss 0.0467, rec_loss 0.0125, wasserstein_loss 0.0547, quant_error 0.1408, codebook_utilization 0.9913, codebook_perplexity 890.0635,
Train Epoch: [10/30] Iters:[1480/2187] loss 0.0718, vq_loss 0.0465, rec_loss 0.0126, wasserstein_loss 0.0540, quant_error 0.1421, codebook_utilization 0.9911, codebook_perplexity 888.3821,
Train Epoch: [10/30] Iters:[1490/2187] loss 0.0725, vq_loss 0.0475, rec_loss 0.0125, wasserstein_loss 0.0560, quant_error 0.1415, codebook_utilization 0.9906, codebook_perplexity 887.4918,
Train Epoch: [10/30] Iters:[1500/2187] loss 0.0709, vq_loss 0.0460, rec_loss 0.0125, wasserstein_loss 0.0529, quant_error 0.1419, codebook_utilization 0.9904, codebook_perplexity 886.7444,
Train Epoch: [10/30] Iters:[1510/2187] loss 0.0718, vq_loss 0.0470, rec_loss 0.0124, wasserstein_loss 0.0547, quant_error 0.1430, codebook_utilization 0.9913, codebook_perplexity 889.8788,
Train Epoch: [10/30] Iters:[1520/2187] loss 0.0729, vq_loss 0.0480, rec_loss 0.0125, wasserstein_loss 0.0568, quant_error 0.1426, codebook_utilization 0.9919, codebook_perplexity 893.4375,
Train Epoch: [10/30] Iters:[1530/2187] loss 0.0765, vq_loss 0.0518, rec_loss 0.0123, wasserstein_loss 0.0646, quant_error 0.1420, codebook_utilization 0.9920, codebook_perplexity 895.6780,
Train Epoch: [10/30] Iters:[1540/2187] loss 0.0747, vq_loss 0.0502, rec_loss 0.0122, wasserstein_loss 0.0614, quant_error 0.1420, codebook_utilization 0.9926, codebook_perplexity 896.7856,
Train Epoch: [10/30] Iters:[1550/2187] loss 0.0757, vq_loss 0.0508, rec_loss 0.0125, wasserstein_loss 0.0624, quant_error 0.1425, codebook_utilization 0.9937, codebook_perplexity 900.0091,
Train Epoch: [10/30] Iters:[1560/2187] loss 0.0754, vq_loss 0.0500, rec_loss 0.0127, wasserstein_loss 0.0609, quant_error 0.1419, codebook_utilization 0.9938, codebook_perplexity 901.1650,
Train Epoch: [10/30] Iters:[1570/2187] loss 0.0735, vq_loss 0.0481, rec_loss 0.0127, wasserstein_loss 0.0574, quant_error 0.1409, codebook_utilization 0.9938, codebook_perplexity 900.3586,
Train Epoch: [10/30] Iters:[1580/2187] loss 0.0680, vq_loss 0.0427, rec_loss 0.0126, wasserstein_loss 0.0466, quant_error 0.1410, codebook_utilization 0.9940, codebook_perplexity 899.3107,
Train Epoch: [10/30] Iters:[1590/2187] loss 0.0693, vq_loss 0.0435, rec_loss 0.0129, wasserstein_loss 0.0483, quant_error 0.1408, codebook_utilization 0.9938, codebook_perplexity 898.8682,
Train Epoch: [10/30] Iters:[1600/2187] loss 0.0744, vq_loss 0.0485, rec_loss 0.0129, wasserstein_loss 0.0585, quant_error 0.1401, codebook_utilization 0.9930, codebook_perplexity 896.1479,
Train Epoch: [10/30] Iters:[1610/2187] loss 0.0783, vq_loss 0.0526, rec_loss 0.0128, wasserstein_loss 0.0663, quant_error 0.1414, codebook_utilization 0.9930, codebook_perplexity 894.2922,
Train Epoch: [10/30] Iters:[1620/2187] loss 0.0763, vq_loss 0.0508, rec_loss 0.0127, wasserstein_loss 0.0626, quant_error 0.1419, codebook_utilization 0.9922, codebook_perplexity 891.5894,
Train Epoch: [10/30] Iters:[1630/2187] loss 0.0746, vq_loss 0.0489, rec_loss 0.0128, wasserstein_loss 0.0593, quant_error 0.1402, codebook_utilization 0.9912, codebook_perplexity 888.6063,
Train Epoch: [10/30] Iters:[1640/2187] loss 0.0753, vq_loss 0.0499, rec_loss 0.0127, wasserstein_loss 0.0612, quant_error 0.1399, codebook_utilization 0.9910, codebook_perplexity 887.1980,
Train Epoch: [10/30] Iters:[1650/2187] loss 0.0713, vq_loss 0.0463, rec_loss 0.0125, wasserstein_loss 0.0542, quant_error 0.1397, codebook_utilization 0.9902, codebook_perplexity 885.3291,
Train Epoch: [10/30] Iters:[1660/2187] loss 0.0679, vq_loss 0.0432, rec_loss 0.0124, wasserstein_loss 0.0484, quant_error 0.1382, codebook_utilization 0.9892, codebook_perplexity 879.8796,
Train Epoch: [10/30] Iters:[1670/2187] loss 0.0687, vq_loss 0.0441, rec_loss 0.0123, wasserstein_loss 0.0501, quant_error 0.1384, codebook_utilization 0.9892, codebook_perplexity 879.1816,
Train Epoch: [10/30] Iters:[1680/2187] loss 0.0672, vq_loss 0.0427, rec_loss 0.0123, wasserstein_loss 0.0473, quant_error 0.1386, codebook_utilization 0.9890, codebook_perplexity 878.1848,
Train Epoch: [10/30] Iters:[1690/2187] loss 0.0679, vq_loss 0.0434, rec_loss 0.0122, wasserstein_loss 0.0486, quant_error 0.1390, codebook_utilization 0.9882, codebook_perplexity 876.6660,
Train Epoch: [10/30] Iters:[1700/2187] loss 0.0668, vq_loss 0.0420, rec_loss 0.0124, wasserstein_loss 0.0454, quant_error 0.1402, codebook_utilization 0.9886, codebook_perplexity 877.5419,
Train Epoch: [10/30] Iters:[1710/2187] loss 0.0678, vq_loss 0.0423, rec_loss 0.0128, wasserstein_loss 0.0453, quant_error 0.1425, codebook_utilization 0.9889, codebook_perplexity 880.5885,
Train Epoch: [10/30] Iters:[1720/2187] loss 0.0716, vq_loss 0.0458, rec_loss 0.0129, wasserstein_loss 0.0525, quant_error 0.1424, codebook_utilization 0.9885, codebook_perplexity 878.5774,
Train Epoch: [10/30] Iters:[1730/2187] loss 0.0725, vq_loss 0.0467, rec_loss 0.0129, wasserstein_loss 0.0540, quant_error 0.1428, codebook_utilization 0.9883, codebook_perplexity 877.5120,
Train Epoch: [10/30] Iters:[1740/2187] loss 0.0707, vq_loss 0.0448, rec_loss 0.0130, wasserstein_loss 0.0498, quant_error 0.1448, codebook_utilization 0.9891, codebook_perplexity 880.3689,
Train Epoch: [10/30] Iters:[1750/2187] loss 0.0706, vq_loss 0.0450, rec_loss 0.0128, wasserstein_loss 0.0500, quant_error 0.1455, codebook_utilization 0.9893, codebook_perplexity 882.3976,
Train Epoch: [10/30] Iters:[1760/2187] loss 0.0684, vq_loss 0.0431, rec_loss 0.0126, wasserstein_loss 0.0463, quant_error 0.1454, codebook_utilization 0.9896, codebook_perplexity 885.4671,
Train Epoch: [10/30] Iters:[1770/2187] loss 0.0664, vq_loss 0.0412, rec_loss 0.0126, wasserstein_loss 0.0421, quant_error 0.1464, codebook_utilization 0.9904, codebook_perplexity 889.6622,
Train Epoch: [10/30] Iters:[1780/2187] loss 0.0753, vq_loss 0.0502, rec_loss 0.0126, wasserstein_loss 0.0598, quant_error 0.1471, codebook_utilization 0.9912, codebook_perplexity 892.7102,
Train Epoch: [10/30] Iters:[1790/2187] loss 0.0761, vq_loss 0.0510, rec_loss 0.0125, wasserstein_loss 0.0624, quant_error 0.1443, codebook_utilization 0.9911, codebook_perplexity 891.2110,
