dataset_dir: /mmfs1/data/fangxian/data/
dataset_name: FFHQ
batch_size: 32
workers: 8
resolution: 256
channels: 3
codebook_size: 2048
codebook_dim: 8
z_channels: 256
factor: 16
beta: 0.1
gamma: 0.5
alpha: 1.0
quantizer_name: wasserstein_quantizer
resume: False
epochs: 30
eval_epochs: 5
lr: 5e-05
dropout: 0.0
seed: 1
warmup_iters: 2000
decay_iters: 10000
weight_decay: 0.05
accumulation: 1
checkpoint_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/checkpoint/FFHQ
results_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/results/FFHQ
saver_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/saver/FFHQ
data_pre: FFHQ
model_pre: model_2048_8_16
loss_pre: loss_1.0_0.1_0.5
training_pre: wasserstein_quantizer_30
saver_name_pre: wasserstein_quantizer_30_FFHQ_model_2048_8_16_loss_1.0_0.1_0.5
Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
dataset name: FFHQ
len train_set: 70000
len val_set: 70000
len train_dataloader: 2187
len val_dataloader: 1094
Start training...
epoch:1, cur_lr:0.000050
Train Epoch: [1/30] Iters:[10/2187] loss 1.8603, vq_loss 1.1902, rec_loss 0.3351, wasserstein_loss 1.8937, quant_error 1.7698, codebook_utilization 0.0735, codebook_perplexity 31.0310,
Train Epoch: [6/30] Iters:[120/2187] loss 0.0844, vq_loss 0.0589, rec_loss 0.0127, wasserstein_loss 0.0549, quant_error 0.2288, codebook_utilization 0.9368, codebook_perplexity 1588.6247,
Train Epoch: [6/30] Iters:[130/2187] loss 0.0882, vq_loss 0.0624, rec_loss 0.0129, wasserstein_loss 0.0615, quant_error 0.2302, codebook_utilization 0.9414, codebook_perplexity 1603.6099,
Train Epoch: [6/30] Iters:[140/2187] loss 0.0844, vq_loss 0.0588, rec_loss 0.0128, wasserstein_loss 0.0547, quant_error 0.2285, codebook_utilization 0.9432, codebook_perplexity 1609.5794,
Train Epoch: [6/30] Iters:[150/2187] loss 0.0882, vq_loss 0.0626, rec_loss 0.0128, wasserstein_loss 0.0625, quant_error 0.2278, codebook_utilization 0.9458, codebook_perplexity 1617.2853,
Train Epoch: [6/30] Iters:[160/2187] loss 0.0890, vq_loss 0.0634, rec_loss 0.0128, wasserstein_loss 0.0640, quant_error 0.2285, codebook_utilization 0.9478, codebook_perplexity 1622.7023,
Train Epoch: [6/30] Iters:[170/2187] loss 0.0935, vq_loss 0.0680, rec_loss 0.0127, wasserstein_loss 0.0742, quant_error 0.2248, codebook_utilization 0.9468, codebook_perplexity 1616.5646,
Train Epoch: [6/30] Iters:[180/2187] loss 0.0920, vq_loss 0.0661, rec_loss 0.0129, wasserstein_loss 0.0699, quant_error 0.2266, codebook_utilization 0.9469, codebook_perplexity 1617.8753,
Train Epoch: [6/30] Iters:[190/2187] loss 0.0947, vq_loss 0.0689, rec_loss 0.0129, wasserstein_loss 0.0759, quant_error 0.2251, codebook_utilization 0.9460, codebook_perplexity 1613.0842,
Train Epoch: [6/30] Iters:[200/2187] loss 0.0899, vq_loss 0.0641, rec_loss 0.0129, wasserstein_loss 0.0667, quant_error 0.2237, codebook_utilization 0.9446, codebook_perplexity 1610.6478,
Train Epoch: [6/30] Iters:[210/2187] loss 0.0867, vq_loss 0.0611, rec_loss 0.0128, wasserstein_loss 0.0613, quant_error 0.2216, codebook_utilization 0.9431, codebook_perplexity 1606.7171,
Train Epoch: [6/30] Iters:[220/2187] loss 0.0837, vq_loss 0.0580, rec_loss 0.0129, wasserstein_loss 0.0547, quant_error 0.2230, codebook_utilization 0.9428, codebook_perplexity 1603.9015,
Train Epoch: [6/30] Iters:[230/2187] loss 0.0843, vq_loss 0.0589, rec_loss 0.0127, wasserstein_loss 0.0570, quant_error 0.2210, codebook_utilization 0.9416, codebook_perplexity 1599.5325,
Train Epoch: [6/30] Iters:[240/2187] loss 0.0815, vq_loss 0.0561, rec_loss 0.0127, wasserstein_loss 0.0516, quant_error 0.2202, codebook_utilization 0.9414, codebook_perplexity 1601.2457,
Train Epoch: [6/30] Iters:[250/2187] loss 0.0804, vq_loss 0.0549, rec_loss 0.0128, wasserstein_loss 0.0484, quant_error 0.2232, codebook_utilization 0.9439, codebook_perplexity 1607.9406,
Train Epoch: [6/30] Iters:[260/2187] loss 0.0859, vq_loss 0.0602, rec_loss 0.0128, wasserstein_loss 0.0587, quant_error 0.2243, codebook_utilization 0.9444, codebook_perplexity 1609.1930,
Train Epoch: [6/30] Iters:[270/2187] loss 0.0885, vq_loss 0.0627, rec_loss 0.0129, wasserstein_loss 0.0640, quant_error 0.2232, codebook_utilization 0.9431, codebook_perplexity 1604.3401,
Train Epoch: [6/30] Iters:[280/2187] loss 0.0894, vq_loss 0.0634, rec_loss 0.0130, wasserstein_loss 0.0652, quant_error 0.2239, codebook_utilization 0.9434, codebook_perplexity 1605.1308,
Train Epoch: [6/30] Iters:[290/2187] loss 0.0943, vq_loss 0.0684, rec_loss 0.0130, wasserstein_loss 0.0749, quant_error 0.2249, codebook_utilization 0.9426, codebook_perplexity 1600.8560,
Train Epoch: [6/30] Iters:[300/2187] loss 0.1037, vq_loss 0.0780, rec_loss 0.0129, wasserstein_loss 0.0945, quant_error 0.2234, codebook_utilization 0.9389, codebook_perplexity 1585.9596,
Train Epoch: [6/30] Iters:[310/2187] loss 0.0999, vq_loss 0.0741, rec_loss 0.0129, wasserstein_loss 0.0860, quant_error 0.2261, codebook_utilization 0.9384, codebook_perplexity 1582.5125,
Train Epoch: [6/30] Iters:[320/2187] loss 0.0946, vq_loss 0.0691, rec_loss 0.0128, wasserstein_loss 0.0760, quant_error 0.2260, codebook_utilization 0.9364, codebook_perplexity 1576.4798,
Train Epoch: [6/30] Iters:[330/2187] loss 0.0949, vq_loss 0.0697, rec_loss 0.0126, wasserstein_loss 0.0780, quant_error 0.2233, codebook_utilization 0.9334, codebook_perplexity 1564.8316,
Train Epoch: [6/30] Iters:[340/2187] loss 0.0927, vq_loss 0.0674, rec_loss 0.0127, wasserstein_loss 0.0727, quant_error 0.2256, codebook_utilization 0.9343, codebook_perplexity 1569.9241,
Train Epoch: [6/30] Iters:[350/2187] loss 0.0858, vq_loss 0.0604, rec_loss 0.0127, wasserstein_loss 0.0589, quant_error 0.2254, codebook_utilization 0.9351, codebook_perplexity 1577.5611,
Train Epoch: [6/30] Iters:[360/2187] loss 0.0865, vq_loss 0.0612, rec_loss 0.0127, wasserstein_loss 0.0608, quant_error 0.2239, codebook_utilization 0.9358, codebook_perplexity 1581.2493,
Train Epoch: [6/30] Iters:[370/2187] loss 0.0871, vq_loss 0.0618, rec_loss 0.0126, wasserstein_loss 0.0625, quant_error 0.2223, codebook_utilization 0.9373, codebook_perplexity 1587.5837,
Train Epoch: [6/30] Iters:[380/2187] loss 0.0834, vq_loss 0.0579, rec_loss 0.0128, wasserstein_loss 0.0537, quant_error 0.2260, codebook_utilization 0.9410, codebook_perplexity 1602.1742,
Train Epoch: [6/30] Iters:[390/2187] loss 0.0794, vq_loss 0.0536, rec_loss 0.0129, wasserstein_loss 0.0453, quant_error 0.2255, codebook_utilization 0.9415, codebook_perplexity 1602.9080,
Train Epoch: [6/30] Iters:[400/2187] loss 0.0765, vq_loss 0.0510, rec_loss 0.0128, wasserstein_loss 0.0402, quant_error 0.2246, codebook_utilization 0.9429, codebook_perplexity 1605.9044,
Train Epoch: [6/30] Iters:[410/2187] loss 0.0776, vq_loss 0.0521, rec_loss 0.0127, wasserstein_loss 0.0425, quant_error 0.2246, codebook_utilization 0.9439, codebook_perplexity 1608.8942,
Train Epoch: [6/30] Iters:[420/2187] loss 0.0784, vq_loss 0.0528, rec_loss 0.0128, wasserstein_loss 0.0437, quant_error 0.2252, codebook_utilization 0.9442, codebook_perplexity 1607.2976,
Train Epoch: [6/30] Iters:[430/2187] loss 0.0824, vq_loss 0.0568, rec_loss 0.0128, wasserstein_loss 0.0519, quant_error 0.2245, codebook_utilization 0.9436, codebook_perplexity 1601.2715,
Train Epoch: [6/30] Iters:[440/2187] loss 0.0867, vq_loss 0.0616, rec_loss 0.0126, wasserstein_loss 0.0620, quant_error 0.2226, codebook_utilization 0.9428, codebook_perplexity 1598.2923,
Train Epoch: [6/30] Iters:[450/2187] loss 0.0903, vq_loss 0.0648, rec_loss 0.0127, wasserstein_loss 0.0683, quant_error 0.2229, codebook_utilization 0.9423, codebook_perplexity 1593.8571,
Train Epoch: [6/30] Iters:[460/2187] loss 0.0867, vq_loss 0.0614, rec_loss 0.0126, wasserstein_loss 0.0620, quant_error 0.2215, codebook_utilization 0.9421, codebook_perplexity 1595.3097,
Train Epoch: [6/30] Iters:[470/2187] loss 0.0844, vq_loss 0.0592, rec_loss 0.0126, wasserstein_loss 0.0568, quant_error 0.2239, codebook_utilization 0.9439, codebook_perplexity 1606.4474,
Train Epoch: [6/30] Iters:[480/2187] loss 0.0812, vq_loss 0.0564, rec_loss 0.0124, wasserstein_loss 0.0514, quant_error 0.2229, codebook_utilization 0.9457, codebook_perplexity 1615.3186,
Train Epoch: [6/30] Iters:[490/2187] loss 0.0779, vq_loss 0.0526, rec_loss 0.0126, wasserstein_loss 0.0434, quant_error 0.2248, codebook_utilization 0.9484, codebook_perplexity 1626.3569,
Train Epoch: [6/30] Iters:[500/2187] loss 0.0808, vq_loss 0.0552, rec_loss 0.0128, wasserstein_loss 0.0480, quant_error 0.2269, codebook_utilization 0.9514, codebook_perplexity 1637.9601,
Train Epoch: [6/30] Iters:[510/2187] loss 0.0832, vq_loss 0.0574, rec_loss 0.0129, wasserstein_loss 0.0525, quant_error 0.2268, codebook_utilization 0.9525, codebook_perplexity 1640.5518,
Train Epoch: [6/30] Iters:[520/2187] loss 0.0832, vq_loss 0.0574, rec_loss 0.0129, wasserstein_loss 0.0530, quant_error 0.2250, codebook_utilization 0.9525, codebook_perplexity 1637.8258,
Train Epoch: [6/30] Iters:[530/2187] loss 0.0825, vq_loss 0.0565, rec_loss 0.0130, wasserstein_loss 0.0512, quant_error 0.2247, codebook_utilization 0.9511, codebook_perplexity 1634.9064,
Train Epoch: [6/30] Iters:[540/2187] loss 0.0859, vq_loss 0.0603, rec_loss 0.0128, wasserstein_loss 0.0592, quant_error 0.2237, codebook_utilization 0.9505, codebook_perplexity 1630.3476,
Train Epoch: [6/30] Iters:[550/2187] loss 0.0826, vq_loss 0.0577, rec_loss 0.0125, wasserstein_loss 0.0547, quant_error 0.2205, codebook_utilization 0.9498, codebook_perplexity 1630.1924,
Train Epoch: [6/30] Iters:[560/2187] loss 0.0813, vq_loss 0.0565, rec_loss 0.0124, wasserstein_loss 0.0527, quant_error 0.2195, codebook_utilization 0.9498, codebook_perplexity 1630.2600,
Train Epoch: [6/30] Iters:[570/2187] loss 0.0828, vq_loss 0.0580, rec_loss 0.0124, wasserstein_loss 0.0550, quant_error 0.2218, codebook_utilization 0.9518, codebook_perplexity 1636.7708,
Train Epoch: [6/30] Iters:[580/2187] loss 0.0831, vq_loss 0.0579, rec_loss 0.0126, wasserstein_loss 0.0542, quant_error 0.2243, codebook_utilization 0.9542, codebook_perplexity 1643.7690,
Train Epoch: [6/30] Iters:[590/2187] loss 0.0797, vq_loss 0.0542, rec_loss 0.0128, wasserstein_loss 0.0466, quant_error 0.2243, codebook_utilization 0.9544, codebook_perplexity 1644.5314,
Train Epoch: [6/30] Iters:[600/2187] loss 0.0788, vq_loss 0.0531, rec_loss 0.0128, wasserstein_loss 0.0439, quant_error 0.2263, codebook_utilization 0.9537, codebook_perplexity 1640.9755,
Train Epoch: [6/30] Iters:[610/2187] loss 0.0852, vq_loss 0.0594, rec_loss 0.0129, wasserstein_loss 0.0562, quant_error 0.2274, codebook_utilization 0.9528, codebook_perplexity 1637.5755,
Train Epoch: [6/30] Iters:[620/2187] loss 0.0900, vq_loss 0.0640, rec_loss 0.0130, wasserstein_loss 0.0646, quant_error 0.2301, codebook_utilization 0.9517, codebook_perplexity 1637.4182,
Train Epoch: [6/30] Iters:[630/2187] loss 0.0987, vq_loss 0.0730, rec_loss 0.0128, wasserstein_loss 0.0835, quant_error 0.2274, codebook_utilization 0.9495, codebook_perplexity 1628.9853,
Train Epoch: [6/30] Iters:[640/2187] loss 0.0974, vq_loss 0.0719, rec_loss 0.0127, wasserstein_loss 0.0820, quant_error 0.2250, codebook_utilization 0.9487, codebook_perplexity 1628.3013,
Train Epoch: [6/30] Iters:[650/2187] loss 0.0950, vq_loss 0.0698, rec_loss 0.0126, wasserstein_loss 0.0779, quant_error 0.2241, codebook_utilization 0.9484, codebook_perplexity 1626.3036,
Train Epoch: [6/30] Iters:[660/2187] loss 0.0885, vq_loss 0.0633, rec_loss 0.0126, wasserstein_loss 0.0649, quant_error 0.2244, codebook_utilization 0.9475, codebook_perplexity 1624.3797,
Train Epoch: [6/30] Iters:[670/2187] loss 0.0854, vq_loss 0.0602, rec_loss 0.0126, wasserstein_loss 0.0601, quant_error 0.2196, codebook_utilization 0.9452, codebook_perplexity 1615.0827,
Train Epoch: [6/30] Iters:[680/2187] loss 0.0779, vq_loss 0.0528, rec_loss 0.0125, wasserstein_loss 0.0452, quant_error 0.2198, codebook_utilization 0.9442, codebook_perplexity 1612.2321,
Train Epoch: [6/30] Iters:[690/2187] loss 0.0850, vq_loss 0.0598, rec_loss 0.0126, wasserstein_loss 0.0581, quant_error 0.2234, codebook_utilization 0.9444, codebook_perplexity 1609.3049,
Train Epoch: [6/30] Iters:[700/2187] loss 0.0877, vq_loss 0.0621, rec_loss 0.0128, wasserstein_loss 0.0628, quant_error 0.2238, codebook_utilization 0.9431, codebook_perplexity 1604.8474,
Train Epoch: [6/30] Iters:[710/2187] loss 0.0882, vq_loss 0.0627, rec_loss 0.0127, wasserstein_loss 0.0645, quant_error 0.2214, codebook_utilization 0.9415, codebook_perplexity 1597.7885,
Train Epoch: [6/30] Iters:[720/2187] loss 0.0890, vq_loss 0.0638, rec_loss 0.0126, wasserstein_loss 0.0669, quant_error 0.2209, codebook_utilization 0.9406, codebook_perplexity 1593.7472,
Train Epoch: [6/30] Iters:[730/2187] loss 0.0882, vq_loss 0.0628, rec_loss 0.0127, wasserstein_loss 0.0649, quant_error 0.2208, codebook_utilization 0.9396, codebook_perplexity 1591.4070,
Train Epoch: [6/30] Iters:[740/2187] loss 0.0853, vq_loss 0.0599, rec_loss 0.0127, wasserstein_loss 0.0590, quant_error 0.2212, codebook_utilization 0.9388, codebook_perplexity 1590.9859,
Train Epoch: [6/30] Iters:[750/2187] loss 0.0820, vq_loss 0.0570, rec_loss 0.0125, wasserstein_loss 0.0536, quant_error 0.2197, codebook_utilization 0.9362, codebook_perplexity 1583.9957,
Train Epoch: [6/30] Iters:[760/2187] loss 0.0802, vq_loss 0.0552, rec_loss 0.0125, wasserstein_loss 0.0494, quant_error 0.2219, codebook_utilization 0.9366, codebook_perplexity 1585.7074,
Train Epoch: [6/30] Iters:[770/2187] loss 0.0795, vq_loss 0.0544, rec_loss 0.0126, wasserstein_loss 0.0472, quant_error 0.2239, codebook_utilization 0.9358, codebook_perplexity 1582.2507,
Train Epoch: [6/30] Iters:[780/2187] loss 0.0848, vq_loss 0.0598, rec_loss 0.0125, wasserstein_loss 0.0575, quant_error 0.2256, codebook_utilization 0.9362, codebook_perplexity 1582.7538,
Train Epoch: [6/30] Iters:[790/2187] loss 0.0842, vq_loss 0.0592, rec_loss 0.0125, wasserstein_loss 0.0569, quant_error 0.2239, codebook_utilization 0.9361, codebook_perplexity 1583.7224,
Train Epoch: [6/30] Iters:[800/2187] loss 0.0871, vq_loss 0.0620, rec_loss 0.0126, wasserstein_loss 0.0620, quant_error 0.2254, codebook_utilization 0.9392, codebook_perplexity 1592.4093,
Train Epoch: [6/30] Iters:[810/2187] loss 0.0897, vq_loss 0.0643, rec_loss 0.0127, wasserstein_loss 0.0661, quant_error 0.2273, codebook_utilization 0.9409, codebook_perplexity 1597.1721,
Train Epoch: [6/30] Iters:[820/2187] loss 0.0870, vq_loss 0.0616, rec_loss 0.0127, wasserstein_loss 0.0611, quant_error 0.2259, codebook_utilization 0.9419, codebook_perplexity 1600.8568,
Train Epoch: [6/30] Iters:[830/2187] loss 0.0800, vq_loss 0.0550, rec_loss 0.0125, wasserstein_loss 0.0486, quant_error 0.2232, codebook_utilization 0.9414, codebook_perplexity 1598.8419,
Train Epoch: [6/30] Iters:[840/2187] loss 0.0771, vq_loss 0.0521, rec_loss 0.0125, wasserstein_loss 0.0432, quant_error 0.2220, codebook_utilization 0.9413, codebook_perplexity 1596.3501,
Train Epoch: [6/30] Iters:[850/2187] loss 0.0735, vq_loss 0.0486, rec_loss 0.0125, wasserstein_loss 0.0363, quant_error 0.2216, codebook_utilization 0.9425, codebook_perplexity 1601.4467,
Train Epoch: [6/30] Iters:[860/2187] loss 0.0704, vq_loss 0.0459, rec_loss 0.0123, wasserstein_loss 0.0321, quant_error 0.2167, codebook_utilization 0.9415, codebook_perplexity 1599.0625,
Train Epoch: [6/30] Iters:[870/2187] loss 0.0709, vq_loss 0.0465, rec_loss 0.0122, wasserstein_loss 0.0337, quant_error 0.2159, codebook_utilization 0.9436, codebook_perplexity 1605.2115,
Train Epoch: [6/30] Iters:[880/2187] loss 0.0726, vq_loss 0.0477, rec_loss 0.0125, wasserstein_loss 0.0348, quant_error 0.2201, codebook_utilization 0.9464, codebook_perplexity 1616.1177,
Train Epoch: [6/30] Iters:[890/2187] loss 0.0740, vq_loss 0.0491, rec_loss 0.0125, wasserstein_loss 0.0378, quant_error 0.2194, codebook_utilization 0.9458, codebook_perplexity 1615.2494,
Train Epoch: [6/30] Iters:[900/2187] loss 0.0772, vq_loss 0.0525, rec_loss 0.0124, wasserstein_loss 0.0450, quant_error 0.2178, codebook_utilization 0.9438, codebook_perplexity 1607.9943,
Train Epoch: [6/30] Iters:[910/2187] loss 0.0782, vq_loss 0.0533, rec_loss 0.0124, wasserstein_loss 0.0458, quant_error 0.2215, codebook_utilization 0.9445, codebook_perplexity 1609.2302,
Train Epoch: [6/30] Iters:[920/2187] loss 0.0782, vq_loss 0.0534, rec_loss 0.0124, wasserstein_loss 0.0462, quant_error 0.2201, codebook_utilization 0.9417, codebook_perplexity 1600.8852,
Train Epoch: [6/30] Iters:[930/2187] loss 0.0792, vq_loss 0.0549, rec_loss 0.0121, wasserstein_loss 0.0504, quant_error 0.2161, codebook_utilization 0.9393, codebook_perplexity 1591.3563,
Train Epoch: [6/30] Iters:[940/2187] loss 0.0793, vq_loss 0.0550, rec_loss 0.0121, wasserstein_loss 0.0501, quant_error 0.2178, codebook_utilization 0.9393, codebook_perplexity 1591.4507,
Train Epoch: [6/30] Iters:[950/2187] loss 0.0781, vq_loss 0.0536, rec_loss 0.0122, wasserstein_loss 0.0462, quant_error 0.2217, codebook_utilization 0.9396, codebook_perplexity 1593.8648,
Train Epoch: [6/30] Iters:[960/2187] loss 0.0801, vq_loss 0.0558, rec_loss 0.0122, wasserstein_loss 0.0516, quant_error 0.2181, codebook_utilization 0.9357, codebook_perplexity 1581.3500,
Train Epoch: [6/30] Iters:[970/2187] loss 0.0838, vq_loss 0.0593, rec_loss 0.0123, wasserstein_loss 0.0581, quant_error 0.2204, codebook_utilization 0.9359, codebook_perplexity 1583.6635,
Train Epoch: [6/30] Iters:[980/2187] loss 0.0840, vq_loss 0.0594, rec_loss 0.0123, wasserstein_loss 0.0578, quant_error 0.2222, codebook_utilization 0.9359, codebook_perplexity 1583.1049,
Train Epoch: [6/30] Iters:[990/2187] loss 0.0838, vq_loss 0.0589, rec_loss 0.0124, wasserstein_loss 0.0564, quant_error 0.2236, codebook_utilization 0.9356, codebook_perplexity 1581.5376,
Train Epoch: [6/30] Iters:[1000/2187] loss 0.0836, vq_loss 0.0586, rec_loss 0.0125, wasserstein_loss 0.0562, quant_error 0.2218, codebook_utilization 0.9350, codebook_perplexity 1581.7357,
Train Epoch: [6/30] Iters:[1010/2187] loss 0.0814, vq_loss 0.0559, rec_loss 0.0128, wasserstein_loss 0.0498, quant_error 0.2253, codebook_utilization 0.9389, codebook_perplexity 1595.9027,
Train Epoch: [6/30] Iters:[1020/2187] loss 0.0788, vq_loss 0.0534, rec_loss 0.0127, wasserstein_loss 0.0449, quant_error 0.2249, codebook_utilization 0.9407, codebook_perplexity 1600.7173,
Train Epoch: [6/30] Iters:[1030/2187] loss 0.0817, vq_loss 0.0556, rec_loss 0.0130, wasserstein_loss 0.0488, quant_error 0.2272, codebook_utilization 0.9438, codebook_perplexity 1611.5169,
Train Epoch: [6/30] Iters:[1040/2187] loss 0.0788, vq_loss 0.0531, rec_loss 0.0129, wasserstein_loss 0.0447, quant_error 0.2240, codebook_utilization 0.9440, codebook_perplexity 1614.3266,
Train Epoch: [6/30] Iters:[1050/2187] loss 0.0788, vq_loss 0.0533, rec_loss 0.0128, wasserstein_loss 0.0455, quant_error 0.2217, codebook_utilization 0.9445, codebook_perplexity 1614.3301,
Train Epoch: [6/30] Iters:[1060/2187] loss 0.0787, vq_loss 0.0535, rec_loss 0.0126, wasserstein_loss 0.0464, quant_error 0.2204, codebook_utilization 0.9446, codebook_perplexity 1615.7402,
Train Epoch: [6/30] Iters:[1070/2187] loss 0.0784, vq_loss 0.0531, rec_loss 0.0126, wasserstein_loss 0.0457, quant_error 0.2200, codebook_utilization 0.9446, codebook_perplexity 1614.6396,
Train Epoch: [6/30] Iters:[1080/2187] loss 0.0729, vq_loss 0.0481, rec_loss 0.0124, wasserstein_loss 0.0367, quant_error 0.2167, codebook_utilization 0.9432, codebook_perplexity 1609.5971,
Train Epoch: [6/30] Iters:[1090/2187] loss 0.0738, vq_loss 0.0490, rec_loss 0.0124, wasserstein_loss 0.0381, quant_error 0.2182, codebook_utilization 0.9439, codebook_perplexity 1610.9396,
Train Epoch: [6/30] Iters:[1100/2187] loss 0.0743, vq_loss 0.0496, rec_loss 0.0124, wasserstein_loss 0.0391, quant_error 0.2186, codebook_utilization 0.9435, codebook_perplexity 1603.8822,
Train Epoch: [6/30] Iters:[1110/2187] loss 0.0736, vq_loss 0.0488, rec_loss 0.0124, wasserstein_loss 0.0379, quant_error 0.2172, codebook_utilization 0.9421, codebook_perplexity 1597.4173,
Train Epoch: [6/30] Iters:[1120/2187] loss 0.0726, vq_loss 0.0479, rec_loss 0.0124, wasserstein_loss 0.0354, quant_error 0.2193, codebook_utilization 0.9417, codebook_perplexity 1598.4629,
Train Epoch: [6/30] Iters:[1130/2187] loss 0.0740, vq_loss 0.0492, rec_loss 0.0124, wasserstein_loss 0.0380, quant_error 0.2195, codebook_utilization 0.9404, codebook_perplexity 1596.0153,
Train Epoch: [6/30] Iters:[1140/2187] loss 0.0761, vq_loss 0.0514, rec_loss 0.0123, wasserstein_loss 0.0427, quant_error 0.2187, codebook_utilization 0.9397, codebook_perplexity 1591.5054,
Train Epoch: [6/30] Iters:[1150/2187] loss 0.0756, vq_loss 0.0510, rec_loss 0.0123, wasserstein_loss 0.0413, quant_error 0.2205, codebook_utilization 0.9400, codebook_perplexity 1597.5249,
Train Epoch: [6/30] Iters:[1160/2187] loss 0.0784, vq_loss 0.0535, rec_loss 0.0125, wasserstein_loss 0.0452, quant_error 0.2245, codebook_utilization 0.9400, codebook_perplexity 1598.1762,
Train Epoch: [6/30] Iters:[1170/2187] loss 0.0814, vq_loss 0.0566, rec_loss 0.0124, wasserstein_loss 0.0520, quant_error 0.2224, codebook_utilization 0.9384, codebook_perplexity 1589.0076,
Train Epoch: [6/30] Iters:[1180/2187] loss 0.0836, vq_loss 0.0587, rec_loss 0.0125, wasserstein_loss 0.0559, quant_error 0.2232, codebook_utilization 0.9376, codebook_perplexity 1582.4510,
Train Epoch: [6/30] Iters:[1190/2187] loss 0.0814, vq_loss 0.0562, rec_loss 0.0126, wasserstein_loss 0.0506, quant_error 0.2251, codebook_utilization 0.9373, codebook_perplexity 1582.4968,
Train Epoch: [6/30] Iters:[1200/2187] loss 0.0847, vq_loss 0.0595, rec_loss 0.0126, wasserstein_loss 0.0568, quant_error 0.2258, codebook_utilization 0.9366, codebook_perplexity 1577.4501,
Train Epoch: [6/30] Iters:[1210/2187] loss 0.0853, vq_loss 0.0602, rec_loss 0.0126, wasserstein_loss 0.0590, quant_error 0.2236, codebook_utilization 0.9345, codebook_perplexity 1570.4713,
Train Epoch: [6/30] Iters:[1220/2187] loss 0.0915, vq_loss 0.0664, rec_loss 0.0126, wasserstein_loss 0.0714, quant_error 0.2232, codebook_utilization 0.9340, codebook_perplexity 1569.6964,
Train Epoch: [6/30] Iters:[1230/2187] loss 0.0879, vq_loss 0.0628, rec_loss 0.0125, wasserstein_loss 0.0647, quant_error 0.2216, codebook_utilization 0.9338, codebook_perplexity 1570.4532,
Train Epoch: [6/30] Iters:[1240/2187] loss 0.0875, vq_loss 0.0623, rec_loss 0.0126, wasserstein_loss 0.0635, quant_error 0.2222, codebook_utilization 0.9346, codebook_perplexity 1574.4605,
Train Epoch: [6/30] Iters:[1250/2187] loss 0.0844, vq_loss 0.0592, rec_loss 0.0126, wasserstein_loss 0.0575, quant_error 0.2218, codebook_utilization 0.9352, codebook_perplexity 1578.6552,
Train Epoch: [6/30] Iters:[1260/2187] loss 0.0849, vq_loss 0.0600, rec_loss 0.0125, wasserstein_loss 0.0593, quant_error 0.2206, codebook_utilization 0.9354, codebook_perplexity 1579.9044,
Train Epoch: [6/30] Iters:[1270/2187] loss 0.0782, vq_loss 0.0536, rec_loss 0.0123, wasserstein_loss 0.0462, quant_error 0.2216, codebook_utilization 0.9359, codebook_perplexity 1580.2168,
Train Epoch: [6/30] Iters:[1280/2187] loss 0.0789, vq_loss 0.0539, rec_loss 0.0125, wasserstein_loss 0.0459, quant_error 0.2250, codebook_utilization 0.9375, codebook_perplexity 1586.8263,
Train Epoch: [6/30] Iters:[1290/2187] loss 0.0814, vq_loss 0.0567, rec_loss 0.0124, wasserstein_loss 0.0516, quant_error 0.2246, codebook_utilization 0.9378, codebook_perplexity 1584.5270,
Train Epoch: [6/30] Iters:[1300/2187] loss 0.0868, vq_loss 0.0620, rec_loss 0.0124, wasserstein_loss 0.0621, quant_error 0.2248, codebook_utilization 0.9375, codebook_perplexity 1585.3997,
Train Epoch: [6/30] Iters:[1310/2187] loss 0.0884, vq_loss 0.0632, rec_loss 0.0126, wasserstein_loss 0.0639, quant_error 0.2275, codebook_utilization 0.9403, codebook_perplexity 1592.5643,
Train Epoch: [6/30] Iters:[1320/2187] loss 0.0883, vq_loss 0.0631, rec_loss 0.0126, wasserstein_loss 0.0639, quant_error 0.2264, codebook_utilization 0.9393, codebook_perplexity 1590.8830,
Train Epoch: [6/30] Iters:[1330/2187] loss 0.0884, vq_loss 0.0632, rec_loss 0.0126, wasserstein_loss 0.0644, quant_error 0.2255, codebook_utilization 0.9390, codebook_perplexity 1589.2650,
Train Epoch: [6/30] Iters:[1340/2187] loss 0.0873, vq_loss 0.0622, rec_loss 0.0125, wasserstein_loss 0.0628, quant_error 0.2240, codebook_utilization 0.9370, codebook_perplexity 1586.3207,
Train Epoch: [6/30] Iters:[1350/2187] loss 0.0816, vq_loss 0.0568, rec_loss 0.0124, wasserstein_loss 0.0526, quant_error 0.2219, codebook_utilization 0.9364, codebook_perplexity 1581.6426,
Train Epoch: [6/30] Iters:[1360/2187] loss 0.0759, vq_loss 0.0518, rec_loss 0.0121, wasserstein_loss 0.0435, quant_error 0.2182, codebook_utilization 0.9346, codebook_perplexity 1578.5049,
Train Epoch: [6/30] Iters:[1370/2187] loss 0.0751, vq_loss 0.0508, rec_loss 0.0121, wasserstein_loss 0.0414, quant_error 0.2194, codebook_utilization 0.9362, codebook_perplexity 1583.5162,
