dataset_dir: /mmfs1/data/fangxian/data/
dataset_name: FFHQ
batch_size: 32
workers: 8
resolution: 256
channels: 3
codebook_size: 16384
codebook_dim: 8
z_channels: 256
factor: 16
beta: 0.1
gamma: 0.5
alpha: 1.0
quantizer_name: wasserstein_quantizer
resume: False
epochs: 30
eval_epochs: 5
lr: 5e-05
dropout: 0.0
seed: 123
warmup_iters: 2000
decay_iters: 10000
weight_decay: 0.05
accumulation: 1
checkpoint_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/checkpoint/FFHQ
results_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/results/FFHQ
saver_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/saver/FFHQ
data_pre: FFHQ
model_pre: model_16384_8_16
loss_pre: loss_1.0_0.1_0.5
training_pre: wasserstein_quantizer_30
saver_name_pre: wasserstein_quantizer_30_FFHQ_model_16384_8_16_loss_1.0_0.1_0.5
Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
dataset name: FFHQ
len train_set: 70000
len val_set: 70000
len train_dataloader: 2187
len val_dataloader: 1094
Start training...
epoch:1, cur_lr:0.000050
Train Epoch: [1/30] Iters:[10/2187] loss 1.5406, vq_loss 0.9545, rec_loss 0.2931, wasserstein_loss 1.2977, quant_error 2.2231, codebook_utilization 0.0410, codebook_perplexity 116.6652,
Train Epoch: [7/30] Iters:[1210/2187] loss 0.0631, vq_loss 0.0412, rec_loss 0.0110, wasserstein_loss 0.0561, quant_error 0.0956, codebook_utilization 0.3781, codebook_perplexity 5641.5147,
Train Epoch: [7/30] Iters:[1220/2187] loss 0.0610, vq_loss 0.0391, rec_loss 0.0110, wasserstein_loss 0.0520, quant_error 0.0954, codebook_utilization 0.3778, codebook_perplexity 5634.4709,
Train Epoch: [7/30] Iters:[1230/2187] loss 0.0614, vq_loss 0.0393, rec_loss 0.0110, wasserstein_loss 0.0524, quant_error 0.0956, codebook_utilization 0.3781, codebook_perplexity 5639.9652,
Train Epoch: [7/30] Iters:[1240/2187] loss 0.0607, vq_loss 0.0387, rec_loss 0.0110, wasserstein_loss 0.0512, quant_error 0.0953, codebook_utilization 0.3776, codebook_perplexity 5629.9208,
Train Epoch: [7/30] Iters:[1250/2187] loss 0.0595, vq_loss 0.0373, rec_loss 0.0111, wasserstein_loss 0.0483, quant_error 0.0960, codebook_utilization 0.3779, codebook_perplexity 5640.6546,
Train Epoch: [7/30] Iters:[1260/2187] loss 0.0627, vq_loss 0.0405, rec_loss 0.0111, wasserstein_loss 0.0545, quant_error 0.0964, codebook_utilization 0.3786, codebook_perplexity 5655.2973,
Train Epoch: [7/30] Iters:[1270/2187] loss 0.0647, vq_loss 0.0423, rec_loss 0.0112, wasserstein_loss 0.0576, quant_error 0.0984, codebook_utilization 0.3797, codebook_perplexity 5678.9604,
Train Epoch: [7/30] Iters:[1280/2187] loss 0.0642, vq_loss 0.0417, rec_loss 0.0112, wasserstein_loss 0.0564, quant_error 0.0982, codebook_utilization 0.3804, codebook_perplexity 5695.6084,
Train Epoch: [7/30] Iters:[1290/2187] loss 0.0663, vq_loss 0.0437, rec_loss 0.0113, wasserstein_loss 0.0603, quant_error 0.0986, codebook_utilization 0.3814, codebook_perplexity 5717.9057,
Train Epoch: [7/30] Iters:[1300/2187] loss 0.0700, vq_loss 0.0477, rec_loss 0.0112, wasserstein_loss 0.0685, quant_error 0.0976, codebook_utilization 0.3817, codebook_perplexity 5721.6414,
Train Epoch: [7/30] Iters:[1310/2187] loss 0.0660, vq_loss 0.0436, rec_loss 0.0112, wasserstein_loss 0.0602, quant_error 0.0979, codebook_utilization 0.3824, codebook_perplexity 5735.0001,
Train Epoch: [7/30] Iters:[1320/2187] loss 0.0661, vq_loss 0.0439, rec_loss 0.0111, wasserstein_loss 0.0613, quant_error 0.0964, codebook_utilization 0.3822, codebook_perplexity 5730.1475,
Train Epoch: [7/30] Iters:[1330/2187] loss 0.0675, vq_loss 0.0455, rec_loss 0.0110, wasserstein_loss 0.0647, quant_error 0.0957, codebook_utilization 0.3822, codebook_perplexity 5726.4667,
Train Epoch: [7/30] Iters:[1340/2187] loss 0.0643, vq_loss 0.0428, rec_loss 0.0107, wasserstein_loss 0.0597, quant_error 0.0943, codebook_utilization 0.3820, codebook_perplexity 5722.9054,
Train Epoch: [7/30] Iters:[1350/2187] loss 0.0582, vq_loss 0.0366, rec_loss 0.0108, wasserstein_loss 0.0472, quant_error 0.0947, codebook_utilization 0.3819, codebook_perplexity 5720.9308,
Train Epoch: [7/30] Iters:[1360/2187] loss 0.0571, vq_loss 0.0356, rec_loss 0.0108, wasserstein_loss 0.0451, quant_error 0.0945, codebook_utilization 0.3813, codebook_perplexity 5708.2293,
Train Epoch: [7/30] Iters:[1370/2187] loss 0.0578, vq_loss 0.0359, rec_loss 0.0109, wasserstein_loss 0.0458, quant_error 0.0948, codebook_utilization 0.3812, codebook_perplexity 5708.1157,
Train Epoch: [7/30] Iters:[1380/2187] loss 0.0607, vq_loss 0.0388, rec_loss 0.0109, wasserstein_loss 0.0517, quant_error 0.0946, codebook_utilization 0.3806, codebook_perplexity 5696.8745,
Train Epoch: [7/30] Iters:[1390/2187] loss 0.0619, vq_loss 0.0394, rec_loss 0.0112, wasserstein_loss 0.0524, quant_error 0.0961, codebook_utilization 0.3806, codebook_perplexity 5696.8463,
Train Epoch: [7/30] Iters:[1400/2187] loss 0.0645, vq_loss 0.0420, rec_loss 0.0112, wasserstein_loss 0.0575, quant_error 0.0962, codebook_utilization 0.3803, codebook_perplexity 5688.7907,
Train Epoch: [7/30] Iters:[1410/2187] loss 0.0665, vq_loss 0.0440, rec_loss 0.0112, wasserstein_loss 0.0618, quant_error 0.0957, codebook_utilization 0.3800, codebook_perplexity 5686.2614,
Train Epoch: [7/30] Iters:[1420/2187] loss 0.0648, vq_loss 0.0426, rec_loss 0.0111, wasserstein_loss 0.0591, quant_error 0.0950, codebook_utilization 0.3799, codebook_perplexity 5682.6332,
Train Epoch: [7/30] Iters:[1430/2187] loss 0.0651, vq_loss 0.0428, rec_loss 0.0111, wasserstein_loss 0.0594, quant_error 0.0956, codebook_utilization 0.3801, codebook_perplexity 5687.7503,
Train Epoch: [7/30] Iters:[1440/2187] loss 0.0681, vq_loss 0.0463, rec_loss 0.0109, wasserstein_loss 0.0668, quant_error 0.0941, codebook_utilization 0.3794, codebook_perplexity 5671.9810,
Train Epoch: [7/30] Iters:[1450/2187] loss 0.0675, vq_loss 0.0459, rec_loss 0.0108, wasserstein_loss 0.0659, quant_error 0.0939, codebook_utilization 0.3798, codebook_perplexity 5683.3262,
Train Epoch: [7/30] Iters:[1460/2187] loss 0.0653, vq_loss 0.0437, rec_loss 0.0108, wasserstein_loss 0.0615, quant_error 0.0943, codebook_utilization 0.3799, codebook_perplexity 5682.9391,
Train Epoch: [7/30] Iters:[1470/2187] loss 0.0639, vq_loss 0.0421, rec_loss 0.0109, wasserstein_loss 0.0580, quant_error 0.0952, codebook_utilization 0.3799, codebook_perplexity 5683.0769,
Train Epoch: [7/30] Iters:[1480/2187] loss 0.0595, vq_loss 0.0376, rec_loss 0.0110, wasserstein_loss 0.0490, quant_error 0.0951, codebook_utilization 0.3796, codebook_perplexity 5676.1148,
Train Epoch: [7/30] Iters:[1490/2187] loss 0.0545, vq_loss 0.0325, rec_loss 0.0110, wasserstein_loss 0.0386, quant_error 0.0956, codebook_utilization 0.3794, codebook_perplexity 5675.6757,
Train Epoch: [7/30] Iters:[1500/2187] loss 0.0546, vq_loss 0.0325, rec_loss 0.0110, wasserstein_loss 0.0387, quant_error 0.0955, codebook_utilization 0.3787, codebook_perplexity 5655.7351,
Train Epoch: [7/30] Iters:[1510/2187] loss 0.0575, vq_loss 0.0355, rec_loss 0.0110, wasserstein_loss 0.0448, quant_error 0.0949, codebook_utilization 0.3788, codebook_perplexity 5658.5967,
Train Epoch: [7/30] Iters:[1520/2187] loss 0.0606, vq_loss 0.0386, rec_loss 0.0110, wasserstein_loss 0.0510, quant_error 0.0954, codebook_utilization 0.3788, codebook_perplexity 5660.0593,
Train Epoch: [7/30] Iters:[1530/2187] loss 0.0617, vq_loss 0.0398, rec_loss 0.0110, wasserstein_loss 0.0531, quant_error 0.0960, codebook_utilization 0.3793, codebook_perplexity 5669.9075,
Train Epoch: [7/30] Iters:[1540/2187] loss 0.0666, vq_loss 0.0446, rec_loss 0.0110, wasserstein_loss 0.0630, quant_error 0.0957, codebook_utilization 0.3795, codebook_perplexity 5672.7182,
Train Epoch: [7/30] Iters:[1550/2187] loss 0.0685, vq_loss 0.0465, rec_loss 0.0110, wasserstein_loss 0.0666, quant_error 0.0961, codebook_utilization 0.3800, codebook_perplexity 5685.5181,
Train Epoch: [7/30] Iters:[1560/2187] loss 0.0687, vq_loss 0.0469, rec_loss 0.0109, wasserstein_loss 0.0673, quant_error 0.0963, codebook_utilization 0.3794, codebook_perplexity 5672.1033,
Train Epoch: [7/30] Iters:[1570/2187] loss 0.0661, vq_loss 0.0443, rec_loss 0.0109, wasserstein_loss 0.0624, quant_error 0.0954, codebook_utilization 0.3788, codebook_perplexity 5659.1795,
Train Epoch: [7/30] Iters:[1580/2187] loss 0.0652, vq_loss 0.0438, rec_loss 0.0107, wasserstein_loss 0.0616, quant_error 0.0943, codebook_utilization 0.3778, codebook_perplexity 5639.8410,
Train Epoch: [7/30] Iters:[1590/2187] loss 0.0621, vq_loss 0.0407, rec_loss 0.0107, wasserstein_loss 0.0552, quant_error 0.0950, codebook_utilization 0.3782, codebook_perplexity 5647.6786,
Train Epoch: [7/30] Iters:[1600/2187] loss 0.0584, vq_loss 0.0369, rec_loss 0.0107, wasserstein_loss 0.0479, quant_error 0.0945, codebook_utilization 0.3782, codebook_perplexity 5647.6921,
Train Epoch: [7/30] Iters:[1610/2187] loss 0.0554, vq_loss 0.0335, rec_loss 0.0109, wasserstein_loss 0.0410, quant_error 0.0948, codebook_utilization 0.3783, codebook_perplexity 5651.3782,
Train Epoch: [7/30] Iters:[1620/2187] loss 0.0550, vq_loss 0.0331, rec_loss 0.0109, wasserstein_loss 0.0401, quant_error 0.0950, codebook_utilization 0.3786, codebook_perplexity 5658.4260,
Train Epoch: [7/30] Iters:[1630/2187] loss 0.0548, vq_loss 0.0325, rec_loss 0.0112, wasserstein_loss 0.0387, quant_error 0.0956, codebook_utilization 0.3793, codebook_perplexity 5674.2641,
Train Epoch: [7/30] Iters:[1640/2187] loss 0.0599, vq_loss 0.0371, rec_loss 0.0114, wasserstein_loss 0.0478, quant_error 0.0963, codebook_utilization 0.3792, codebook_perplexity 5672.1867,
Train Epoch: [7/30] Iters:[1650/2187] loss 0.0616, vq_loss 0.0388, rec_loss 0.0114, wasserstein_loss 0.0510, quant_error 0.0969, codebook_utilization 0.3790, codebook_perplexity 5668.2934,
Train Epoch: [7/30] Iters:[1660/2187] loss 0.0609, vq_loss 0.0381, rec_loss 0.0114, wasserstein_loss 0.0495, quant_error 0.0971, codebook_utilization 0.3796, codebook_perplexity 5681.7885,
Train Epoch: [7/30] Iters:[1670/2187] loss 0.0615, vq_loss 0.0387, rec_loss 0.0114, wasserstein_loss 0.0505, quant_error 0.0976, codebook_utilization 0.3798, codebook_perplexity 5685.1474,
Train Epoch: [7/30] Iters:[1680/2187] loss 0.0673, vq_loss 0.0447, rec_loss 0.0113, wasserstein_loss 0.0623, quant_error 0.0982, codebook_utilization 0.3795, codebook_perplexity 5676.9520,
Train Epoch: [7/30] Iters:[1690/2187] loss 0.0655, vq_loss 0.0432, rec_loss 0.0112, wasserstein_loss 0.0595, quant_error 0.0979, codebook_utilization 0.3794, codebook_perplexity 5672.7804,
Train Epoch: [7/30] Iters:[1700/2187] loss 0.0646, vq_loss 0.0422, rec_loss 0.0112, wasserstein_loss 0.0574, quant_error 0.0985, codebook_utilization 0.3797, codebook_perplexity 5678.7532,
Train Epoch: [7/30] Iters:[1710/2187] loss 0.0665, vq_loss 0.0442, rec_loss 0.0111, wasserstein_loss 0.0614, quant_error 0.0982, codebook_utilization 0.3790, codebook_perplexity 5664.7092,
Train Epoch: [7/30] Iters:[1720/2187] loss 0.0689, vq_loss 0.0467, rec_loss 0.0111, wasserstein_loss 0.0664, quant_error 0.0983, codebook_utilization 0.3792, codebook_perplexity 5670.1715,
Train Epoch: [7/30] Iters:[1730/2187] loss 0.0645, vq_loss 0.0421, rec_loss 0.0112, wasserstein_loss 0.0571, quant_error 0.0990, codebook_utilization 0.3795, codebook_perplexity 5680.2849,
Train Epoch: [7/30] Iters:[1740/2187] loss 0.0633, vq_loss 0.0409, rec_loss 0.0112, wasserstein_loss 0.0548, quant_error 0.0980, codebook_utilization 0.3797, codebook_perplexity 5685.9809,
Train Epoch: [7/30] Iters:[1750/2187] loss 0.0625, vq_loss 0.0400, rec_loss 0.0113, wasserstein_loss 0.0531, quant_error 0.0979, codebook_utilization 0.3796, codebook_perplexity 5683.0658,
Train Epoch: [7/30] Iters:[1760/2187] loss 0.0603, vq_loss 0.0377, rec_loss 0.0113, wasserstein_loss 0.0485, quant_error 0.0980, codebook_utilization 0.3800, codebook_perplexity 5688.0655,
Train Epoch: [7/30] Iters:[1770/2187] loss 0.0566, vq_loss 0.0341, rec_loss 0.0112, wasserstein_loss 0.0415, quant_error 0.0974, codebook_utilization 0.3797, codebook_perplexity 5681.3483,
Train Epoch: [7/30] Iters:[1780/2187] loss 0.0538, vq_loss 0.0316, rec_loss 0.0111, wasserstein_loss 0.0367, quant_error 0.0964, codebook_utilization 0.3797, codebook_perplexity 5680.0593,
Train Epoch: [7/30] Iters:[1790/2187] loss 0.0508, vq_loss 0.0288, rec_loss 0.0110, wasserstein_loss 0.0308, quant_error 0.0976, codebook_utilization 0.3797, codebook_perplexity 5679.9627,
Train Epoch: [7/30] Iters:[1800/2187] loss 0.0519, vq_loss 0.0301, rec_loss 0.0109, wasserstein_loss 0.0337, quant_error 0.0969, codebook_utilization 0.3796, codebook_perplexity 5680.6064,
Train Epoch: [7/30] Iters:[1810/2187] loss 0.0560, vq_loss 0.0341, rec_loss 0.0110, wasserstein_loss 0.0414, quant_error 0.0975, codebook_utilization 0.3796, codebook_perplexity 5684.4629,
Train Epoch: [7/30] Iters:[1820/2187] loss 0.0605, vq_loss 0.0383, rec_loss 0.0111, wasserstein_loss 0.0495, quant_error 0.0985, codebook_utilization 0.3794, codebook_perplexity 5678.4379,
Train Epoch: [7/30] Iters:[1830/2187] loss 0.0612, vq_loss 0.0388, rec_loss 0.0112, wasserstein_loss 0.0504, quant_error 0.0992, codebook_utilization 0.3791, codebook_perplexity 5670.2587,
Train Epoch: [7/30] Iters:[1840/2187] loss 0.0617, vq_loss 0.0390, rec_loss 0.0113, wasserstein_loss 0.0511, quant_error 0.0983, codebook_utilization 0.3785, codebook_perplexity 5658.5024,
Train Epoch: [7/30] Iters:[1850/2187] loss 0.0609, vq_loss 0.0381, rec_loss 0.0114, wasserstein_loss 0.0491, quant_error 0.0985, codebook_utilization 0.3788, codebook_perplexity 5662.0067,
Train Epoch: [7/30] Iters:[1860/2187] loss 0.0590, vq_loss 0.0362, rec_loss 0.0114, wasserstein_loss 0.0453, quant_error 0.0984, codebook_utilization 0.3791, codebook_perplexity 5669.0604,
Train Epoch: [7/30] Iters:[1870/2187] loss 0.0589, vq_loss 0.0359, rec_loss 0.0115, wasserstein_loss 0.0448, quant_error 0.0983, codebook_utilization 0.3797, codebook_perplexity 5679.7921,
Train Epoch: [7/30] Iters:[1880/2187] loss 0.0598, vq_loss 0.0368, rec_loss 0.0115, wasserstein_loss 0.0467, quant_error 0.0976, codebook_utilization 0.3798, codebook_perplexity 5682.0134,
Train Epoch: [7/30] Iters:[1890/2187] loss 0.0615, vq_loss 0.0388, rec_loss 0.0113, wasserstein_loss 0.0508, quant_error 0.0974, codebook_utilization 0.3803, codebook_perplexity 5690.2476,
Train Epoch: [7/30] Iters:[1900/2187] loss 0.0652, vq_loss 0.0429, rec_loss 0.0112, wasserstein_loss 0.0589, quant_error 0.0976, codebook_utilization 0.3803, codebook_perplexity 5689.4899,
Train Epoch: [7/30] Iters:[1910/2187] loss 0.0635, vq_loss 0.0412, rec_loss 0.0111, wasserstein_loss 0.0558, quant_error 0.0967, codebook_utilization 0.3800, codebook_perplexity 5680.2693,
Train Epoch: [7/30] Iters:[1920/2187] loss 0.0606, vq_loss 0.0385, rec_loss 0.0111, wasserstein_loss 0.0507, quant_error 0.0954, codebook_utilization 0.3796, codebook_perplexity 5675.5281,
Train Epoch: [7/30] Iters:[1930/2187] loss 0.0606, vq_loss 0.0384, rec_loss 0.0111, wasserstein_loss 0.0506, quant_error 0.0953, codebook_utilization 0.3799, codebook_perplexity 5682.7199,
Train Epoch: [7/30] Iters:[1940/2187] loss 0.0594, vq_loss 0.0373, rec_loss 0.0110, wasserstein_loss 0.0483, quant_error 0.0957, codebook_utilization 0.3801, codebook_perplexity 5687.3927,
Train Epoch: [7/30] Iters:[1950/2187] loss 0.0598, vq_loss 0.0376, rec_loss 0.0111, wasserstein_loss 0.0491, quant_error 0.0952, codebook_utilization 0.3801, codebook_perplexity 5688.5120,
Train Epoch: [7/30] Iters:[1960/2187] loss 0.0637, vq_loss 0.0419, rec_loss 0.0109, wasserstein_loss 0.0575, quant_error 0.0958, codebook_utilization 0.3798, codebook_perplexity 5681.2326,
Train Epoch: [7/30] Iters:[1970/2187] loss 0.0645, vq_loss 0.0427, rec_loss 0.0109, wasserstein_loss 0.0590, quant_error 0.0956, codebook_utilization 0.3798, codebook_perplexity 5678.2042,
Train Epoch: [7/30] Iters:[1980/2187] loss 0.0704, vq_loss 0.0488, rec_loss 0.0108, wasserstein_loss 0.0714, quant_error 0.0953, codebook_utilization 0.3790, codebook_perplexity 5662.4318,
Train Epoch: [7/30] Iters:[1990/2187] loss 0.0693, vq_loss 0.0477, rec_loss 0.0108, wasserstein_loss 0.0695, quant_error 0.0940, codebook_utilization 0.3787, codebook_perplexity 5659.5355,
Train Epoch: [7/30] Iters:[2000/2187] loss 0.0674, vq_loss 0.0459, rec_loss 0.0107, wasserstein_loss 0.0659, quant_error 0.0943, codebook_utilization 0.3786, codebook_perplexity 5656.6840,
Train Epoch: [7/30] Iters:[2010/2187] loss 0.0645, vq_loss 0.0429, rec_loss 0.0108, wasserstein_loss 0.0597, quant_error 0.0945, codebook_utilization 0.3790, codebook_perplexity 5665.5398,
Train Epoch: [7/30] Iters:[2020/2187] loss 0.0624, vq_loss 0.0408, rec_loss 0.0108, wasserstein_loss 0.0553, quant_error 0.0956, codebook_utilization 0.3793, codebook_perplexity 5671.9715,
Train Epoch: [7/30] Iters:[2030/2187] loss 0.0546, vq_loss 0.0331, rec_loss 0.0108, wasserstein_loss 0.0399, quant_error 0.0957, codebook_utilization 0.3799, codebook_perplexity 5685.0119,
Train Epoch: [7/30] Iters:[2040/2187] loss 0.0567, vq_loss 0.0350, rec_loss 0.0108, wasserstein_loss 0.0431, quant_error 0.0976, codebook_utilization 0.3804, codebook_perplexity 5691.4985,
Train Epoch: [7/30] Iters:[2050/2187] loss 0.0525, vq_loss 0.0307, rec_loss 0.0109, wasserstein_loss 0.0343, quant_error 0.0985, codebook_utilization 0.3807, codebook_perplexity 5698.1257,
Train Epoch: [7/30] Iters:[2060/2187] loss 0.0504, vq_loss 0.0287, rec_loss 0.0109, wasserstein_loss 0.0304, quant_error 0.0983, codebook_utilization 0.3806, codebook_perplexity 5694.4354,
Train Epoch: [7/30] Iters:[2070/2187] loss 0.0511, vq_loss 0.0292, rec_loss 0.0109, wasserstein_loss 0.0315, quant_error 0.0983, codebook_utilization 0.3803, codebook_perplexity 5688.9809,
Train Epoch: [7/30] Iters:[2080/2187] loss 0.0523, vq_loss 0.0301, rec_loss 0.0111, wasserstein_loss 0.0331, quant_error 0.0987, codebook_utilization 0.3801, codebook_perplexity 5685.9931,
Train Epoch: [7/30] Iters:[2090/2187] loss 0.0504, vq_loss 0.0284, rec_loss 0.0110, wasserstein_loss 0.0299, quant_error 0.0978, codebook_utilization 0.3794, codebook_perplexity 5671.9142,
Train Epoch: [7/30] Iters:[2100/2187] loss 0.0512, vq_loss 0.0291, rec_loss 0.0111, wasserstein_loss 0.0313, quant_error 0.0978, codebook_utilization 0.3789, codebook_perplexity 5659.7636,
Train Epoch: [7/30] Iters:[2110/2187] loss 0.0521, vq_loss 0.0298, rec_loss 0.0112, wasserstein_loss 0.0325, quant_error 0.0982, codebook_utilization 0.3792, codebook_perplexity 5665.9042,
Train Epoch: [7/30] Iters:[2120/2187] loss 0.0531, vq_loss 0.0308, rec_loss 0.0111, wasserstein_loss 0.0348, quant_error 0.0977, codebook_utilization 0.3789, codebook_perplexity 5661.2020,
Train Epoch: [7/30] Iters:[2130/2187] loss 0.0562, vq_loss 0.0337, rec_loss 0.0112, wasserstein_loss 0.0404, quant_error 0.0984, codebook_utilization 0.3788, codebook_perplexity 5659.9922,
Train Epoch: [7/30] Iters:[2140/2187] loss 0.0608, vq_loss 0.0379, rec_loss 0.0115, wasserstein_loss 0.0487, quant_error 0.0986, codebook_utilization 0.3785, codebook_perplexity 5651.5070,
Train Epoch: [7/30] Iters:[2150/2187] loss 0.0621, vq_loss 0.0394, rec_loss 0.0114, wasserstein_loss 0.0519, quant_error 0.0977, codebook_utilization 0.3784, codebook_perplexity 5651.6034,
Train Epoch: [7/30] Iters:[2160/2187] loss 0.0625, vq_loss 0.0399, rec_loss 0.0113, wasserstein_loss 0.0530, quant_error 0.0973, codebook_utilization 0.3780, codebook_perplexity 5644.5957,
Train Epoch: [7/30] Iters:[2170/2187] loss 0.0607, vq_loss 0.0383, rec_loss 0.0112, wasserstein_loss 0.0499, quant_error 0.0974, codebook_utilization 0.3779, codebook_perplexity 5640.7289,
Train Epoch: [7/30] Iters:[2180/2187] loss 0.0579, vq_loss 0.0358, rec_loss 0.0111, wasserstein_loss 0.0451, quant_error 0.0963, codebook_utilization 0.3774, codebook_perplexity 5630.2247,
######### start conducting statistical analysis per epoch on training dataset #########
epoch:8, cur_lr:0.000050
Train Epoch: [8/30] Iters:[10/2187] loss 0.0731, vq_loss 0.0513, rec_loss 0.0109, wasserstein_loss 0.0756, quant_error 0.0979, codebook_utilization 0.3771, codebook_perplexity 5632.7846,
Train Epoch: [8/30] Iters:[20/2187] loss 0.0681, vq_loss 0.0459, rec_loss 0.0111, wasserstein_loss 0.0648, quant_error 0.0982, codebook_utilization 0.3782, codebook_perplexity 5656.3720,
Train Epoch: [8/30] Iters:[30/2187] loss 0.0650, vq_loss 0.0430, rec_loss 0.0110, wasserstein_loss 0.0591, quant_error 0.0976, codebook_utilization 0.3784, codebook_perplexity 5652.8626,
Train Epoch: [8/30] Iters:[40/2187] loss 0.0659, vq_loss 0.0441, rec_loss 0.0109, wasserstein_loss 0.0617, quant_error 0.0967, codebook_utilization 0.3785, codebook_perplexity 5658.8265,
Train Epoch: [8/30] Iters:[50/2187] loss 0.0665, vq_loss 0.0446, rec_loss 0.0109, wasserstein_loss 0.0625, quant_error 0.0970, codebook_utilization 0.3787, codebook_perplexity 5659.3851,
Train Epoch: [8/30] Iters:[60/2187] loss 0.0658, vq_loss 0.0439, rec_loss 0.0110, wasserstein_loss 0.0612, quant_error 0.0966, codebook_utilization 0.3789, codebook_perplexity 5661.7116,
Train Epoch: [8/30] Iters:[70/2187] loss 0.0679, vq_loss 0.0460, rec_loss 0.0109, wasserstein_loss 0.0658, quant_error 0.0956, codebook_utilization 0.3788, codebook_perplexity 5659.1058,
Train Epoch: [8/30] Iters:[80/2187] loss 0.0700, vq_loss 0.0480, rec_loss 0.0110, wasserstein_loss 0.0696, quant_error 0.0960, codebook_utilization 0.3787, codebook_perplexity 5657.5899,
Train Epoch: [8/30] Iters:[90/2187] loss 0.0685, vq_loss 0.0464, rec_loss 0.0111, wasserstein_loss 0.0661, quant_error 0.0969, codebook_utilization 0.3787, codebook_perplexity 5654.2502,
Train Epoch: [8/30] Iters:[100/2187] loss 0.0655, vq_loss 0.0434, rec_loss 0.0110, wasserstein_loss 0.0601, quant_error 0.0971, codebook_utilization 0.3792, codebook_perplexity 5667.2944,
Train Epoch: [8/30] Iters:[110/2187] loss 0.0629, vq_loss 0.0410, rec_loss 0.0110, wasserstein_loss 0.0552, quant_error 0.0973, codebook_utilization 0.3794, codebook_perplexity 5670.5081,
Train Epoch: [8/30] Iters:[120/2187] loss 0.0587, vq_loss 0.0368, rec_loss 0.0109, wasserstein_loss 0.0466, quant_error 0.0981, codebook_utilization 0.3798, codebook_perplexity 5673.3482,
Train Epoch: [8/30] Iters:[130/2187] loss 0.0566, vq_loss 0.0348, rec_loss 0.0109, wasserstein_loss 0.0425, quant_error 0.0985, codebook_utilization 0.3803, codebook_perplexity 5686.0525,
Train Epoch: [8/30] Iters:[140/2187] loss 0.0588, vq_loss 0.0369, rec_loss 0.0110, wasserstein_loss 0.0467, quant_error 0.0985, codebook_utilization 0.3805, codebook_perplexity 5693.2585,
Train Epoch: [8/30] Iters:[150/2187] loss 0.0634, vq_loss 0.0414, rec_loss 0.0110, wasserstein_loss 0.0559, quant_error 0.0976, codebook_utilization 0.3805, codebook_perplexity 5693.3952,
Train Epoch: [8/30] Iters:[160/2187] loss 0.0694, vq_loss 0.0472, rec_loss 0.0111, wasserstein_loss 0.0676, quant_error 0.0977, codebook_utilization 0.3808, codebook_perplexity 5703.4530,
Train Epoch: [8/30] Iters:[170/2187] loss 0.0732, vq_loss 0.0509, rec_loss 0.0112, wasserstein_loss 0.0748, quant_error 0.0981, codebook_utilization 0.3810, codebook_perplexity 5712.2872,
Train Epoch: [8/30] Iters:[180/2187] loss 0.0740, vq_loss 0.0516, rec_loss 0.0112, wasserstein_loss 0.0764, quant_error 0.0975, codebook_utilization 0.3810, codebook_perplexity 5710.2883,
Train Epoch: [8/30] Iters:[190/2187] loss 0.0702, vq_loss 0.0478, rec_loss 0.0112, wasserstein_loss 0.0690, quant_error 0.0970, codebook_utilization 0.3808, codebook_perplexity 5706.6951,
Train Epoch: [8/30] Iters:[200/2187] loss 0.0670, vq_loss 0.0447, rec_loss 0.0112, wasserstein_loss 0.0626, quant_error 0.0977, codebook_utilization 0.3805, codebook_perplexity 5694.6456,
Train Epoch: [8/30] Iters:[210/2187] loss 0.0619, vq_loss 0.0397, rec_loss 0.0111, wasserstein_loss 0.0525, quant_error 0.0974, codebook_utilization 0.3804, codebook_perplexity 5690.7300,
Train Epoch: [8/30] Iters:[220/2187] loss 0.0606, vq_loss 0.0386, rec_loss 0.0110, wasserstein_loss 0.0506, quant_error 0.0966, codebook_utilization 0.3799, codebook_perplexity 5678.1647,
Train Epoch: [8/30] Iters:[230/2187] loss 0.0602, vq_loss 0.0383, rec_loss 0.0109, wasserstein_loss 0.0502, quant_error 0.0961, codebook_utilization 0.3800, codebook_perplexity 5681.3279,
Train Epoch: [8/30] Iters:[240/2187] loss 0.0631, vq_loss 0.0413, rec_loss 0.0109, wasserstein_loss 0.0562, quant_error 0.0960, codebook_utilization 0.3805, codebook_perplexity 5691.1573,
Train Epoch: [8/30] Iters:[250/2187] loss 0.0629, vq_loss 0.0411, rec_loss 0.0109, wasserstein_loss 0.0557, quant_error 0.0960, codebook_utilization 0.3807, codebook_perplexity 5696.6301,
Train Epoch: [8/30] Iters:[260/2187] loss 0.0658, vq_loss 0.0441, rec_loss 0.0108, wasserstein_loss 0.0620, quant_error 0.0956, codebook_utilization 0.3806, codebook_perplexity 5694.2732,
Train Epoch: [8/30] Iters:[270/2187] loss 0.0657, vq_loss 0.0438, rec_loss 0.0109, wasserstein_loss 0.0614, quant_error 0.0958, codebook_utilization 0.3808, codebook_perplexity 5700.7067,
