dataset_dir: /mmfs1/data/fangxian/data/
dataset_name: FFHQ
batch_size: 32
workers: 8
resolution: 256
channels: 3
codebook_size: 50000
codebook_dim: 8
z_channels: 256
factor: 16
beta: 0.1
gamma: 0.5
alpha: 1.0
quantizer_name: wasserstein_quantizer
resume: False
epochs: 30
eval_epochs: 5
lr: 5e-05
dropout: 0.0
seed: 123
warmup_iters: 2000
decay_iters: 10000
weight_decay: 0.05
accumulation: 1
checkpoint_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/checkpoint/FFHQ
results_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/results/FFHQ
saver_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/saver/FFHQ
data_pre: FFHQ
model_pre: model_50000_8_16
loss_pre: loss_1.0_0.1_0.5
training_pre: wasserstein_quantizer_30
saver_name_pre: wasserstein_quantizer_30_FFHQ_model_50000_8_16_loss_1.0_0.1_0.5
Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
dataset name: FFHQ
len train_set: 70000
len val_set: 70000
len train_dataloader: 2187
len val_dataloader: 1094
Start training...
epoch:1, cur_lr:0.000050
Train Epoch: [1/30] Iters:[10/2187] loss 1.6392, vq_loss 1.0204, rec_loss 0.3094, wasserstein_loss 1.6385, quant_error 1.4630, codebook_utilization 0.0142, codebook_perplexity 159.7048,
Train Epoch: [10/30] Iters:[1150/2187] loss 0.0555, vq_loss 0.0346, rec_loss 0.0105, wasserstein_loss 0.0513, quant_error 0.0652, codebook_utilization 0.1482, codebook_perplexity 7127.1076,
Train Epoch: [10/30] Iters:[1160/2187] loss 0.0573, vq_loss 0.0364, rec_loss 0.0105, wasserstein_loss 0.0550, quant_error 0.0648, codebook_utilization 0.1483, codebook_perplexity 7135.4575,
Train Epoch: [10/30] Iters:[1170/2187] loss 0.0598, vq_loss 0.0391, rec_loss 0.0104, wasserstein_loss 0.0605, quant_error 0.0644, codebook_utilization 0.1482, codebook_perplexity 7130.9488,
Train Epoch: [10/30] Iters:[1180/2187] loss 0.0553, vq_loss 0.0343, rec_loss 0.0105, wasserstein_loss 0.0508, quant_error 0.0647, codebook_utilization 0.1482, codebook_perplexity 7131.6107,
Train Epoch: [10/30] Iters:[1190/2187] loss 0.0568, vq_loss 0.0358, rec_loss 0.0105, wasserstein_loss 0.0539, quant_error 0.0646, codebook_utilization 0.1481, codebook_perplexity 7122.4570,
Train Epoch: [10/30] Iters:[1200/2187] loss 0.0567, vq_loss 0.0357, rec_loss 0.0105, wasserstein_loss 0.0538, quant_error 0.0642, codebook_utilization 0.1479, codebook_perplexity 7107.7306,
Train Epoch: [10/30] Iters:[1210/2187] loss 0.0535, vq_loss 0.0327, rec_loss 0.0104, wasserstein_loss 0.0478, quant_error 0.0644, codebook_utilization 0.1478, codebook_perplexity 7097.2518,
Train Epoch: [10/30] Iters:[1220/2187] loss 0.0495, vq_loss 0.0286, rec_loss 0.0104, wasserstein_loss 0.0393, quant_error 0.0650, codebook_utilization 0.1478, codebook_perplexity 7099.2250,
Train Epoch: [10/30] Iters:[1230/2187] loss 0.0500, vq_loss 0.0295, rec_loss 0.0103, wasserstein_loss 0.0411, quant_error 0.0650, codebook_utilization 0.1479, codebook_perplexity 7102.8906,
Train Epoch: [10/30] Iters:[1240/2187] loss 0.0456, vq_loss 0.0253, rec_loss 0.0102, wasserstein_loss 0.0327, quant_error 0.0654, codebook_utilization 0.1479, codebook_perplexity 7110.5355,
Train Epoch: [10/30] Iters:[1250/2187] loss 0.0466, vq_loss 0.0263, rec_loss 0.0102, wasserstein_loss 0.0343, quant_error 0.0662, codebook_utilization 0.1481, codebook_perplexity 7125.0402,
Train Epoch: [10/30] Iters:[1260/2187] loss 0.0474, vq_loss 0.0268, rec_loss 0.0103, wasserstein_loss 0.0354, quant_error 0.0663, codebook_utilization 0.1483, codebook_perplexity 7135.4083,
Train Epoch: [10/30] Iters:[1270/2187] loss 0.0483, vq_loss 0.0276, rec_loss 0.0104, wasserstein_loss 0.0370, quant_error 0.0663, codebook_utilization 0.1484, codebook_perplexity 7143.6122,
Train Epoch: [10/30] Iters:[1280/2187] loss 0.0508, vq_loss 0.0300, rec_loss 0.0104, wasserstein_loss 0.0420, quant_error 0.0658, codebook_utilization 0.1483, codebook_perplexity 7141.0923,
Train Epoch: [10/30] Iters:[1290/2187] loss 0.0515, vq_loss 0.0308, rec_loss 0.0103, wasserstein_loss 0.0436, quant_error 0.0657, codebook_utilization 0.1482, codebook_perplexity 7132.2130,
Train Epoch: [10/30] Iters:[1300/2187] loss 0.0505, vq_loss 0.0301, rec_loss 0.0102, wasserstein_loss 0.0424, quant_error 0.0648, codebook_utilization 0.1482, codebook_perplexity 7126.3270,
Train Epoch: [10/30] Iters:[1310/2187] loss 0.0495, vq_loss 0.0294, rec_loss 0.0101, wasserstein_loss 0.0412, quant_error 0.0644, codebook_utilization 0.1482, codebook_perplexity 7127.7516,
Train Epoch: [10/30] Iters:[1320/2187] loss 0.0503, vq_loss 0.0301, rec_loss 0.0101, wasserstein_loss 0.0425, quant_error 0.0643, codebook_utilization 0.1482, codebook_perplexity 7126.0785,
Train Epoch: [10/30] Iters:[1330/2187] loss 0.0514, vq_loss 0.0311, rec_loss 0.0101, wasserstein_loss 0.0444, quant_error 0.0646, codebook_utilization 0.1482, codebook_perplexity 7126.5775,
Train Epoch: [10/30] Iters:[1340/2187] loss 0.0565, vq_loss 0.0361, rec_loss 0.0102, wasserstein_loss 0.0545, quant_error 0.0645, codebook_utilization 0.1482, codebook_perplexity 7126.9019,
Train Epoch: [10/30] Iters:[1350/2187] loss 0.0614, vq_loss 0.0410, rec_loss 0.0102, wasserstein_loss 0.0642, quant_error 0.0643, codebook_utilization 0.1481, codebook_perplexity 7126.3671,
Train Epoch: [10/30] Iters:[1360/2187] loss 0.0655, vq_loss 0.0450, rec_loss 0.0103, wasserstein_loss 0.0720, quant_error 0.0651, codebook_utilization 0.1481, codebook_perplexity 7124.3483,
Train Epoch: [10/30] Iters:[1370/2187] loss 0.0640, vq_loss 0.0435, rec_loss 0.0102, wasserstein_loss 0.0691, quant_error 0.0653, codebook_utilization 0.1481, codebook_perplexity 7122.1279,
Train Epoch: [10/30] Iters:[1380/2187] loss 0.0636, vq_loss 0.0432, rec_loss 0.0102, wasserstein_loss 0.0685, quant_error 0.0653, codebook_utilization 0.1480, codebook_perplexity 7118.2498,
Train Epoch: [10/30] Iters:[1390/2187] loss 0.0615, vq_loss 0.0408, rec_loss 0.0104, wasserstein_loss 0.0636, quant_error 0.0653, codebook_utilization 0.1481, codebook_perplexity 7121.5763,
Train Epoch: [10/30] Iters:[1400/2187] loss 0.0568, vq_loss 0.0362, rec_loss 0.0103, wasserstein_loss 0.0545, quant_error 0.0651, codebook_utilization 0.1480, codebook_perplexity 7112.4721,
Train Epoch: [10/30] Iters:[1410/2187] loss 0.0538, vq_loss 0.0334, rec_loss 0.0102, wasserstein_loss 0.0491, quant_error 0.0642, codebook_utilization 0.1480, codebook_perplexity 7110.7186,
Train Epoch: [10/30] Iters:[1420/2187] loss 0.0575, vq_loss 0.0372, rec_loss 0.0101, wasserstein_loss 0.0569, quant_error 0.0637, codebook_utilization 0.1479, codebook_perplexity 7110.5736,
Train Epoch: [10/30] Iters:[1430/2187] loss 0.0577, vq_loss 0.0375, rec_loss 0.0101, wasserstein_loss 0.0575, quant_error 0.0636, codebook_utilization 0.1481, codebook_perplexity 7120.8340,
Train Epoch: [10/30] Iters:[1440/2187] loss 0.0560, vq_loss 0.0358, rec_loss 0.0101, wasserstein_loss 0.0540, quant_error 0.0639, codebook_utilization 0.1481, codebook_perplexity 7124.8310,
Train Epoch: [10/30] Iters:[1450/2187] loss 0.0583, vq_loss 0.0383, rec_loss 0.0100, wasserstein_loss 0.0590, quant_error 0.0640, codebook_utilization 0.1483, codebook_perplexity 7140.4174,
Train Epoch: [10/30] Iters:[1460/2187] loss 0.0563, vq_loss 0.0362, rec_loss 0.0101, wasserstein_loss 0.0547, quant_error 0.0645, codebook_utilization 0.1484, codebook_perplexity 7146.1239,
Train Epoch: [10/30] Iters:[1470/2187] loss 0.0577, vq_loss 0.0375, rec_loss 0.0101, wasserstein_loss 0.0571, quant_error 0.0651, codebook_utilization 0.1485, codebook_perplexity 7150.3562,
Train Epoch: [10/30] Iters:[1480/2187] loss 0.0573, vq_loss 0.0368, rec_loss 0.0102, wasserstein_loss 0.0556, quant_error 0.0656, codebook_utilization 0.1484, codebook_perplexity 7142.9679,
Train Epoch: [10/30] Iters:[1490/2187] loss 0.0569, vq_loss 0.0367, rec_loss 0.0101, wasserstein_loss 0.0554, quant_error 0.0650, codebook_utilization 0.1483, codebook_perplexity 7141.2473,
Train Epoch: [10/30] Iters:[1500/2187] loss 0.0544, vq_loss 0.0342, rec_loss 0.0101, wasserstein_loss 0.0505, quant_error 0.0649, codebook_utilization 0.1483, codebook_perplexity 7132.8785,
Train Epoch: [10/30] Iters:[1510/2187] loss 0.0555, vq_loss 0.0355, rec_loss 0.0100, wasserstein_loss 0.0532, quant_error 0.0646, codebook_utilization 0.1483, codebook_perplexity 7133.9092,
Train Epoch: [10/30] Iters:[1520/2187] loss 0.0552, vq_loss 0.0350, rec_loss 0.0101, wasserstein_loss 0.0523, quant_error 0.0643, codebook_utilization 0.1482, codebook_perplexity 7131.8554,
Train Epoch: [10/30] Iters:[1530/2187] loss 0.0599, vq_loss 0.0400, rec_loss 0.0100, wasserstein_loss 0.0625, quant_error 0.0637, codebook_utilization 0.1482, codebook_perplexity 7133.5661,
Train Epoch: [10/30] Iters:[1540/2187] loss 0.0586, vq_loss 0.0389, rec_loss 0.0099, wasserstein_loss 0.0601, quant_error 0.0640, codebook_utilization 0.1482, codebook_perplexity 7128.4075,
Train Epoch: [10/30] Iters:[1550/2187] loss 0.0584, vq_loss 0.0383, rec_loss 0.0101, wasserstein_loss 0.0589, quant_error 0.0643, codebook_utilization 0.1482, codebook_perplexity 7128.6430,
Train Epoch: [10/30] Iters:[1560/2187] loss 0.0572, vq_loss 0.0367, rec_loss 0.0103, wasserstein_loss 0.0556, quant_error 0.0645, codebook_utilization 0.1482, codebook_perplexity 7129.1807,
Train Epoch: [10/30] Iters:[1570/2187] loss 0.0548, vq_loss 0.0344, rec_loss 0.0102, wasserstein_loss 0.0513, quant_error 0.0639, codebook_utilization 0.1481, codebook_perplexity 7124.3424,
Train Epoch: [10/30] Iters:[1580/2187] loss 0.0488, vq_loss 0.0285, rec_loss 0.0101, wasserstein_loss 0.0395, quant_error 0.0638, codebook_utilization 0.1480, codebook_perplexity 7119.4499,
Train Epoch: [10/30] Iters:[1590/2187] loss 0.0512, vq_loss 0.0305, rec_loss 0.0103, wasserstein_loss 0.0435, quant_error 0.0637, codebook_utilization 0.1480, codebook_perplexity 7117.7136,
Train Epoch: [10/30] Iters:[1600/2187] loss 0.0586, vq_loss 0.0378, rec_loss 0.0104, wasserstein_loss 0.0582, quant_error 0.0634, codebook_utilization 0.1480, codebook_perplexity 7116.7746,
Train Epoch: [10/30] Iters:[1610/2187] loss 0.0637, vq_loss 0.0432, rec_loss 0.0103, wasserstein_loss 0.0690, quant_error 0.0631, codebook_utilization 0.1479, codebook_perplexity 7108.3218,
Train Epoch: [10/30] Iters:[1620/2187] loss 0.0618, vq_loss 0.0413, rec_loss 0.0102, wasserstein_loss 0.0651, quant_error 0.0636, codebook_utilization 0.1480, codebook_perplexity 7114.0850,
Train Epoch: [10/30] Iters:[1630/2187] loss 0.0608, vq_loss 0.0402, rec_loss 0.0103, wasserstein_loss 0.0627, quant_error 0.0641, codebook_utilization 0.1481, codebook_perplexity 7120.5892,
Train Epoch: [10/30] Iters:[1640/2187] loss 0.0613, vq_loss 0.0409, rec_loss 0.0102, wasserstein_loss 0.0642, quant_error 0.0640, codebook_utilization 0.1482, codebook_perplexity 7130.1269,
Train Epoch: [10/30] Iters:[1650/2187] loss 0.0578, vq_loss 0.0377, rec_loss 0.0100, wasserstein_loss 0.0578, quant_error 0.0642, codebook_utilization 0.1483, codebook_perplexity 7138.0256,
Train Epoch: [10/30] Iters:[1660/2187] loss 0.0544, vq_loss 0.0345, rec_loss 0.0099, wasserstein_loss 0.0513, quant_error 0.0641, codebook_utilization 0.1482, codebook_perplexity 7130.9247,
Train Epoch: [10/30] Iters:[1670/2187] loss 0.0550, vq_loss 0.0352, rec_loss 0.0099, wasserstein_loss 0.0528, quant_error 0.0639, codebook_utilization 0.1483, codebook_perplexity 7131.7294,
Train Epoch: [10/30] Iters:[1680/2187] loss 0.0536, vq_loss 0.0338, rec_loss 0.0099, wasserstein_loss 0.0501, quant_error 0.0634, codebook_utilization 0.1482, codebook_perplexity 7130.0531,
Train Epoch: [10/30] Iters:[1690/2187] loss 0.0553, vq_loss 0.0356, rec_loss 0.0098, wasserstein_loss 0.0538, quant_error 0.0633, codebook_utilization 0.1482, codebook_perplexity 7129.3095,
Train Epoch: [10/30] Iters:[1700/2187] loss 0.0531, vq_loss 0.0330, rec_loss 0.0100, wasserstein_loss 0.0486, quant_error 0.0635, codebook_utilization 0.1482, codebook_perplexity 7130.9086,
Train Epoch: [10/30] Iters:[1710/2187] loss 0.0556, vq_loss 0.0350, rec_loss 0.0103, wasserstein_loss 0.0523, quant_error 0.0644, codebook_utilization 0.1486, codebook_perplexity 7155.2089,
Train Epoch: [10/30] Iters:[1720/2187] loss 0.0597, vq_loss 0.0390, rec_loss 0.0103, wasserstein_loss 0.0603, quant_error 0.0644, codebook_utilization 0.1486, codebook_perplexity 7156.3121,
Train Epoch: [10/30] Iters:[1730/2187] loss 0.0606, vq_loss 0.0399, rec_loss 0.0104, wasserstein_loss 0.0620, quant_error 0.0645, codebook_utilization 0.1486, codebook_perplexity 7155.0928,
Train Epoch: [10/30] Iters:[1740/2187] loss 0.0579, vq_loss 0.0371, rec_loss 0.0104, wasserstein_loss 0.0563, quant_error 0.0647, codebook_utilization 0.1485, codebook_perplexity 7150.6570,
Train Epoch: [10/30] Iters:[1750/2187] loss 0.0583, vq_loss 0.0378, rec_loss 0.0102, wasserstein_loss 0.0578, quant_error 0.0646, codebook_utilization 0.1484, codebook_perplexity 7143.7229,
Train Epoch: [10/30] Iters:[1760/2187] loss 0.0551, vq_loss 0.0349, rec_loss 0.0101, wasserstein_loss 0.0521, quant_error 0.0644, codebook_utilization 0.1483, codebook_perplexity 7131.8726,
Train Epoch: [10/30] Iters:[1770/2187] loss 0.0556, vq_loss 0.0354, rec_loss 0.0101, wasserstein_loss 0.0530, quant_error 0.0647, codebook_utilization 0.1483, codebook_perplexity 7132.5627,
Train Epoch: [10/30] Iters:[1780/2187] loss 0.0633, vq_loss 0.0430, rec_loss 0.0101, wasserstein_loss 0.0682, quant_error 0.0651, codebook_utilization 0.1482, codebook_perplexity 7129.9300,
Train Epoch: [10/30] Iters:[1790/2187] loss 0.0640, vq_loss 0.0438, rec_loss 0.0101, wasserstein_loss 0.0699, quant_error 0.0647, codebook_utilization 0.1482, codebook_perplexity 7126.5595,
Train Epoch: [10/30] Iters:[1800/2187] loss 0.0649, vq_loss 0.0445, rec_loss 0.0102, wasserstein_loss 0.0712, quant_error 0.0649, codebook_utilization 0.1482, codebook_perplexity 7131.2938,
Train Epoch: [10/30] Iters:[1810/2187] loss 0.0657, vq_loss 0.0453, rec_loss 0.0102, wasserstein_loss 0.0727, quant_error 0.0651, codebook_utilization 0.1482, codebook_perplexity 7128.7677,
Train Epoch: [10/30] Iters:[1820/2187] loss 0.0620, vq_loss 0.0414, rec_loss 0.0103, wasserstein_loss 0.0649, quant_error 0.0652, codebook_utilization 0.1481, codebook_perplexity 7121.7090,
Train Epoch: [10/30] Iters:[1830/2187] loss 0.0551, vq_loss 0.0346, rec_loss 0.0102, wasserstein_loss 0.0514, quant_error 0.0649, codebook_utilization 0.1481, codebook_perplexity 7121.3565,
Train Epoch: [10/30] Iters:[1840/2187] loss 0.0542, vq_loss 0.0336, rec_loss 0.0103, wasserstein_loss 0.0493, quant_error 0.0652, codebook_utilization 0.1481, codebook_perplexity 7124.5399,
Train Epoch: [10/30] Iters:[1850/2187] loss 0.0566, vq_loss 0.0363, rec_loss 0.0102, wasserstein_loss 0.0548, quant_error 0.0646, codebook_utilization 0.1480, codebook_perplexity 7112.8616,
Train Epoch: [10/30] Iters:[1860/2187] loss 0.0606, vq_loss 0.0405, rec_loss 0.0101, wasserstein_loss 0.0636, quant_error 0.0635, codebook_utilization 0.1479, codebook_perplexity 7110.0719,
Train Epoch: [10/30] Iters:[1870/2187] loss 0.0627, vq_loss 0.0428, rec_loss 0.0100, wasserstein_loss 0.0684, quant_error 0.0627, codebook_utilization 0.1479, codebook_perplexity 7105.5559,
Train Epoch: [10/30] Iters:[1880/2187] loss 0.0739, vq_loss 0.0542, rec_loss 0.0099, wasserstein_loss 0.0912, quant_error 0.0622, codebook_utilization 0.1477, codebook_perplexity 7095.4635,
Train Epoch: [10/30] Iters:[1890/2187] loss 0.0756, vq_loss 0.0560, rec_loss 0.0098, wasserstein_loss 0.0950, quant_error 0.0621, codebook_utilization 0.1476, codebook_perplexity 7090.2561,
Train Epoch: [10/30] Iters:[1900/2187] loss 0.0739, vq_loss 0.0541, rec_loss 0.0099, wasserstein_loss 0.0911, quant_error 0.0623, codebook_utilization 0.1477, codebook_perplexity 7095.4832,
Train Epoch: [10/30] Iters:[1910/2187] loss 0.0712, vq_loss 0.0515, rec_loss 0.0099, wasserstein_loss 0.0857, quant_error 0.0628, codebook_utilization 0.1478, codebook_perplexity 7099.5516,
Train Epoch: [10/30] Iters:[1920/2187] loss 0.0667, vq_loss 0.0468, rec_loss 0.0100, wasserstein_loss 0.0761, quant_error 0.0633, codebook_utilization 0.1479, codebook_perplexity 7108.3156,
Train Epoch: [10/30] Iters:[1930/2187] loss 0.0567, vq_loss 0.0367, rec_loss 0.0100, wasserstein_loss 0.0558, quant_error 0.0638, codebook_utilization 0.1481, codebook_perplexity 7121.7787,
Train Epoch: [10/30] Iters:[1940/2187] loss 0.0553, vq_loss 0.0353, rec_loss 0.0100, wasserstein_loss 0.0531, quant_error 0.0636, codebook_utilization 0.1482, codebook_perplexity 7126.0641,
Train Epoch: [10/30] Iters:[1950/2187] loss 0.0517, vq_loss 0.0319, rec_loss 0.0099, wasserstein_loss 0.0463, quant_error 0.0635, codebook_utilization 0.1482, codebook_perplexity 7125.7915,
Train Epoch: [10/30] Iters:[1960/2187] loss 0.0498, vq_loss 0.0300, rec_loss 0.0099, wasserstein_loss 0.0424, quant_error 0.0641, codebook_utilization 0.1481, codebook_perplexity 7122.3615,
Train Epoch: [10/30] Iters:[1970/2187] loss 0.0508, vq_loss 0.0310, rec_loss 0.0099, wasserstein_loss 0.0444, quant_error 0.0643, codebook_utilization 0.1480, codebook_perplexity 7116.6155,
Train Epoch: [10/30] Iters:[1980/2187] loss 0.0500, vq_loss 0.0303, rec_loss 0.0098, wasserstein_loss 0.0429, quant_error 0.0644, codebook_utilization 0.1479, codebook_perplexity 7110.3104,
Train Epoch: [10/30] Iters:[1990/2187] loss 0.0524, vq_loss 0.0327, rec_loss 0.0099, wasserstein_loss 0.0475, quant_error 0.0648, codebook_utilization 0.1478, codebook_perplexity 7103.8308,
Train Epoch: [10/30] Iters:[2000/2187] loss 0.0541, vq_loss 0.0342, rec_loss 0.0099, wasserstein_loss 0.0506, quant_error 0.0646, codebook_utilization 0.1478, codebook_perplexity 7099.9885,
Train Epoch: [10/30] Iters:[2010/2187] loss 0.0545, vq_loss 0.0344, rec_loss 0.0100, wasserstein_loss 0.0514, quant_error 0.0637, codebook_utilization 0.1478, codebook_perplexity 7099.8965,
Train Epoch: [10/30] Iters:[2020/2187] loss 0.0572, vq_loss 0.0371, rec_loss 0.0101, wasserstein_loss 0.0567, quant_error 0.0634, codebook_utilization 0.1478, codebook_perplexity 7099.3458,
Train Epoch: [10/30] Iters:[2030/2187] loss 0.0584, vq_loss 0.0380, rec_loss 0.0102, wasserstein_loss 0.0586, quant_error 0.0635, codebook_utilization 0.1480, codebook_perplexity 7115.0516,
Train Epoch: [10/30] Iters:[2040/2187] loss 0.0552, vq_loss 0.0349, rec_loss 0.0102, wasserstein_loss 0.0523, quant_error 0.0634, codebook_utilization 0.1480, codebook_perplexity 7116.0042,
Train Epoch: [10/30] Iters:[2050/2187] loss 0.0582, vq_loss 0.0376, rec_loss 0.0103, wasserstein_loss 0.0578, quant_error 0.0635, codebook_utilization 0.1480, codebook_perplexity 7117.7255,
Train Epoch: [10/30] Iters:[2060/2187] loss 0.0563, vq_loss 0.0355, rec_loss 0.0104, wasserstein_loss 0.0534, quant_error 0.0640, codebook_utilization 0.1480, codebook_perplexity 7119.3699,
Train Epoch: [10/30] Iters:[2070/2187] loss 0.0545, vq_loss 0.0337, rec_loss 0.0104, wasserstein_loss 0.0498, quant_error 0.0643, codebook_utilization 0.1480, codebook_perplexity 7120.7052,
Train Epoch: [10/30] Iters:[2080/2187] loss 0.0568, vq_loss 0.0364, rec_loss 0.0102, wasserstein_loss 0.0553, quant_error 0.0635, codebook_utilization 0.1479, codebook_perplexity 7109.6149,
Train Epoch: [10/30] Iters:[2090/2187] loss 0.0611, vq_loss 0.0403, rec_loss 0.0104, wasserstein_loss 0.0630, quant_error 0.0641, codebook_utilization 0.1481, codebook_perplexity 7121.6588,
Train Epoch: [10/30] Iters:[2100/2187] loss 0.0627, vq_loss 0.0421, rec_loss 0.0103, wasserstein_loss 0.0664, quant_error 0.0643, codebook_utilization 0.1481, codebook_perplexity 7124.4048,
Train Epoch: [10/30] Iters:[2110/2187] loss 0.0650, vq_loss 0.0442, rec_loss 0.0104, wasserstein_loss 0.0708, quant_error 0.0644, codebook_utilization 0.1480, codebook_perplexity 7116.4003,
Train Epoch: [10/30] Iters:[2120/2187] loss 0.0663, vq_loss 0.0454, rec_loss 0.0104, wasserstein_loss 0.0732, quant_error 0.0642, codebook_utilization 0.1481, codebook_perplexity 7119.7845,
Train Epoch: [10/30] Iters:[2130/2187] loss 0.0616, vq_loss 0.0407, rec_loss 0.0105, wasserstein_loss 0.0636, quant_error 0.0645, codebook_utilization 0.1481, codebook_perplexity 7119.4554,
Train Epoch: [10/30] Iters:[2140/2187] loss 0.0554, vq_loss 0.0350, rec_loss 0.0102, wasserstein_loss 0.0524, quant_error 0.0637, codebook_utilization 0.1480, codebook_perplexity 7111.6591,
Train Epoch: [10/30] Iters:[2150/2187] loss 0.0488, vq_loss 0.0282, rec_loss 0.0103, wasserstein_loss 0.0387, quant_error 0.0640, codebook_utilization 0.1480, codebook_perplexity 7116.2557,
Train Epoch: [10/30] Iters:[2160/2187] loss 0.0476, vq_loss 0.0272, rec_loss 0.0102, wasserstein_loss 0.0369, quant_error 0.0635, codebook_utilization 0.1481, codebook_perplexity 7124.2656,
Train Epoch: [10/30] Iters:[2170/2187] loss 0.0471, vq_loss 0.0267, rec_loss 0.0102, wasserstein_loss 0.0360, quant_error 0.0633, codebook_utilization 0.1481, codebook_perplexity 7121.0712,
Train Epoch: [10/30] Iters:[2180/2187] loss 0.0479, vq_loss 0.0275, rec_loss 0.0102, wasserstein_loss 0.0375, quant_error 0.0638, codebook_utilization 0.1480, codebook_perplexity 7119.9400,
######### start conducting statistical analysis per epoch on training dataset #########
epoch:11, cur_lr:0.000050
Train Epoch: [11/30] Iters:[10/2187] loss 0.0440, vq_loss 0.0240, rec_loss 0.0100, wasserstein_loss 0.0304, quant_error 0.0640, codebook_utilization 0.1476, codebook_perplexity 7076.6661,
Train Epoch: [11/30] Iters:[20/2187] loss 0.0509, vq_loss 0.0304, rec_loss 0.0102, wasserstein_loss 0.0429, quant_error 0.0654, codebook_utilization 0.1477, codebook_perplexity 7088.4606,
Train Epoch: [11/30] Iters:[30/2187] loss 0.0512, vq_loss 0.0309, rec_loss 0.0102, wasserstein_loss 0.0439, quant_error 0.0646, codebook_utilization 0.1477, codebook_perplexity 7087.1655,
Train Epoch: [11/30] Iters:[40/2187] loss 0.0507, vq_loss 0.0303, rec_loss 0.0102, wasserstein_loss 0.0429, quant_error 0.0641, codebook_utilization 0.1478, codebook_perplexity 7097.5911,
Train Epoch: [11/30] Iters:[50/2187] loss 0.0535, vq_loss 0.0332, rec_loss 0.0102, wasserstein_loss 0.0487, quant_error 0.0640, codebook_utilization 0.1478, codebook_perplexity 7100.2204,
Train Epoch: [11/30] Iters:[60/2187] loss 0.0585, vq_loss 0.0381, rec_loss 0.0102, wasserstein_loss 0.0586, quant_error 0.0639, codebook_utilization 0.1479, codebook_perplexity 7109.7798,
Train Epoch: [11/30] Iters:[70/2187] loss 0.0637, vq_loss 0.0432, rec_loss 0.0103, wasserstein_loss 0.0689, quant_error 0.0633, codebook_utilization 0.1479, codebook_perplexity 7110.7801,
Train Epoch: [11/30] Iters:[80/2187] loss 0.0624, vq_loss 0.0423, rec_loss 0.0101, wasserstein_loss 0.0672, quant_error 0.0629, codebook_utilization 0.1479, codebook_perplexity 7112.0365,
Train Epoch: [11/30] Iters:[90/2187] loss 0.0685, vq_loss 0.0482, rec_loss 0.0102, wasserstein_loss 0.0788, quant_error 0.0641, codebook_utilization 0.1479, codebook_perplexity 7109.1534,
Train Epoch: [11/30] Iters:[100/2187] loss 0.0660, vq_loss 0.0457, rec_loss 0.0102, wasserstein_loss 0.0736, quant_error 0.0645, codebook_utilization 0.1478, codebook_perplexity 7106.1558,
Train Epoch: [11/30] Iters:[110/2187] loss 0.0628, vq_loss 0.0424, rec_loss 0.0102, wasserstein_loss 0.0667, quant_error 0.0654, codebook_utilization 0.1478, codebook_perplexity 7102.6267,
Train Epoch: [11/30] Iters:[120/2187] loss 0.0566, vq_loss 0.0363, rec_loss 0.0102, wasserstein_loss 0.0544, quant_error 0.0660, codebook_utilization 0.1478, codebook_perplexity 7106.1796,
Train Epoch: [11/30] Iters:[130/2187] loss 0.0607, vq_loss 0.0401, rec_loss 0.0103, wasserstein_loss 0.0618, quant_error 0.0668, codebook_utilization 0.1478, codebook_perplexity 7107.2096,
Train Epoch: [11/30] Iters:[140/2187] loss 0.0557, vq_loss 0.0354, rec_loss 0.0102, wasserstein_loss 0.0525, quant_error 0.0661, codebook_utilization 0.1478, codebook_perplexity 7106.5598,
Train Epoch: [11/30] Iters:[150/2187] loss 0.0598, vq_loss 0.0394, rec_loss 0.0102, wasserstein_loss 0.0606, quant_error 0.0662, codebook_utilization 0.1480, codebook_perplexity 7115.1894,
Train Epoch: [11/30] Iters:[160/2187] loss 0.0623, vq_loss 0.0418, rec_loss 0.0102, wasserstein_loss 0.0655, quant_error 0.0662, codebook_utilization 0.1480, codebook_perplexity 7118.5073,
Train Epoch: [11/30] Iters:[170/2187] loss 0.0653, vq_loss 0.0449, rec_loss 0.0102, wasserstein_loss 0.0717, quant_error 0.0656, codebook_utilization 0.1481, codebook_perplexity 7121.4640,
Train Epoch: [11/30] Iters:[180/2187] loss 0.0638, vq_loss 0.0430, rec_loss 0.0104, wasserstein_loss 0.0679, quant_error 0.0661, codebook_utilization 0.1482, codebook_perplexity 7131.3508,
Train Epoch: [11/30] Iters:[190/2187] loss 0.0666, vq_loss 0.0459, rec_loss 0.0103, wasserstein_loss 0.0737, quant_error 0.0659, codebook_utilization 0.1483, codebook_perplexity 7135.0469,
Train Epoch: [11/30] Iters:[200/2187] loss 0.0622, vq_loss 0.0415, rec_loss 0.0103, wasserstein_loss 0.0650, quant_error 0.0655, codebook_utilization 0.1483, codebook_perplexity 7136.4286,
Train Epoch: [11/30] Iters:[210/2187] loss 0.0577, vq_loss 0.0373, rec_loss 0.0102, wasserstein_loss 0.0568, quant_error 0.0647, codebook_utilization 0.1483, codebook_perplexity 7137.7043,
