dataset_dir: /mmfs1/data/fangxian/data/
dataset_name: FFHQ
batch_size: 32
workers: 8
resolution: 256
channels: 3
codebook_size: 4096
codebook_dim: 8
z_channels: 256
factor: 16
beta: 0.1
gamma: 0.5
alpha: 1.0
quantizer_name: wasserstein_quantizer
resume: False
epochs: 30
eval_epochs: 5
lr: 5e-05
dropout: 0.0
seed: 1
warmup_iters: 2000
decay_iters: 10000
weight_decay: 0.05
accumulation: 1
checkpoint_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/checkpoint/FFHQ
results_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/results/FFHQ
saver_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/saver/FFHQ
data_pre: FFHQ
model_pre: model_4096_8_16
loss_pre: loss_1.0_0.1_0.5
training_pre: wasserstein_quantizer_30
saver_name_pre: wasserstein_quantizer_30_FFHQ_model_4096_8_16_loss_1.0_0.1_0.5
Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
dataset name: FFHQ
len train_set: 70000
len val_set: 70000
len train_dataloader: 2187
len val_dataloader: 1094
Start training...
epoch:1, cur_lr:0.000050
Train Epoch: [1/30] Iters:[10/2187] loss 1.7889, vq_loss 1.1071, rec_loss 0.3409, wasserstein_loss 1.8556, quant_error 1.3037, codebook_utilization 0.0583, codebook_perplexity 47.7013,
Train Epoch: [8/30] Iters:[130/2187] loss 0.0578, vq_loss 0.0335, rec_loss 0.0121, wasserstein_loss 0.0484, quant_error 0.0679, codebook_utilization 0.8249, codebook_perplexity 2860.0911,
Train Epoch: [8/30] Iters:[140/2187] loss 0.0608, vq_loss 0.0364, rec_loss 0.0122, wasserstein_loss 0.0541, quant_error 0.0681, codebook_utilization 0.8243, codebook_perplexity 2856.9396,
Train Epoch: [8/30] Iters:[150/2187] loss 0.0667, vq_loss 0.0422, rec_loss 0.0122, wasserstein_loss 0.0659, quant_error 0.0677, codebook_utilization 0.8233, codebook_perplexity 2848.6906,
Train Epoch: [8/30] Iters:[160/2187] loss 0.0725, vq_loss 0.0480, rec_loss 0.0123, wasserstein_loss 0.0774, quant_error 0.0673, codebook_utilization 0.8226, codebook_perplexity 2848.3225,
Train Epoch: [8/30] Iters:[170/2187] loss 0.0769, vq_loss 0.0522, rec_loss 0.0124, wasserstein_loss 0.0858, quant_error 0.0675, codebook_utilization 0.8232, codebook_perplexity 2852.7654,
Train Epoch: [8/30] Iters:[180/2187] loss 0.0775, vq_loss 0.0527, rec_loss 0.0124, wasserstein_loss 0.0870, quant_error 0.0671, codebook_utilization 0.8237, codebook_perplexity 2855.7319,
Train Epoch: [8/30] Iters:[190/2187] loss 0.0718, vq_loss 0.0472, rec_loss 0.0123, wasserstein_loss 0.0760, quant_error 0.0664, codebook_utilization 0.8245, codebook_perplexity 2860.8313,
Train Epoch: [8/30] Iters:[200/2187] loss 0.0688, vq_loss 0.0442, rec_loss 0.0123, wasserstein_loss 0.0702, quant_error 0.0664, codebook_utilization 0.8250, codebook_perplexity 2860.4417,
Train Epoch: [8/30] Iters:[210/2187] loss 0.0629, vq_loss 0.0384, rec_loss 0.0123, wasserstein_loss 0.0585, quant_error 0.0664, codebook_utilization 0.8251, codebook_perplexity 2861.4965,
Train Epoch: [8/30] Iters:[220/2187] loss 0.0616, vq_loss 0.0373, rec_loss 0.0122, wasserstein_loss 0.0565, quant_error 0.0658, codebook_utilization 0.8238, codebook_perplexity 2854.9411,
Train Epoch: [8/30] Iters:[230/2187] loss 0.0607, vq_loss 0.0365, rec_loss 0.0121, wasserstein_loss 0.0550, quant_error 0.0657, codebook_utilization 0.8235, codebook_perplexity 2853.3944,
Train Epoch: [8/30] Iters:[240/2187] loss 0.0640, vq_loss 0.0397, rec_loss 0.0121, wasserstein_loss 0.0614, quant_error 0.0657, codebook_utilization 0.8241, codebook_perplexity 2854.5177,
Train Epoch: [8/30] Iters:[250/2187] loss 0.0645, vq_loss 0.0402, rec_loss 0.0122, wasserstein_loss 0.0623, quant_error 0.0658, codebook_utilization 0.8245, codebook_perplexity 2858.5058,
Train Epoch: [8/30] Iters:[260/2187] loss 0.0676, vq_loss 0.0435, rec_loss 0.0120, wasserstein_loss 0.0689, quant_error 0.0658, codebook_utilization 0.8249, codebook_perplexity 2858.3131,
Train Epoch: [8/30] Iters:[270/2187] loss 0.0664, vq_loss 0.0422, rec_loss 0.0121, wasserstein_loss 0.0663, quant_error 0.0660, codebook_utilization 0.8254, codebook_perplexity 2863.2235,
Train Epoch: [8/30] Iters:[280/2187] loss 0.0654, vq_loss 0.0412, rec_loss 0.0121, wasserstein_loss 0.0641, quant_error 0.0664, codebook_utilization 0.8257, codebook_perplexity 2862.8448,
Train Epoch: [8/30] Iters:[290/2187] loss 0.0608, vq_loss 0.0364, rec_loss 0.0122, wasserstein_loss 0.0544, quant_error 0.0667, codebook_utilization 0.8260, codebook_perplexity 2866.2407,
Train Epoch: [8/30] Iters:[300/2187] loss 0.0598, vq_loss 0.0353, rec_loss 0.0123, wasserstein_loss 0.0523, quant_error 0.0665, codebook_utilization 0.8257, codebook_perplexity 2866.4755,
Train Epoch: [8/30] Iters:[310/2187] loss 0.0588, vq_loss 0.0337, rec_loss 0.0126, wasserstein_loss 0.0488, quant_error 0.0675, codebook_utilization 0.8265, codebook_perplexity 2872.3996,
Train Epoch: [8/30] Iters:[320/2187] loss 0.0567, vq_loss 0.0316, rec_loss 0.0125, wasserstein_loss 0.0446, quant_error 0.0679, codebook_utilization 0.8270, codebook_perplexity 2873.7103,
Train Epoch: [8/30] Iters:[330/2187] loss 0.0568, vq_loss 0.0317, rec_loss 0.0125, wasserstein_loss 0.0447, quant_error 0.0677, codebook_utilization 0.8257, codebook_perplexity 2871.0594,
Train Epoch: [8/30] Iters:[340/2187] loss 0.0609, vq_loss 0.0358, rec_loss 0.0125, wasserstein_loss 0.0530, quant_error 0.0679, codebook_utilization 0.8249, codebook_perplexity 2867.0348,
Train Epoch: [8/30] Iters:[350/2187] loss 0.0587, vq_loss 0.0338, rec_loss 0.0125, wasserstein_loss 0.0490, quant_error 0.0679, codebook_utilization 0.8248, codebook_perplexity 2865.5671,
Train Epoch: [8/30] Iters:[360/2187] loss 0.0553, vq_loss 0.0309, rec_loss 0.0122, wasserstein_loss 0.0434, quant_error 0.0670, codebook_utilization 0.8229, codebook_perplexity 2855.5089,
Train Epoch: [8/30] Iters:[370/2187] loss 0.0596, vq_loss 0.0352, rec_loss 0.0122, wasserstein_loss 0.0520, quant_error 0.0672, codebook_utilization 0.8225, codebook_perplexity 2851.5123,
Train Epoch: [8/30] Iters:[380/2187] loss 0.0600, vq_loss 0.0355, rec_loss 0.0122, wasserstein_loss 0.0524, quant_error 0.0674, codebook_utilization 0.8240, codebook_perplexity 2857.8496,
Train Epoch: [8/30] Iters:[390/2187] loss 0.0584, vq_loss 0.0344, rec_loss 0.0120, wasserstein_loss 0.0504, quant_error 0.0673, codebook_utilization 0.8230, codebook_perplexity 2852.0720,
Train Epoch: [8/30] Iters:[400/2187] loss 0.0642, vq_loss 0.0402, rec_loss 0.0120, wasserstein_loss 0.0617, quant_error 0.0677, codebook_utilization 0.8226, codebook_perplexity 2849.5813,
Train Epoch: [8/30] Iters:[410/2187] loss 0.0683, vq_loss 0.0439, rec_loss 0.0122, wasserstein_loss 0.0690, quant_error 0.0682, codebook_utilization 0.8239, codebook_perplexity 2855.5772,
Train Epoch: [8/30] Iters:[420/2187] loss 0.0664, vq_loss 0.0419, rec_loss 0.0122, wasserstein_loss 0.0651, quant_error 0.0683, codebook_utilization 0.8243, codebook_perplexity 2859.5791,
Train Epoch: [8/30] Iters:[430/2187] loss 0.0693, vq_loss 0.0449, rec_loss 0.0122, wasserstein_loss 0.0710, quant_error 0.0681, codebook_utilization 0.8231, codebook_perplexity 2854.3810,
Train Epoch: [8/30] Iters:[440/2187] loss 0.0707, vq_loss 0.0461, rec_loss 0.0123, wasserstein_loss 0.0735, quant_error 0.0676, codebook_utilization 0.8225, codebook_perplexity 2851.8702,
Train Epoch: [8/30] Iters:[450/2187] loss 0.0647, vq_loss 0.0401, rec_loss 0.0123, wasserstein_loss 0.0618, quant_error 0.0671, codebook_utilization 0.8216, codebook_perplexity 2848.9026,
Train Epoch: [8/30] Iters:[460/2187] loss 0.0664, vq_loss 0.0424, rec_loss 0.0120, wasserstein_loss 0.0663, quant_error 0.0671, codebook_utilization 0.8195, codebook_perplexity 2837.9704,
Train Epoch: [8/30] Iters:[470/2187] loss 0.0664, vq_loss 0.0425, rec_loss 0.0120, wasserstein_loss 0.0667, quant_error 0.0665, codebook_utilization 0.8187, codebook_perplexity 2833.1974,
Train Epoch: [8/30] Iters:[480/2187] loss 0.0645, vq_loss 0.0403, rec_loss 0.0121, wasserstein_loss 0.0622, quant_error 0.0667, codebook_utilization 0.8187, codebook_perplexity 2831.2678,
Train Epoch: [8/30] Iters:[490/2187] loss 0.0633, vq_loss 0.0391, rec_loss 0.0121, wasserstein_loss 0.0597, quant_error 0.0670, codebook_utilization 0.8181, codebook_perplexity 2827.7628,
Train Epoch: [8/30] Iters:[500/2187] loss 0.0630, vq_loss 0.0387, rec_loss 0.0121, wasserstein_loss 0.0591, quant_error 0.0668, codebook_utilization 0.8176, codebook_perplexity 2826.5050,
Train Epoch: [8/30] Iters:[510/2187] loss 0.0581, vq_loss 0.0335, rec_loss 0.0123, wasserstein_loss 0.0487, quant_error 0.0664, codebook_utilization 0.8185, codebook_perplexity 2831.1215,
Train Epoch: [8/30] Iters:[520/2187] loss 0.0558, vq_loss 0.0313, rec_loss 0.0123, wasserstein_loss 0.0444, quant_error 0.0663, codebook_utilization 0.8183, codebook_perplexity 2831.6232,
Train Epoch: [8/30] Iters:[530/2187] loss 0.0559, vq_loss 0.0318, rec_loss 0.0121, wasserstein_loss 0.0453, quant_error 0.0662, codebook_utilization 0.8177, codebook_perplexity 2828.0545,
Train Epoch: [8/30] Iters:[540/2187] loss 0.0579, vq_loss 0.0338, rec_loss 0.0120, wasserstein_loss 0.0496, quant_error 0.0657, codebook_utilization 0.8194, codebook_perplexity 2835.4349,
Train Epoch: [8/30] Iters:[550/2187] loss 0.0671, vq_loss 0.0429, rec_loss 0.0121, wasserstein_loss 0.0677, quant_error 0.0656, codebook_utilization 0.8196, codebook_perplexity 2832.1600,
Train Epoch: [8/30] Iters:[560/2187] loss 0.0718, vq_loss 0.0474, rec_loss 0.0122, wasserstein_loss 0.0768, quant_error 0.0658, codebook_utilization 0.8199, codebook_perplexity 2834.1797,
Train Epoch: [8/30] Iters:[570/2187] loss 0.0822, vq_loss 0.0578, rec_loss 0.0122, wasserstein_loss 0.0974, quant_error 0.0659, codebook_utilization 0.8201, codebook_perplexity 2834.3739,
Train Epoch: [8/30] Iters:[580/2187] loss 0.0806, vq_loss 0.0562, rec_loss 0.0122, wasserstein_loss 0.0944, quant_error 0.0657, codebook_utilization 0.8211, codebook_perplexity 2841.5346,
Train Epoch: [8/30] Iters:[590/2187] loss 0.0767, vq_loss 0.0524, rec_loss 0.0121, wasserstein_loss 0.0868, quant_error 0.0658, codebook_utilization 0.8207, codebook_perplexity 2839.2411,
Train Epoch: [8/30] Iters:[600/2187] loss 0.0686, vq_loss 0.0447, rec_loss 0.0119, wasserstein_loss 0.0713, quant_error 0.0659, codebook_utilization 0.8217, codebook_perplexity 2846.2881,
Train Epoch: [8/30] Iters:[610/2187] loss 0.0666, vq_loss 0.0432, rec_loss 0.0117, wasserstein_loss 0.0683, quant_error 0.0657, codebook_utilization 0.8213, codebook_perplexity 2845.6878,
Train Epoch: [8/30] Iters:[620/2187] loss 0.0582, vq_loss 0.0347, rec_loss 0.0118, wasserstein_loss 0.0512, quant_error 0.0660, codebook_utilization 0.8219, codebook_perplexity 2845.7798,
Train Epoch: [8/30] Iters:[630/2187] loss 0.0584, vq_loss 0.0347, rec_loss 0.0119, wasserstein_loss 0.0511, quant_error 0.0662, codebook_utilization 0.8218, codebook_perplexity 2843.0898,
Train Epoch: [8/30] Iters:[640/2187] loss 0.0591, vq_loss 0.0350, rec_loss 0.0120, wasserstein_loss 0.0517, quant_error 0.0670, codebook_utilization 0.8218, codebook_perplexity 2840.6786,
Train Epoch: [8/30] Iters:[650/2187] loss 0.0609, vq_loss 0.0368, rec_loss 0.0120, wasserstein_loss 0.0552, quant_error 0.0670, codebook_utilization 0.8217, codebook_perplexity 2843.3297,
Train Epoch: [8/30] Iters:[660/2187] loss 0.0584, vq_loss 0.0340, rec_loss 0.0122, wasserstein_loss 0.0496, quant_error 0.0670, codebook_utilization 0.8218, codebook_perplexity 2844.2024,
Train Epoch: [8/30] Iters:[670/2187] loss 0.0570, vq_loss 0.0327, rec_loss 0.0122, wasserstein_loss 0.0470, quant_error 0.0667, codebook_utilization 0.8207, codebook_perplexity 2840.6639,
Train Epoch: [8/30] Iters:[680/2187] loss 0.0570, vq_loss 0.0328, rec_loss 0.0121, wasserstein_loss 0.0472, quant_error 0.0671, codebook_utilization 0.8204, codebook_perplexity 2838.3732,
Train Epoch: [8/30] Iters:[690/2187] loss 0.0627, vq_loss 0.0385, rec_loss 0.0121, wasserstein_loss 0.0588, quant_error 0.0665, codebook_utilization 0.8193, codebook_perplexity 2837.3395,
Train Epoch: [8/30] Iters:[700/2187] loss 0.0628, vq_loss 0.0386, rec_loss 0.0121, wasserstein_loss 0.0588, quant_error 0.0671, codebook_utilization 0.8201, codebook_perplexity 2837.7919,
Train Epoch: [8/30] Iters:[710/2187] loss 0.0611, vq_loss 0.0368, rec_loss 0.0122, wasserstein_loss 0.0549, quant_error 0.0678, codebook_utilization 0.8222, codebook_perplexity 2847.3128,
Train Epoch: [8/30] Iters:[720/2187] loss 0.0615, vq_loss 0.0371, rec_loss 0.0122, wasserstein_loss 0.0554, quant_error 0.0684, codebook_utilization 0.8240, codebook_perplexity 2856.3673,
Train Epoch: [8/30] Iters:[730/2187] loss 0.0620, vq_loss 0.0378, rec_loss 0.0121, wasserstein_loss 0.0569, quant_error 0.0678, codebook_utilization 0.8252, codebook_perplexity 2861.4420,
Train Epoch: [8/30] Iters:[740/2187] loss 0.0576, vq_loss 0.0330, rec_loss 0.0123, wasserstein_loss 0.0472, quant_error 0.0688, codebook_utilization 0.8286, codebook_perplexity 2876.8357,
Train Epoch: [8/30] Iters:[750/2187] loss 0.0593, vq_loss 0.0344, rec_loss 0.0125, wasserstein_loss 0.0498, quant_error 0.0688, codebook_utilization 0.8300, codebook_perplexity 2884.7365,
Train Epoch: [8/30] Iters:[760/2187] loss 0.0588, vq_loss 0.0344, rec_loss 0.0122, wasserstein_loss 0.0501, quant_error 0.0683, codebook_utilization 0.8290, codebook_perplexity 2880.3392,
Train Epoch: [8/30] Iters:[770/2187] loss 0.0586, vq_loss 0.0343, rec_loss 0.0122, wasserstein_loss 0.0499, quant_error 0.0678, codebook_utilization 0.8290, codebook_perplexity 2879.9809,
Train Epoch: [8/30] Iters:[780/2187] loss 0.0597, vq_loss 0.0355, rec_loss 0.0121, wasserstein_loss 0.0523, quant_error 0.0681, codebook_utilization 0.8290, codebook_perplexity 2880.9733,
Train Epoch: [8/30] Iters:[790/2187] loss 0.0606, vq_loss 0.0366, rec_loss 0.0120, wasserstein_loss 0.0546, quant_error 0.0680, codebook_utilization 0.8281, codebook_perplexity 2876.0765,
Train Epoch: [8/30] Iters:[800/2187] loss 0.0581, vq_loss 0.0344, rec_loss 0.0119, wasserstein_loss 0.0500, quant_error 0.0679, codebook_utilization 0.8267, codebook_perplexity 2869.7242,
Train Epoch: [8/30] Iters:[810/2187] loss 0.0594, vq_loss 0.0355, rec_loss 0.0119, wasserstein_loss 0.0524, quant_error 0.0673, codebook_utilization 0.8254, codebook_perplexity 2860.9775,
Train Epoch: [8/30] Iters:[820/2187] loss 0.0598, vq_loss 0.0356, rec_loss 0.0121, wasserstein_loss 0.0528, quant_error 0.0672, codebook_utilization 0.8242, codebook_perplexity 2853.2960,
Train Epoch: [8/30] Iters:[830/2187] loss 0.0604, vq_loss 0.0357, rec_loss 0.0124, wasserstein_loss 0.0527, quant_error 0.0675, codebook_utilization 0.8237, codebook_perplexity 2851.4721,
Train Epoch: [8/30] Iters:[840/2187] loss 0.0595, vq_loss 0.0346, rec_loss 0.0124, wasserstein_loss 0.0509, quant_error 0.0666, codebook_utilization 0.8232, codebook_perplexity 2850.0822,
Train Epoch: [8/30] Iters:[850/2187] loss 0.0599, vq_loss 0.0354, rec_loss 0.0123, wasserstein_loss 0.0525, quant_error 0.0662, codebook_utilization 0.8217, codebook_perplexity 2841.8264,
Train Epoch: [8/30] Iters:[860/2187] loss 0.0656, vq_loss 0.0411, rec_loss 0.0123, wasserstein_loss 0.0637, quant_error 0.0669, codebook_utilization 0.8225, codebook_perplexity 2846.8757,
Train Epoch: [8/30] Iters:[870/2187] loss 0.0640, vq_loss 0.0394, rec_loss 0.0123, wasserstein_loss 0.0605, quant_error 0.0668, codebook_utilization 0.8228, codebook_perplexity 2848.4827,
Train Epoch: [8/30] Iters:[880/2187] loss 0.0635, vq_loss 0.0393, rec_loss 0.0121, wasserstein_loss 0.0606, quant_error 0.0659, codebook_utilization 0.8223, codebook_perplexity 2849.5561,
Train Epoch: [8/30] Iters:[890/2187] loss 0.0646, vq_loss 0.0403, rec_loss 0.0122, wasserstein_loss 0.0623, quant_error 0.0664, codebook_utilization 0.8222, codebook_perplexity 2850.2625,
Train Epoch: [8/30] Iters:[900/2187] loss 0.0639, vq_loss 0.0393, rec_loss 0.0123, wasserstein_loss 0.0603, quant_error 0.0664, codebook_utilization 0.8230, codebook_perplexity 2854.6871,
Train Epoch: [8/30] Iters:[910/2187] loss 0.0594, vq_loss 0.0348, rec_loss 0.0123, wasserstein_loss 0.0516, quant_error 0.0658, codebook_utilization 0.8219, codebook_perplexity 2849.4255,
Train Epoch: [8/30] Iters:[920/2187] loss 0.0592, vq_loss 0.0350, rec_loss 0.0121, wasserstein_loss 0.0522, quant_error 0.0650, codebook_utilization 0.8208, codebook_perplexity 2845.8328,
Train Epoch: [8/30] Iters:[930/2187] loss 0.0591, vq_loss 0.0350, rec_loss 0.0121, wasserstein_loss 0.0519, quant_error 0.0657, codebook_utilization 0.8212, codebook_perplexity 2845.3846,
Train Epoch: [8/30] Iters:[940/2187] loss 0.0594, vq_loss 0.0356, rec_loss 0.0119, wasserstein_loss 0.0530, quant_error 0.0665, codebook_utilization 0.8216, codebook_perplexity 2845.2518,
Train Epoch: [8/30] Iters:[950/2187] loss 0.0604, vq_loss 0.0369, rec_loss 0.0117, wasserstein_loss 0.0554, quant_error 0.0668, codebook_utilization 0.8220, codebook_perplexity 2846.3403,
Train Epoch: [8/30] Iters:[960/2187] loss 0.0598, vq_loss 0.0362, rec_loss 0.0118, wasserstein_loss 0.0539, quant_error 0.0675, codebook_utilization 0.8231, codebook_perplexity 2847.4466,
Train Epoch: [8/30] Iters:[970/2187] loss 0.0605, vq_loss 0.0368, rec_loss 0.0119, wasserstein_loss 0.0547, quant_error 0.0683, codebook_utilization 0.8242, codebook_perplexity 2851.1220,
Train Epoch: [8/30] Iters:[980/2187] loss 0.0638, vq_loss 0.0397, rec_loss 0.0120, wasserstein_loss 0.0608, quant_error 0.0680, codebook_utilization 0.8245, codebook_perplexity 2853.1018,
Train Epoch: [8/30] Iters:[990/2187] loss 0.0627, vq_loss 0.0387, rec_loss 0.0120, wasserstein_loss 0.0590, quant_error 0.0670, codebook_utilization 0.8251, codebook_perplexity 2855.8415,
Train Epoch: [8/30] Iters:[1000/2187] loss 0.0718, vq_loss 0.0477, rec_loss 0.0121, wasserstein_loss 0.0769, quant_error 0.0668, codebook_utilization 0.8245, codebook_perplexity 2849.4294,
Train Epoch: [8/30] Iters:[1010/2187] loss 0.0714, vq_loss 0.0474, rec_loss 0.0120, wasserstein_loss 0.0766, quant_error 0.0664, codebook_utilization 0.8241, codebook_perplexity 2853.0658,
Train Epoch: [8/30] Iters:[1020/2187] loss 0.0767, vq_loss 0.0526, rec_loss 0.0121, wasserstein_loss 0.0869, quant_error 0.0666, codebook_utilization 0.8251, codebook_perplexity 2856.2480,
Train Epoch: [8/30] Iters:[1030/2187] loss 0.0737, vq_loss 0.0500, rec_loss 0.0118, wasserstein_loss 0.0818, quant_error 0.0662, codebook_utilization 0.8248, codebook_perplexity 2854.3186,
Train Epoch: [8/30] Iters:[1040/2187] loss 0.0747, vq_loss 0.0509, rec_loss 0.0119, wasserstein_loss 0.0838, quant_error 0.0658, codebook_utilization 0.8231, codebook_perplexity 2846.0071,
Train Epoch: [8/30] Iters:[1050/2187] loss 0.0679, vq_loss 0.0440, rec_loss 0.0120, wasserstein_loss 0.0699, quant_error 0.0655, codebook_utilization 0.8232, codebook_perplexity 2848.9772,
Train Epoch: [8/30] Iters:[1060/2187] loss 0.0692, vq_loss 0.0452, rec_loss 0.0120, wasserstein_loss 0.0724, quant_error 0.0658, codebook_utilization 0.8232, codebook_perplexity 2847.8323,
Train Epoch: [8/30] Iters:[1070/2187] loss 0.0640, vq_loss 0.0404, rec_loss 0.0118, wasserstein_loss 0.0628, quant_error 0.0655, codebook_utilization 0.8230, codebook_perplexity 2846.1278,
Train Epoch: [8/30] Iters:[1080/2187] loss 0.0649, vq_loss 0.0411, rec_loss 0.0119, wasserstein_loss 0.0638, quant_error 0.0664, codebook_utilization 0.8245, codebook_perplexity 2852.9829,
Train Epoch: [8/30] Iters:[1090/2187] loss 0.0629, vq_loss 0.0390, rec_loss 0.0120, wasserstein_loss 0.0597, quant_error 0.0664, codebook_utilization 0.8259, codebook_perplexity 2861.9234,
Train Epoch: [8/30] Iters:[1100/2187] loss 0.0580, vq_loss 0.0343, rec_loss 0.0118, wasserstein_loss 0.0503, quant_error 0.0666, codebook_utilization 0.8272, codebook_perplexity 2867.6875,
Train Epoch: [8/30] Iters:[1110/2187] loss 0.0569, vq_loss 0.0330, rec_loss 0.0119, wasserstein_loss 0.0477, quant_error 0.0667, codebook_utilization 0.8280, codebook_perplexity 2873.1388,
Train Epoch: [8/30] Iters:[1120/2187] loss 0.0592, vq_loss 0.0349, rec_loss 0.0121, wasserstein_loss 0.0514, quant_error 0.0672, codebook_utilization 0.8290, codebook_perplexity 2878.6709,
Train Epoch: [8/30] Iters:[1130/2187] loss 0.0593, vq_loss 0.0348, rec_loss 0.0122, wasserstein_loss 0.0512, quant_error 0.0673, codebook_utilization 0.8287, codebook_perplexity 2878.6914,
Train Epoch: [8/30] Iters:[1140/2187] loss 0.0589, vq_loss 0.0347, rec_loss 0.0121, wasserstein_loss 0.0510, quant_error 0.0672, codebook_utilization 0.8276, codebook_perplexity 2871.5009,
Train Epoch: [8/30] Iters:[1150/2187] loss 0.0587, vq_loss 0.0346, rec_loss 0.0121, wasserstein_loss 0.0508, quant_error 0.0669, codebook_utilization 0.8268, codebook_perplexity 2869.8689,
Train Epoch: [8/30] Iters:[1160/2187] loss 0.0616, vq_loss 0.0377, rec_loss 0.0119, wasserstein_loss 0.0572, quant_error 0.0664, codebook_utilization 0.8255, codebook_perplexity 2863.1658,
Train Epoch: [8/30] Iters:[1170/2187] loss 0.0672, vq_loss 0.0432, rec_loss 0.0120, wasserstein_loss 0.0682, quant_error 0.0665, codebook_utilization 0.8247, codebook_perplexity 2858.5073,
Train Epoch: [8/30] Iters:[1180/2187] loss 0.0669, vq_loss 0.0427, rec_loss 0.0121, wasserstein_loss 0.0674, quant_error 0.0654, codebook_utilization 0.8237, codebook_perplexity 2850.8970,
Train Epoch: [8/30] Iters:[1190/2187] loss 0.0671, vq_loss 0.0427, rec_loss 0.0122, wasserstein_loss 0.0675, quant_error 0.0651, codebook_utilization 0.8236, codebook_perplexity 2850.5668,
Train Epoch: [8/30] Iters:[1200/2187] loss 0.0702, vq_loss 0.0458, rec_loss 0.0122, wasserstein_loss 0.0735, quant_error 0.0653, codebook_utilization 0.8237, codebook_perplexity 2848.2585,
Train Epoch: [8/30] Iters:[1210/2187] loss 0.0654, vq_loss 0.0408, rec_loss 0.0123, wasserstein_loss 0.0637, quant_error 0.0650, codebook_utilization 0.8240, codebook_perplexity 2850.5732,
Train Epoch: [8/30] Iters:[1220/2187] loss 0.0605, vq_loss 0.0358, rec_loss 0.0123, wasserstein_loss 0.0539, quant_error 0.0647, codebook_utilization 0.8232, codebook_perplexity 2849.2497,
Train Epoch: [8/30] Iters:[1230/2187] loss 0.0647, vq_loss 0.0404, rec_loss 0.0121, wasserstein_loss 0.0629, quant_error 0.0650, codebook_utilization 0.8227, codebook_perplexity 2848.9433,
Train Epoch: [8/30] Iters:[1240/2187] loss 0.0638, vq_loss 0.0392, rec_loss 0.0123, wasserstein_loss 0.0603, quant_error 0.0661, codebook_utilization 0.8241, codebook_perplexity 2856.2625,
Train Epoch: [8/30] Iters:[1250/2187] loss 0.0610, vq_loss 0.0366, rec_loss 0.0122, wasserstein_loss 0.0551, quant_error 0.0660, codebook_utilization 0.8233, codebook_perplexity 2855.0295,
Train Epoch: [8/30] Iters:[1260/2187] loss 0.0603, vq_loss 0.0360, rec_loss 0.0122, wasserstein_loss 0.0535, quant_error 0.0670, codebook_utilization 0.8236, codebook_perplexity 2851.9442,
Train Epoch: [8/30] Iters:[1270/2187] loss 0.0585, vq_loss 0.0344, rec_loss 0.0121, wasserstein_loss 0.0503, quant_error 0.0672, codebook_utilization 0.8235, codebook_perplexity 2851.1322,
Train Epoch: [8/30] Iters:[1280/2187] loss 0.0523, vq_loss 0.0280, rec_loss 0.0122, wasserstein_loss 0.0376, quant_error 0.0670, codebook_utilization 0.8230, codebook_perplexity 2848.1780,
Train Epoch: [8/30] Iters:[1290/2187] loss 0.0539, vq_loss 0.0298, rec_loss 0.0120, wasserstein_loss 0.0415, quant_error 0.0662, codebook_utilization 0.8210, codebook_perplexity 2837.8682,
Train Epoch: [8/30] Iters:[1300/2187] loss 0.0618, vq_loss 0.0374, rec_loss 0.0122, wasserstein_loss 0.0565, quant_error 0.0665, codebook_utilization 0.8209, codebook_perplexity 2836.8823,
Train Epoch: [8/30] Iters:[1310/2187] loss 0.0671, vq_loss 0.0424, rec_loss 0.0123, wasserstein_loss 0.0665, quant_error 0.0669, codebook_utilization 0.8212, codebook_perplexity 2840.2631,
Train Epoch: [8/30] Iters:[1320/2187] loss 0.0673, vq_loss 0.0427, rec_loss 0.0123, wasserstein_loss 0.0670, quant_error 0.0669, codebook_utilization 0.8213, codebook_perplexity 2839.0266,
Train Epoch: [8/30] Iters:[1330/2187] loss 0.0668, vq_loss 0.0425, rec_loss 0.0122, wasserstein_loss 0.0664, quant_error 0.0672, codebook_utilization 0.8205, codebook_perplexity 2833.9904,
Train Epoch: [8/30] Iters:[1340/2187] loss 0.0668, vq_loss 0.0427, rec_loss 0.0121, wasserstein_loss 0.0667, quant_error 0.0679, codebook_utilization 0.8207, codebook_perplexity 2837.1982,
Train Epoch: [8/30] Iters:[1350/2187] loss 0.0588, vq_loss 0.0349, rec_loss 0.0120, wasserstein_loss 0.0509, quant_error 0.0685, codebook_utilization 0.8222, codebook_perplexity 2842.7526,
Train Epoch: [8/30] Iters:[1360/2187] loss 0.0582, vq_loss 0.0344, rec_loss 0.0119, wasserstein_loss 0.0500, quant_error 0.0680, codebook_utilization 0.8224, codebook_perplexity 2840.6992,
Train Epoch: [8/30] Iters:[1370/2187] loss 0.0723, vq_loss 0.0484, rec_loss 0.0119, wasserstein_loss 0.0780, quant_error 0.0682, codebook_utilization 0.8234, codebook_perplexity 2845.1226,
Train Epoch: [8/30] Iters:[1380/2187] loss 0.0734, vq_loss 0.0497, rec_loss 0.0118, wasserstein_loss 0.0807, quant_error 0.0684, codebook_utilization 0.8252, codebook_perplexity 2853.6823,
