dataset_dir: /mmfs1/data/fangxian/data/
dataset_name: FFHQ
batch_size: 32
workers: 8
resolution: 256
channels: 3
codebook_size: 100000
codebook_dim: 8
z_channels: 256
factor: 16
beta: 0.1
gamma: 0.5
alpha: 1.0
quantizer_name: wasserstein_quantizer
resume: False
epochs: 30
eval_epochs: 5
lr: 5e-05
dropout: 0.0
seed: 123
warmup_iters: 2000
decay_iters: 10000
weight_decay: 0.05
accumulation: 1
checkpoint_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/checkpoint/FFHQ
results_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/results/FFHQ
saver_dir: /mmfs1/data/fangxian/WassersteinVQ/VQVAE/saver/FFHQ
data_pre: FFHQ
model_pre: model_100000_8_16
loss_pre: loss_1.0_0.1_0.5
training_pre: wasserstein_quantizer_30
saver_name_pre: wasserstein_quantizer_30_FFHQ_model_100000_8_16_loss_1.0_0.1_0.5
Working with z of shape (1, 256, 16, 16) = 65536 dimensions.
dataset name: FFHQ
len train_set: 70000
len val_set: 70000
len train_dataloader: 2187
len val_dataloader: 1094
Start training...
epoch:1, cur_lr:0.000050
Train Epoch: [1/30] Iters:[10/2187] loss 1.5505, vq_loss 0.9659, rec_loss 0.2923, wasserstein_loss 1.5749, quant_error 1.2979, codebook_utilization 0.0093, codebook_perplexity 204.9831,
Train Epoch: [2/30] Iters:[2160/2187] loss 0.0637, vq_loss 0.0391, rec_loss 0.0123, wasserstein_loss 0.0505, quant_error 0.1003, codebook_utilization 0.0773, codebook_perplexity 7545.4193,
Train Epoch: [2/30] Iters:[2170/2187] loss 0.0639, vq_loss 0.0391, rec_loss 0.0124, wasserstein_loss 0.0504, quant_error 0.1008, codebook_utilization 0.0774, codebook_perplexity 7551.2260,
Train Epoch: [2/30] Iters:[2180/2187] loss 0.0615, vq_loss 0.0368, rec_loss 0.0123, wasserstein_loss 0.0461, quant_error 0.0998, codebook_utilization 0.0773, codebook_perplexity 7544.9041,
######### start conducting statistical analysis per epoch on training dataset #########
epoch:3, cur_lr:0.000050
Train Epoch: [3/30] Iters:[10/2187] loss 0.0612, vq_loss 0.0357, rec_loss 0.0128, wasserstein_loss 0.0426, quant_error 0.1044, codebook_utilization 0.0771, codebook_perplexity 7510.9696,
Train Epoch: [3/30] Iters:[20/2187] loss 0.0571, vq_loss 0.0328, rec_loss 0.0121, wasserstein_loss 0.0380, quant_error 0.1006, codebook_utilization 0.0771, codebook_perplexity 7508.0524,
Train Epoch: [3/30] Iters:[30/2187] loss 0.0572, vq_loss 0.0327, rec_loss 0.0122, wasserstein_loss 0.0378, quant_error 0.1007, codebook_utilization 0.0772, codebook_perplexity 7521.9504,
Train Epoch: [3/30] Iters:[40/2187] loss 0.0556, vq_loss 0.0313, rec_loss 0.0122, wasserstein_loss 0.0352, quant_error 0.0995, codebook_utilization 0.0772, codebook_perplexity 7521.8087,
Train Epoch: [3/30] Iters:[50/2187] loss 0.0565, vq_loss 0.0320, rec_loss 0.0123, wasserstein_loss 0.0366, quant_error 0.0992, codebook_utilization 0.0772, codebook_perplexity 7517.5142,
Train Epoch: [3/30] Iters:[60/2187] loss 0.0548, vq_loss 0.0306, rec_loss 0.0121, wasserstein_loss 0.0344, quant_error 0.0977, codebook_utilization 0.0772, codebook_perplexity 7520.0079,
Train Epoch: [3/30] Iters:[70/2187] loss 0.0578, vq_loss 0.0331, rec_loss 0.0123, wasserstein_loss 0.0394, quant_error 0.0976, codebook_utilization 0.0772, codebook_perplexity 7531.4229,
Train Epoch: [3/30] Iters:[80/2187] loss 0.0578, vq_loss 0.0332, rec_loss 0.0123, wasserstein_loss 0.0398, quant_error 0.0972, codebook_utilization 0.0773, codebook_perplexity 7533.0828,
Train Epoch: [3/30] Iters:[90/2187] loss 0.0622, vq_loss 0.0375, rec_loss 0.0124, wasserstein_loss 0.0480, quant_error 0.0979, codebook_utilization 0.0773, codebook_perplexity 7530.9869,
Train Epoch: [3/30] Iters:[100/2187] loss 0.0620, vq_loss 0.0375, rec_loss 0.0123, wasserstein_loss 0.0480, quant_error 0.0979, codebook_utilization 0.0773, codebook_perplexity 7531.3062,
Train Epoch: [3/30] Iters:[110/2187] loss 0.0654, vq_loss 0.0407, rec_loss 0.0124, wasserstein_loss 0.0543, quant_error 0.0982, codebook_utilization 0.0773, codebook_perplexity 7536.4481,
Train Epoch: [3/30] Iters:[120/2187] loss 0.0642, vq_loss 0.0397, rec_loss 0.0123, wasserstein_loss 0.0523, quant_error 0.0985, codebook_utilization 0.0772, codebook_perplexity 7525.0065,
Train Epoch: [3/30] Iters:[130/2187] loss 0.0645, vq_loss 0.0400, rec_loss 0.0123, wasserstein_loss 0.0528, quant_error 0.0985, codebook_utilization 0.0772, codebook_perplexity 7517.3385,
Train Epoch: [3/30] Iters:[140/2187] loss 0.0633, vq_loss 0.0389, rec_loss 0.0122, wasserstein_loss 0.0505, quant_error 0.0996, codebook_utilization 0.0772, codebook_perplexity 7518.0746,
Train Epoch: [3/30] Iters:[150/2187] loss 0.0645, vq_loss 0.0403, rec_loss 0.0121, wasserstein_loss 0.0533, quant_error 0.0992, codebook_utilization 0.0772, codebook_perplexity 7520.2492,
Train Epoch: [3/30] Iters:[160/2187] loss 0.0618, vq_loss 0.0376, rec_loss 0.0121, wasserstein_loss 0.0481, quant_error 0.0988, codebook_utilization 0.0772, codebook_perplexity 7517.9663,
Train Epoch: [3/30] Iters:[170/2187] loss 0.0610, vq_loss 0.0370, rec_loss 0.0120, wasserstein_loss 0.0471, quant_error 0.0976, codebook_utilization 0.0772, codebook_perplexity 7522.1431,
Train Epoch: [3/30] Iters:[180/2187] loss 0.0610, vq_loss 0.0372, rec_loss 0.0119, wasserstein_loss 0.0477, quant_error 0.0968, codebook_utilization 0.0772, codebook_perplexity 7523.0392,
Train Epoch: [3/30] Iters:[190/2187] loss 0.0605, vq_loss 0.0366, rec_loss 0.0119, wasserstein_loss 0.0468, quant_error 0.0960, codebook_utilization 0.0772, codebook_perplexity 7523.9869,
Train Epoch: [3/30] Iters:[200/2187] loss 0.0606, vq_loss 0.0367, rec_loss 0.0119, wasserstein_loss 0.0470, quant_error 0.0962, codebook_utilization 0.0773, codebook_perplexity 7529.8456,
Train Epoch: [3/30] Iters:[210/2187] loss 0.0629, vq_loss 0.0391, rec_loss 0.0119, wasserstein_loss 0.0519, quant_error 0.0960, codebook_utilization 0.0772, codebook_perplexity 7521.4347,
Train Epoch: [3/30] Iters:[220/2187] loss 0.0663, vq_loss 0.0422, rec_loss 0.0120, wasserstein_loss 0.0575, quant_error 0.0977, codebook_utilization 0.0772, codebook_perplexity 7524.6645,
Train Epoch: [3/30] Iters:[230/2187] loss 0.0684, vq_loss 0.0444, rec_loss 0.0120, wasserstein_loss 0.0615, quant_error 0.0992, codebook_utilization 0.0772, codebook_perplexity 7521.0249,
Train Epoch: [3/30] Iters:[240/2187] loss 0.0682, vq_loss 0.0442, rec_loss 0.0120, wasserstein_loss 0.0612, quant_error 0.0990, codebook_utilization 0.0771, codebook_perplexity 7515.2228,
Train Epoch: [3/30] Iters:[250/2187] loss 0.0666, vq_loss 0.0425, rec_loss 0.0120, wasserstein_loss 0.0574, quant_error 0.1005, codebook_utilization 0.0771, codebook_perplexity 7504.0541,
Train Epoch: [3/30] Iters:[260/2187] loss 0.0691, vq_loss 0.0449, rec_loss 0.0121, wasserstein_loss 0.0618, quant_error 0.1016, codebook_utilization 0.0770, codebook_perplexity 7500.3525,
Train Epoch: [3/30] Iters:[270/2187] loss 0.0679, vq_loss 0.0437, rec_loss 0.0121, wasserstein_loss 0.0595, quant_error 0.1018, codebook_utilization 0.0770, codebook_perplexity 7497.0341,
Train Epoch: [3/30] Iters:[280/2187] loss 0.0705, vq_loss 0.0462, rec_loss 0.0121, wasserstein_loss 0.0648, quant_error 0.1002, codebook_utilization 0.0770, codebook_perplexity 7496.4757,
Train Epoch: [3/30] Iters:[290/2187] loss 0.0786, vq_loss 0.0543, rec_loss 0.0122, wasserstein_loss 0.0812, quant_error 0.0995, codebook_utilization 0.0771, codebook_perplexity 7511.3285,
Train Epoch: [3/30] Iters:[300/2187] loss 0.0816, vq_loss 0.0574, rec_loss 0.0121, wasserstein_loss 0.0877, quant_error 0.0987, codebook_utilization 0.0771, codebook_perplexity 7510.1349,
Train Epoch: [3/30] Iters:[310/2187] loss 0.0761, vq_loss 0.0523, rec_loss 0.0119, wasserstein_loss 0.0778, quant_error 0.0975, codebook_utilization 0.0771, codebook_perplexity 7508.7210,
Train Epoch: [3/30] Iters:[320/2187] loss 0.0740, vq_loss 0.0501, rec_loss 0.0120, wasserstein_loss 0.0733, quant_error 0.0978, codebook_utilization 0.0771, codebook_perplexity 7507.0817,
Train Epoch: [3/30] Iters:[330/2187] loss 0.0682, vq_loss 0.0444, rec_loss 0.0119, wasserstein_loss 0.0616, quant_error 0.0988, codebook_utilization 0.0771, codebook_perplexity 7507.3727,
Train Epoch: [3/30] Iters:[340/2187] loss 0.0584, vq_loss 0.0348, rec_loss 0.0118, wasserstein_loss 0.0424, quant_error 0.0990, codebook_utilization 0.0770, codebook_perplexity 7494.1856,
Train Epoch: [3/30] Iters:[350/2187] loss 0.0550, vq_loss 0.0315, rec_loss 0.0118, wasserstein_loss 0.0357, quant_error 0.0991, codebook_utilization 0.0771, codebook_perplexity 7504.8599,
Train Epoch: [3/30] Iters:[360/2187] loss 0.0566, vq_loss 0.0326, rec_loss 0.0120, wasserstein_loss 0.0373, quant_error 0.1010, codebook_utilization 0.0771, codebook_perplexity 7508.9912,
Train Epoch: [3/30] Iters:[370/2187] loss 0.0590, vq_loss 0.0351, rec_loss 0.0119, wasserstein_loss 0.0430, quant_error 0.0993, codebook_utilization 0.0771, codebook_perplexity 7500.5740,
Train Epoch: [3/30] Iters:[380/2187] loss 0.0649, vq_loss 0.0411, rec_loss 0.0119, wasserstein_loss 0.0549, quant_error 0.0991, codebook_utilization 0.0770, codebook_perplexity 7498.7533,
Train Epoch: [3/30] Iters:[390/2187] loss 0.0654, vq_loss 0.0410, rec_loss 0.0122, wasserstein_loss 0.0543, quant_error 0.1008, codebook_utilization 0.0771, codebook_perplexity 7504.8670,
Train Epoch: [3/30] Iters:[400/2187] loss 0.0649, vq_loss 0.0405, rec_loss 0.0122, wasserstein_loss 0.0536, quant_error 0.0995, codebook_utilization 0.0770, codebook_perplexity 7494.1311,
Train Epoch: [3/30] Iters:[410/2187] loss 0.0664, vq_loss 0.0423, rec_loss 0.0121, wasserstein_loss 0.0576, quant_error 0.0980, codebook_utilization 0.0770, codebook_perplexity 7487.3306,
Train Epoch: [3/30] Iters:[420/2187] loss 0.0679, vq_loss 0.0439, rec_loss 0.0120, wasserstein_loss 0.0608, quant_error 0.0982, codebook_utilization 0.0770, codebook_perplexity 7491.5793,
Train Epoch: [3/30] Iters:[430/2187] loss 0.0609, vq_loss 0.0369, rec_loss 0.0120, wasserstein_loss 0.0468, quant_error 0.0981, codebook_utilization 0.0770, codebook_perplexity 7494.5324,
Train Epoch: [3/30] Iters:[440/2187] loss 0.0606, vq_loss 0.0369, rec_loss 0.0119, wasserstein_loss 0.0472, quant_error 0.0966, codebook_utilization 0.0770, codebook_perplexity 7487.8759,
Train Epoch: [3/30] Iters:[450/2187] loss 0.0606, vq_loss 0.0368, rec_loss 0.0119, wasserstein_loss 0.0466, quant_error 0.0982, codebook_utilization 0.0770, codebook_perplexity 7491.2639,
Train Epoch: [3/30] Iters:[460/2187] loss 0.0593, vq_loss 0.0355, rec_loss 0.0119, wasserstein_loss 0.0439, quant_error 0.0987, codebook_utilization 0.0771, codebook_perplexity 7509.3429,
Train Epoch: [3/30] Iters:[470/2187] loss 0.0546, vq_loss 0.0309, rec_loss 0.0118, wasserstein_loss 0.0349, quant_error 0.0980, codebook_utilization 0.0771, codebook_perplexity 7506.6056,
Train Epoch: [3/30] Iters:[480/2187] loss 0.0568, vq_loss 0.0330, rec_loss 0.0119, wasserstein_loss 0.0389, quant_error 0.0987, codebook_utilization 0.0771, codebook_perplexity 7505.9114,
Train Epoch: [3/30] Iters:[490/2187] loss 0.0611, vq_loss 0.0374, rec_loss 0.0119, wasserstein_loss 0.0477, quant_error 0.0987, codebook_utilization 0.0771, codebook_perplexity 7514.7910,
Train Epoch: [3/30] Iters:[500/2187] loss 0.0614, vq_loss 0.0376, rec_loss 0.0119, wasserstein_loss 0.0480, quant_error 0.0987, codebook_utilization 0.0772, codebook_perplexity 7524.7872,
Train Epoch: [3/30] Iters:[510/2187] loss 0.0655, vq_loss 0.0415, rec_loss 0.0120, wasserstein_loss 0.0556, quant_error 0.0992, codebook_utilization 0.0772, codebook_perplexity 7521.3369,
Train Epoch: [3/30] Iters:[520/2187] loss 0.0654, vq_loss 0.0411, rec_loss 0.0122, wasserstein_loss 0.0543, quant_error 0.1011, codebook_utilization 0.0773, codebook_perplexity 7538.7528,
Train Epoch: [3/30] Iters:[530/2187] loss 0.0677, vq_loss 0.0437, rec_loss 0.0120, wasserstein_loss 0.0598, quant_error 0.1005, codebook_utilization 0.0773, codebook_perplexity 7539.7137,
Train Epoch: [3/30] Iters:[540/2187] loss 0.0665, vq_loss 0.0426, rec_loss 0.0119, wasserstein_loss 0.0575, quant_error 0.1009, codebook_utilization 0.0773, codebook_perplexity 7537.8170,
Train Epoch: [3/30] Iters:[550/2187] loss 0.0667, vq_loss 0.0430, rec_loss 0.0118, wasserstein_loss 0.0584, quant_error 0.1005, codebook_utilization 0.0773, codebook_perplexity 7538.4004,
Train Epoch: [3/30] Iters:[560/2187] loss 0.0605, vq_loss 0.0369, rec_loss 0.0118, wasserstein_loss 0.0463, quant_error 0.1001, codebook_utilization 0.0773, codebook_perplexity 7540.9209,
Train Epoch: [3/30] Iters:[570/2187] loss 0.0595, vq_loss 0.0360, rec_loss 0.0118, wasserstein_loss 0.0449, quant_error 0.0985, codebook_utilization 0.0772, codebook_perplexity 7524.4267,
Train Epoch: [3/30] Iters:[580/2187] loss 0.0554, vq_loss 0.0319, rec_loss 0.0118, wasserstein_loss 0.0370, quant_error 0.0974, codebook_utilization 0.0772, codebook_perplexity 7527.0395,
Train Epoch: [3/30] Iters:[590/2187] loss 0.0512, vq_loss 0.0278, rec_loss 0.0117, wasserstein_loss 0.0290, quant_error 0.0970, codebook_utilization 0.0772, codebook_perplexity 7526.4479,
Train Epoch: [3/30] Iters:[600/2187] loss 0.0539, vq_loss 0.0301, rec_loss 0.0119, wasserstein_loss 0.0335, quant_error 0.0973, codebook_utilization 0.0773, codebook_perplexity 7528.7326,
Train Epoch: [3/30] Iters:[610/2187] loss 0.0549, vq_loss 0.0312, rec_loss 0.0119, wasserstein_loss 0.0354, quant_error 0.0977, codebook_utilization 0.0773, codebook_perplexity 7529.4210,
Train Epoch: [3/30] Iters:[620/2187] loss 0.0592, vq_loss 0.0355, rec_loss 0.0119, wasserstein_loss 0.0442, quant_error 0.0976, codebook_utilization 0.0773, codebook_perplexity 7541.0355,
Train Epoch: [3/30] Iters:[630/2187] loss 0.0599, vq_loss 0.0361, rec_loss 0.0119, wasserstein_loss 0.0452, quant_error 0.0981, codebook_utilization 0.0773, codebook_perplexity 7541.1067,
Train Epoch: [3/30] Iters:[640/2187] loss 0.0620, vq_loss 0.0377, rec_loss 0.0121, wasserstein_loss 0.0485, quant_error 0.0981, codebook_utilization 0.0773, codebook_perplexity 7543.6991,
Train Epoch: [3/30] Iters:[650/2187] loss 0.0587, vq_loss 0.0349, rec_loss 0.0119, wasserstein_loss 0.0430, quant_error 0.0978, codebook_utilization 0.0773, codebook_perplexity 7535.8656,
Train Epoch: [3/30] Iters:[660/2187] loss 0.0623, vq_loss 0.0384, rec_loss 0.0119, wasserstein_loss 0.0499, quant_error 0.0976, codebook_utilization 0.0773, codebook_perplexity 7534.1780,
Train Epoch: [3/30] Iters:[670/2187] loss 0.0613, vq_loss 0.0373, rec_loss 0.0120, wasserstein_loss 0.0476, quant_error 0.0985, codebook_utilization 0.0773, codebook_perplexity 7539.9140,
Train Epoch: [3/30] Iters:[680/2187] loss 0.0647, vq_loss 0.0406, rec_loss 0.0121, wasserstein_loss 0.0536, quant_error 0.0999, codebook_utilization 0.0773, codebook_perplexity 7538.7205,
Train Epoch: [3/30] Iters:[690/2187] loss 0.0685, vq_loss 0.0443, rec_loss 0.0121, wasserstein_loss 0.0613, quant_error 0.0994, codebook_utilization 0.0773, codebook_perplexity 7533.2142,
Train Epoch: [3/30] Iters:[700/2187] loss 0.0737, vq_loss 0.0494, rec_loss 0.0121, wasserstein_loss 0.0717, quant_error 0.0986, codebook_utilization 0.0773, codebook_perplexity 7537.1029,
Train Epoch: [3/30] Iters:[710/2187] loss 0.0722, vq_loss 0.0477, rec_loss 0.0122, wasserstein_loss 0.0683, quant_error 0.0989, codebook_utilization 0.0773, codebook_perplexity 7543.3488,
Train Epoch: [3/30] Iters:[720/2187] loss 0.0723, vq_loss 0.0478, rec_loss 0.0123, wasserstein_loss 0.0682, quant_error 0.0997, codebook_utilization 0.0773, codebook_perplexity 7533.7265,
Train Epoch: [3/30] Iters:[730/2187] loss 0.0718, vq_loss 0.0475, rec_loss 0.0122, wasserstein_loss 0.0675, quant_error 0.0997, codebook_utilization 0.0773, codebook_perplexity 7535.5733,
Train Epoch: [3/30] Iters:[740/2187] loss 0.0662, vq_loss 0.0424, rec_loss 0.0119, wasserstein_loss 0.0574, quant_error 0.0996, codebook_utilization 0.0773, codebook_perplexity 7532.3924,
Train Epoch: [3/30] Iters:[750/2187] loss 0.0610, vq_loss 0.0374, rec_loss 0.0118, wasserstein_loss 0.0472, quant_error 0.1002, codebook_utilization 0.0772, codebook_perplexity 7524.8608,
Train Epoch: [3/30] Iters:[760/2187] loss 0.0599, vq_loss 0.0364, rec_loss 0.0117, wasserstein_loss 0.0452, quant_error 0.1008, codebook_utilization 0.0772, codebook_perplexity 7519.8933,
Train Epoch: [3/30] Iters:[770/2187] loss 0.0582, vq_loss 0.0350, rec_loss 0.0116, wasserstein_loss 0.0424, quant_error 0.1000, codebook_utilization 0.0772, codebook_perplexity 7526.7223,
Train Epoch: [3/30] Iters:[780/2187] loss 0.0547, vq_loss 0.0317, rec_loss 0.0115, wasserstein_loss 0.0364, quant_error 0.0982, codebook_utilization 0.0773, codebook_perplexity 7529.0931,
Train Epoch: [3/30] Iters:[790/2187] loss 0.0563, vq_loss 0.0331, rec_loss 0.0116, wasserstein_loss 0.0393, quant_error 0.0981, codebook_utilization 0.0773, codebook_perplexity 7535.9029,
Train Epoch: [3/30] Iters:[800/2187] loss 0.0604, vq_loss 0.0367, rec_loss 0.0118, wasserstein_loss 0.0464, quant_error 0.0987, codebook_utilization 0.0774, codebook_perplexity 7546.6798,
Train Epoch: [3/30] Iters:[810/2187] loss 0.0639, vq_loss 0.0404, rec_loss 0.0117, wasserstein_loss 0.0541, quant_error 0.0973, codebook_utilization 0.0774, codebook_perplexity 7549.2645,
Train Epoch: [3/30] Iters:[820/2187] loss 0.0666, vq_loss 0.0431, rec_loss 0.0117, wasserstein_loss 0.0593, quant_error 0.0976, codebook_utilization 0.0774, codebook_perplexity 7544.7834,
Train Epoch: [3/30] Iters:[830/2187] loss 0.0704, vq_loss 0.0467, rec_loss 0.0118, wasserstein_loss 0.0663, quant_error 0.0988, codebook_utilization 0.0773, codebook_perplexity 7541.8777,
Train Epoch: [3/30] Iters:[840/2187] loss 0.0765, vq_loss 0.0525, rec_loss 0.0120, wasserstein_loss 0.0774, quant_error 0.1006, codebook_utilization 0.0773, codebook_perplexity 7539.3335,
Train Epoch: [3/30] Iters:[850/2187] loss 0.0744, vq_loss 0.0511, rec_loss 0.0117, wasserstein_loss 0.0748, quant_error 0.0998, codebook_utilization 0.0773, codebook_perplexity 7540.7339,
Train Epoch: [3/30] Iters:[860/2187] loss 0.0721, vq_loss 0.0489, rec_loss 0.0116, wasserstein_loss 0.0704, quant_error 0.0998, codebook_utilization 0.0773, codebook_perplexity 7540.5622,
Train Epoch: [3/30] Iters:[870/2187] loss 0.0709, vq_loss 0.0475, rec_loss 0.0117, wasserstein_loss 0.0675, quant_error 0.0999, codebook_utilization 0.0773, codebook_perplexity 7542.4547,
Train Epoch: [3/30] Iters:[880/2187] loss 0.0688, vq_loss 0.0454, rec_loss 0.0117, wasserstein_loss 0.0633, quant_error 0.0998, codebook_utilization 0.0773, codebook_perplexity 7545.0401,
Train Epoch: [3/30] Iters:[890/2187] loss 0.0630, vq_loss 0.0398, rec_loss 0.0116, wasserstein_loss 0.0525, quant_error 0.0986, codebook_utilization 0.0773, codebook_perplexity 7546.6548,
Train Epoch: [3/30] Iters:[900/2187] loss 0.0668, vq_loss 0.0435, rec_loss 0.0116, wasserstein_loss 0.0598, quant_error 0.0990, codebook_utilization 0.0773, codebook_perplexity 7538.5284,
Train Epoch: [3/30] Iters:[910/2187] loss 0.0649, vq_loss 0.0416, rec_loss 0.0117, wasserstein_loss 0.0562, quant_error 0.0981, codebook_utilization 0.0773, codebook_perplexity 7533.4045,
Train Epoch: [3/30] Iters:[920/2187] loss 0.0614, vq_loss 0.0385, rec_loss 0.0115, wasserstein_loss 0.0501, quant_error 0.0976, codebook_utilization 0.0772, codebook_perplexity 7524.7661,
Train Epoch: [3/30] Iters:[930/2187] loss 0.0612, vq_loss 0.0380, rec_loss 0.0116, wasserstein_loss 0.0490, quant_error 0.0982, codebook_utilization 0.0772, codebook_perplexity 7521.1319,
Train Epoch: [3/30] Iters:[940/2187] loss 0.0628, vq_loss 0.0394, rec_loss 0.0117, wasserstein_loss 0.0520, quant_error 0.0977, codebook_utilization 0.0772, codebook_perplexity 7518.9074,
Train Epoch: [3/30] Iters:[950/2187] loss 0.0587, vq_loss 0.0355, rec_loss 0.0116, wasserstein_loss 0.0443, quant_error 0.0973, codebook_utilization 0.0772, codebook_perplexity 7520.8071,
Train Epoch: [3/30] Iters:[960/2187] loss 0.0581, vq_loss 0.0347, rec_loss 0.0117, wasserstein_loss 0.0422, quant_error 0.0988, codebook_utilization 0.0772, codebook_perplexity 7522.9789,
Train Epoch: [3/30] Iters:[970/2187] loss 0.0603, vq_loss 0.0367, rec_loss 0.0118, wasserstein_loss 0.0462, quant_error 0.0988, codebook_utilization 0.0773, codebook_perplexity 7536.0543,
Train Epoch: [3/30] Iters:[980/2187] loss 0.0622, vq_loss 0.0390, rec_loss 0.0116, wasserstein_loss 0.0510, quant_error 0.0983, codebook_utilization 0.0773, codebook_perplexity 7535.0698,
Train Epoch: [3/30] Iters:[990/2187] loss 0.0617, vq_loss 0.0384, rec_loss 0.0116, wasserstein_loss 0.0494, quant_error 0.0997, codebook_utilization 0.0773, codebook_perplexity 7544.2443,
Train Epoch: [3/30] Iters:[1000/2187] loss 0.0624, vq_loss 0.0389, rec_loss 0.0118, wasserstein_loss 0.0503, quant_error 0.1003, codebook_utilization 0.0773, codebook_perplexity 7548.2575,
Train Epoch: [3/30] Iters:[1010/2187] loss 0.0630, vq_loss 0.0394, rec_loss 0.0118, wasserstein_loss 0.0511, quant_error 0.1010, codebook_utilization 0.0774, codebook_perplexity 7551.2267,
Train Epoch: [3/30] Iters:[1020/2187] loss 0.0630, vq_loss 0.0392, rec_loss 0.0119, wasserstein_loss 0.0502, quant_error 0.1024, codebook_utilization 0.0773, codebook_perplexity 7550.0246,
Train Epoch: [3/30] Iters:[1030/2187] loss 0.0608, vq_loss 0.0369, rec_loss 0.0120, wasserstein_loss 0.0458, quant_error 0.1019, codebook_utilization 0.0774, codebook_perplexity 7558.7844,
Train Epoch: [3/30] Iters:[1040/2187] loss 0.0585, vq_loss 0.0349, rec_loss 0.0118, wasserstein_loss 0.0421, quant_error 0.1004, codebook_utilization 0.0773, codebook_perplexity 7548.9805,
Train Epoch: [3/30] Iters:[1050/2187] loss 0.0569, vq_loss 0.0331, rec_loss 0.0119, wasserstein_loss 0.0386, quant_error 0.1002, codebook_utilization 0.0773, codebook_perplexity 7547.0789,
Train Epoch: [3/30] Iters:[1060/2187] loss 0.0562, vq_loss 0.0325, rec_loss 0.0118, wasserstein_loss 0.0374, quant_error 0.1001, codebook_utilization 0.0773, codebook_perplexity 7543.9567,
Train Epoch: [3/30] Iters:[1070/2187] loss 0.0534, vq_loss 0.0304, rec_loss 0.0115, wasserstein_loss 0.0339, quant_error 0.0977, codebook_utilization 0.0772, codebook_perplexity 7530.5849,
Train Epoch: [3/30] Iters:[1080/2187] loss 0.0528, vq_loss 0.0296, rec_loss 0.0116, wasserstein_loss 0.0322, quant_error 0.0984, codebook_utilization 0.0772, codebook_perplexity 7522.7410,
Train Epoch: [3/30] Iters:[1090/2187] loss 0.0534, vq_loss 0.0300, rec_loss 0.0117, wasserstein_loss 0.0331, quant_error 0.0981, codebook_utilization 0.0772, codebook_perplexity 7524.3265,
Train Epoch: [3/30] Iters:[1100/2187] loss 0.0541, vq_loss 0.0311, rec_loss 0.0115, wasserstein_loss 0.0356, quant_error 0.0967, codebook_utilization 0.0772, codebook_perplexity 7516.6963,
Train Epoch: [3/30] Iters:[1110/2187] loss 0.0549, vq_loss 0.0322, rec_loss 0.0114, wasserstein_loss 0.0381, quant_error 0.0955, codebook_utilization 0.0771, codebook_perplexity 7513.1127,
Train Epoch: [3/30] Iters:[1120/2187] loss 0.0567, vq_loss 0.0334, rec_loss 0.0116, wasserstein_loss 0.0399, quant_error 0.0981, codebook_utilization 0.0772, codebook_perplexity 7522.8267,
Train Epoch: [3/30] Iters:[1130/2187] loss 0.0580, vq_loss 0.0345, rec_loss 0.0117, wasserstein_loss 0.0420, quant_error 0.0984, codebook_utilization 0.0772, codebook_perplexity 7526.8974,
Train Epoch: [3/30] Iters:[1140/2187] loss 0.0575, vq_loss 0.0343, rec_loss 0.0116, wasserstein_loss 0.0416, quant_error 0.0986, codebook_utilization 0.0772, codebook_perplexity 7528.8076,
Train Epoch: [3/30] Iters:[1150/2187] loss 0.0571, vq_loss 0.0339, rec_loss 0.0116, wasserstein_loss 0.0407, quant_error 0.0990, codebook_utilization 0.0773, codebook_perplexity 7541.9481,
Train Epoch: [3/30] Iters:[1160/2187] loss 0.0622, vq_loss 0.0387, rec_loss 0.0118, wasserstein_loss 0.0497, quant_error 0.1005, codebook_utilization 0.0773, codebook_perplexity 7543.3069,
Train Epoch: [3/30] Iters:[1170/2187] loss 0.0673, vq_loss 0.0440, rec_loss 0.0116, wasserstein_loss 0.0605, quant_error 0.0998, codebook_utilization 0.0773, codebook_perplexity 7535.4781,
Train Epoch: [3/30] Iters:[1180/2187] loss 0.0661, vq_loss 0.0430, rec_loss 0.0115, wasserstein_loss 0.0586, quant_error 0.0999, codebook_utilization 0.0773, codebook_perplexity 7541.7921,
Train Epoch: [3/30] Iters:[1190/2187] loss 0.0680, vq_loss 0.0449, rec_loss 0.0116, wasserstein_loss 0.0622, quant_error 0.1002, codebook_utilization 0.0773, codebook_perplexity 7543.7161,
Train Epoch: [3/30] Iters:[1200/2187] loss 0.0692, vq_loss 0.0462, rec_loss 0.0115, wasserstein_loss 0.0644, quant_error 0.1016, codebook_utilization 0.0773, codebook_perplexity 7534.0633,
Train Epoch: [3/30] Iters:[1210/2187] loss 0.0625, vq_loss 0.0394, rec_loss 0.0115, wasserstein_loss 0.0509, quant_error 0.1015, codebook_utilization 0.0773, codebook_perplexity 7545.3017,
Train Epoch: [3/30] Iters:[1220/2187] loss 0.0569, vq_loss 0.0338, rec_loss 0.0116, wasserstein_loss 0.0399, quant_error 0.1008, codebook_utilization 0.0774, codebook_perplexity 7553.0165,
Train Epoch: [3/30] Iters:[1230/2187] loss 0.0565, vq_loss 0.0334, rec_loss 0.0116, wasserstein_loss 0.0394, quant_error 0.0997, codebook_utilization 0.0773, codebook_perplexity 7547.4236,
