dataset_dir: /project/6105494/shared/data/
dataset_name: FFHQ
global_batch_size: 64
workers: 6
resolution: 256
channels: 3
codebook_size: 16384
codebook_dim: 16
alpha: 1.0
beta: 0.2
gamma: 1.0
disc_weight: 0.4
lecam_loss_weight: 0.001
disc_cr_loss_weight: 4.0
VQ: wasserstein_vq
use_multiscale: False
transplant_epochs: 50
refinement_epochs: 10
eval_epochs: 5
disc_epoch: 1
lr_transplant: 0.0001
lr_refinement: 1e-05
dropout: 0.0
seed: 3407
weight_decay: 1e-05
stage: transplant
checkpoint_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/checkpoint/Transplant/FFHQ
results_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/results/Transplant/FFHQ
saver_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/saver/Transplant/FFHQ
reconstruction_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/reconstruction/Transplant/FFHQ
yaml_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/yaml/Transplant/FFHQ
pretrained_tokenizer: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/pretrained_tokenizer/vae_ch160v4096z32.pth
checkpoint_name: 
nnodes: -1
node_rank: -1
local_rank: 0
dist_url: tcp://224.66.41.62:23456
dist_backend: nccl
world_size: 2
batch_size: 32
init_checkpoint_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/checkpoint/
data_pre: FFHQ
model_pre: model_16384_16
loss_pre: loss_1.0_0.2_1.0_0.4
training_pre: wasserstein_vq_transplant_False
saver_name_pre: wasserstein_vq_transplant_False_FFHQ_model_16384_16_loss_1.0_0.2_1.0_0.4
| distributed init (rank 0): env://
| distributed init (rank 1): env://
Downloading vgg_lpips model from https://heibox.uni-heidelberg.de/f/607503859c864bc1b30b/?dl=1 to /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/code/models/cache/vgg.pth
loaded pretrained LPIPS loss from /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/code/models/cache/vgg.pth
VQ Model Parameters: 108761795
dataset name: FFHQ
len train_set: 70000
len val_set: 70000
Start training...
epoch:1, cur_lr:0.000100
Train Epoch: [1/50] Iters:[10/1093] transplant_loss 13.5241, rec_loss 0.6079, p_loss 0.8264, quant_error 1.1311, utilization 0.0481, perplexity 225.6015,
Train Epoch: [9/50] Iters:[1000/1093] transplant_loss 1.9139, rec_loss 0.0118, p_loss 0.1441, quant_error 0.1517, utilization 0.6048, perplexity 8680.1413,
Train Epoch: [9/50] Iters:[1010/1093] transplant_loss 1.9199, rec_loss 0.0119, p_loss 0.1446, quant_error 0.1528, utilization 0.6052, perplexity 8690.5907,
Train Epoch: [9/50] Iters:[1020/1093] transplant_loss 1.9163, rec_loss 0.0120, p_loss 0.1446, quant_error 0.1530, utilization 0.6058, perplexity 8701.7371,
Train Epoch: [9/50] Iters:[1030/1093] transplant_loss 1.9037, rec_loss 0.0118, p_loss 0.1443, quant_error 0.1518, utilization 0.6055, perplexity 8696.1813,
Train Epoch: [9/50] Iters:[1040/1093] transplant_loss 1.8994, rec_loss 0.0117, p_loss 0.1443, quant_error 0.1514, utilization 0.6059, perplexity 8705.9115,
Train Epoch: [9/50] Iters:[1050/1093] transplant_loss 1.8994, rec_loss 0.0116, p_loss 0.1445, quant_error 0.1512, utilization 0.6060, perplexity 8704.8188,
Train Epoch: [9/50] Iters:[1060/1093] transplant_loss 1.9007, rec_loss 0.0116, p_loss 0.1443, quant_error 0.1513, utilization 0.6059, perplexity 8704.0525,
Train Epoch: [9/50] Iters:[1070/1093] transplant_loss 1.9129, rec_loss 0.0117, p_loss 0.1450, quant_error 0.1520, utilization 0.6057, perplexity 8698.8362,
Train Epoch: [9/50] Iters:[1080/1093] transplant_loss 1.9081, rec_loss 0.0116, p_loss 0.1442, quant_error 0.1511, utilization 0.6054, perplexity 8694.3487,
Train Epoch: [9/50] Iters:[1090/1093] transplant_loss 1.9044, rec_loss 0.0116, p_loss 0.1439, quant_error 0.1510, utilization 0.6058, perplexity 8700.1324,
epoch:10, cur_lr:0.000084
Train Epoch: [10/50] Iters:[10/1093] transplant_loss 1.9219, rec_loss 0.0119, p_loss 0.1440, quant_error 0.1542, utilization 0.6081, perplexity 8752.6121,
Train Epoch: [10/50] Iters:[20/1093] transplant_loss 1.9285, rec_loss 0.0118, p_loss 0.1449, quant_error 0.1540, utilization 0.6064, perplexity 8716.2774,
Train Epoch: [10/50] Iters:[30/1093] transplant_loss 1.9336, rec_loss 0.0119, p_loss 0.1452, quant_error 0.1543, utilization 0.6064, perplexity 8716.7054,
Train Epoch: [10/50] Iters:[40/1093] transplant_loss 1.9323, rec_loss 0.0119, p_loss 0.1452, quant_error 0.1537, utilization 0.6057, perplexity 8703.2729,
Train Epoch: [10/50] Iters:[50/1093] transplant_loss 1.9285, rec_loss 0.0119, p_loss 0.1451, quant_error 0.1534, utilization 0.6052, perplexity 8690.1994,
Train Epoch: [10/50] Iters:[60/1093] transplant_loss 1.9335, rec_loss 0.0120, p_loss 0.1454, quant_error 0.1533, utilization 0.6049, perplexity 8683.5099,
Train Epoch: [10/50] Iters:[70/1093] transplant_loss 1.9259, rec_loss 0.0120, p_loss 0.1448, quant_error 0.1528, utilization 0.6051, perplexity 8685.7810,
Train Epoch: [10/50] Iters:[80/1093] transplant_loss 1.9237, rec_loss 0.0120, p_loss 0.1448, quant_error 0.1529, utilization 0.6050, perplexity 8682.5734,
Train Epoch: [10/50] Iters:[90/1093] transplant_loss 1.9210, rec_loss 0.0119, p_loss 0.1447, quant_error 0.1529, utilization 0.6054, perplexity 8690.6693,
Train Epoch: [10/50] Iters:[100/1093] transplant_loss 1.9258, rec_loss 0.0120, p_loss 0.1448, quant_error 0.1539, utilization 0.6063, perplexity 8711.6157,
Train Epoch: [10/50] Iters:[110/1093] transplant_loss 1.9250, rec_loss 0.0119, p_loss 0.1452, quant_error 0.1544, utilization 0.6063, perplexity 8714.7133,
Train Epoch: [10/50] Iters:[120/1093] transplant_loss 1.9289, rec_loss 0.0121, p_loss 0.1458, quant_error 0.1546, utilization 0.6061, perplexity 8709.1301,
Train Epoch: [10/50] Iters:[130/1093] transplant_loss 1.9215, rec_loss 0.0119, p_loss 0.1453, quant_error 0.1535, utilization 0.6058, perplexity 8706.7069,
Train Epoch: [10/50] Iters:[140/1093] transplant_loss 1.9228, rec_loss 0.0120, p_loss 0.1456, quant_error 0.1535, utilization 0.6059, perplexity 8709.3143,
Train Epoch: [10/50] Iters:[150/1093] transplant_loss 1.9222, rec_loss 0.0120, p_loss 0.1452, quant_error 0.1529, utilization 0.6057, perplexity 8702.1699,
Train Epoch: [10/50] Iters:[160/1093] transplant_loss 1.9219, rec_loss 0.0120, p_loss 0.1450, quant_error 0.1529, utilization 0.6056, perplexity 8700.2579,
Train Epoch: [10/50] Iters:[170/1093] transplant_loss 1.9216, rec_loss 0.0120, p_loss 0.1448, quant_error 0.1533, utilization 0.6060, perplexity 8711.3305,
Train Epoch: [10/50] Iters:[180/1093] transplant_loss 1.9210, rec_loss 0.0120, p_loss 0.1448, quant_error 0.1535, utilization 0.6062, perplexity 8713.1869,
Train Epoch: [10/50] Iters:[190/1093] transplant_loss 1.9208, rec_loss 0.0120, p_loss 0.1447, quant_error 0.1536, utilization 0.6060, perplexity 8702.7511,
Train Epoch: [10/50] Iters:[200/1093] transplant_loss 1.9150, rec_loss 0.0119, p_loss 0.1448, quant_error 0.1528, utilization 0.6058, perplexity 8698.5082,
Train Epoch: [10/50] Iters:[210/1093] transplant_loss 1.9086, rec_loss 0.0118, p_loss 0.1446, quant_error 0.1520, utilization 0.6057, perplexity 8693.0011,
Train Epoch: [10/50] Iters:[220/1093] transplant_loss 1.9017, rec_loss 0.0116, p_loss 0.1445, quant_error 0.1509, utilization 0.6056, perplexity 8689.8361,
Train Epoch: [10/50] Iters:[230/1093] transplant_loss 1.9093, rec_loss 0.0118, p_loss 0.1445, quant_error 0.1516, utilization 0.6057, perplexity 8695.2023,
Train Epoch: [10/50] Iters:[240/1093] transplant_loss 1.8983, rec_loss 0.0117, p_loss 0.1439, quant_error 0.1508, utilization 0.6057, perplexity 8698.9199,
Train Epoch: [10/50] Iters:[250/1093] transplant_loss 1.8948, rec_loss 0.0116, p_loss 0.1437, quant_error 0.1506, utilization 0.6055, perplexity 8695.8946,
Train Epoch: [10/50] Iters:[260/1093] transplant_loss 1.8952, rec_loss 0.0116, p_loss 0.1437, quant_error 0.1506, utilization 0.6053, perplexity 8691.6184,
Train Epoch: [10/50] Iters:[270/1093] transplant_loss 1.8977, rec_loss 0.0117, p_loss 0.1438, quant_error 0.1509, utilization 0.6056, perplexity 8696.4806,
Train Epoch: [10/50] Iters:[280/1093] transplant_loss 1.8907, rec_loss 0.0116, p_loss 0.1440, quant_error 0.1501, utilization 0.6052, perplexity 8688.7115,
Train Epoch: [10/50] Iters:[290/1093] transplant_loss 1.9008, rec_loss 0.0116, p_loss 0.1446, quant_error 0.1509, utilization 0.6052, perplexity 8686.6947,
Train Epoch: [10/50] Iters:[300/1093] transplant_loss 1.9014, rec_loss 0.0117, p_loss 0.1447, quant_error 0.1511, utilization 0.6056, perplexity 8700.9789,
Train Epoch: [10/50] Iters:[310/1093] transplant_loss 1.9003, rec_loss 0.0117, p_loss 0.1446, quant_error 0.1510, utilization 0.6059, perplexity 8710.6750,
Train Epoch: [10/50] Iters:[320/1093] transplant_loss 1.9118, rec_loss 0.0118, p_loss 0.1451, quant_error 0.1524, utilization 0.6063, perplexity 8717.6843,
Train Epoch: [10/50] Iters:[330/1093] transplant_loss 1.9147, rec_loss 0.0118, p_loss 0.1450, quant_error 0.1528, utilization 0.6067, perplexity 8726.0409,
Train Epoch: [10/50] Iters:[340/1093] transplant_loss 1.9269, rec_loss 0.0120, p_loss 0.1452, quant_error 0.1541, utilization 0.6069, perplexity 8733.5939,
Train Epoch: [10/50] Iters:[350/1093] transplant_loss 1.9218, rec_loss 0.0119, p_loss 0.1444, quant_error 0.1533, utilization 0.6061, perplexity 8710.8107,
Train Epoch: [10/50] Iters:[360/1093] transplant_loss 1.9232, rec_loss 0.0119, p_loss 0.1445, quant_error 0.1532, utilization 0.6060, perplexity 8708.3345,
Train Epoch: [10/50] Iters:[370/1093] transplant_loss 1.9108, rec_loss 0.0118, p_loss 0.1440, quant_error 0.1519, utilization 0.6056, perplexity 8697.8977,
Train Epoch: [10/50] Iters:[380/1093] transplant_loss 1.9208, rec_loss 0.0118, p_loss 0.1440, quant_error 0.1526, utilization 0.6058, perplexity 8705.2274,
Train Epoch: [10/50] Iters:[390/1093] transplant_loss 1.9109, rec_loss 0.0117, p_loss 0.1441, quant_error 0.1520, utilization 0.6058, perplexity 8705.7007,
Train Epoch: [10/50] Iters:[400/1093] transplant_loss 1.9263, rec_loss 0.0119, p_loss 0.1453, quant_error 0.1540, utilization 0.6062, perplexity 8715.0473,
Train Epoch: [10/50] Iters:[410/1093] transplant_loss 1.9237, rec_loss 0.0118, p_loss 0.1450, quant_error 0.1538, utilization 0.6061, perplexity 8714.9055,
Train Epoch: [10/50] Iters:[420/1093] transplant_loss 1.9312, rec_loss 0.0119, p_loss 0.1456, quant_error 0.1543, utilization 0.6063, perplexity 8717.9628,
Train Epoch: [10/50] Iters:[430/1093] transplant_loss 1.9221, rec_loss 0.0119, p_loss 0.1454, quant_error 0.1534, utilization 0.6059, perplexity 8706.4000,
Train Epoch: [10/50] Iters:[440/1093] transplant_loss 1.9245, rec_loss 0.0119, p_loss 0.1449, quant_error 0.1531, utilization 0.6059, perplexity 8705.6022,
Train Epoch: [10/50] Iters:[450/1093] transplant_loss 1.9230, rec_loss 0.0119, p_loss 0.1448, quant_error 0.1527, utilization 0.6063, perplexity 8713.7283,
Train Epoch: [10/50] Iters:[460/1093] transplant_loss 1.9264, rec_loss 0.0120, p_loss 0.1452, quant_error 0.1531, utilization 0.6061, perplexity 8709.6245,
Train Epoch: [10/50] Iters:[470/1093] transplant_loss 1.9235, rec_loss 0.0121, p_loss 0.1444, quant_error 0.1528, utilization 0.6061, perplexity 8710.5767,
Train Epoch: [10/50] Iters:[480/1093] transplant_loss 1.9288, rec_loss 0.0121, p_loss 0.1446, quant_error 0.1533, utilization 0.6064, perplexity 8719.6751,
Train Epoch: [10/50] Iters:[490/1093] transplant_loss 1.9234, rec_loss 0.0120, p_loss 0.1445, quant_error 0.1527, utilization 0.6061, perplexity 8712.5223,
Train Epoch: [10/50] Iters:[500/1093] transplant_loss 1.9185, rec_loss 0.0120, p_loss 0.1441, quant_error 0.1526, utilization 0.6061, perplexity 8710.5605,
Train Epoch: [10/50] Iters:[510/1093] transplant_loss 1.9171, rec_loss 0.0119, p_loss 0.1437, quant_error 0.1520, utilization 0.6062, perplexity 8712.9997,
Train Epoch: [10/50] Iters:[520/1093] transplant_loss 1.9244, rec_loss 0.0120, p_loss 0.1442, quant_error 0.1532, utilization 0.6060, perplexity 8706.4169,
Train Epoch: [10/50] Iters:[530/1093] transplant_loss 1.9110, rec_loss 0.0120, p_loss 0.1441, quant_error 0.1520, utilization 0.6054, perplexity 8692.8641,
Train Epoch: [10/50] Iters:[540/1093] transplant_loss 1.9090, rec_loss 0.0119, p_loss 0.1442, quant_error 0.1522, utilization 0.6055, perplexity 8696.5996,
Train Epoch: [10/50] Iters:[550/1093] transplant_loss 1.9017, rec_loss 0.0118, p_loss 0.1439, quant_error 0.1511, utilization 0.6055, perplexity 8695.2603,
Train Epoch: [10/50] Iters:[560/1093] transplant_loss 1.9034, rec_loss 0.0117, p_loss 0.1442, quant_error 0.1515, utilization 0.6060, perplexity 8704.8161,
Train Epoch: [10/50] Iters:[570/1093] transplant_loss 1.8895, rec_loss 0.0115, p_loss 0.1440, quant_error 0.1498, utilization 0.6060, perplexity 8706.3646,
Train Epoch: [10/50] Iters:[580/1093] transplant_loss 1.8952, rec_loss 0.0115, p_loss 0.1441, quant_error 0.1506, utilization 0.6065, perplexity 8715.7443,
Train Epoch: [10/50] Iters:[590/1093] transplant_loss 1.8921, rec_loss 0.0115, p_loss 0.1444, quant_error 0.1502, utilization 0.6065, perplexity 8716.4172,
Train Epoch: [10/50] Iters:[600/1093] transplant_loss 1.8971, rec_loss 0.0115, p_loss 0.1447, quant_error 0.1508, utilization 0.6063, perplexity 8709.5087,
Train Epoch: [10/50] Iters:[610/1093] transplant_loss 1.8906, rec_loss 0.0115, p_loss 0.1446, quant_error 0.1504, utilization 0.6056, perplexity 8695.8503,
Train Epoch: [10/50] Iters:[620/1093] transplant_loss 1.9014, rec_loss 0.0117, p_loss 0.1450, quant_error 0.1518, utilization 0.6060, perplexity 8706.5537,
Train Epoch: [10/50] Iters:[630/1093] transplant_loss 1.8963, rec_loss 0.0117, p_loss 0.1444, quant_error 0.1508, utilization 0.6057, perplexity 8696.1554,
Train Epoch: [10/50] Iters:[640/1093] transplant_loss 1.9059, rec_loss 0.0118, p_loss 0.1445, quant_error 0.1519, utilization 0.6062, perplexity 8705.5311,
Train Epoch: [10/50] Iters:[650/1093] transplant_loss 1.9090, rec_loss 0.0119, p_loss 0.1446, quant_error 0.1522, utilization 0.6061, perplexity 8705.6220,
Train Epoch: [10/50] Iters:[660/1093] transplant_loss 1.9106, rec_loss 0.0119, p_loss 0.1446, quant_error 0.1521, utilization 0.6062, perplexity 8706.1117,
Train Epoch: [10/50] Iters:[670/1093] transplant_loss 1.9004, rec_loss 0.0117, p_loss 0.1437, quant_error 0.1508, utilization 0.6057, perplexity 8693.1403,
Train Epoch: [10/50] Iters:[680/1093] transplant_loss 1.9037, rec_loss 0.0117, p_loss 0.1443, quant_error 0.1514, utilization 0.6057, perplexity 8697.3402,
Train Epoch: [10/50] Iters:[690/1093] transplant_loss 1.9023, rec_loss 0.0117, p_loss 0.1440, quant_error 0.1510, utilization 0.6057, perplexity 8698.7850,
Train Epoch: [10/50] Iters:[700/1093] transplant_loss 1.8927, rec_loss 0.0116, p_loss 0.1434, quant_error 0.1499, utilization 0.6056, perplexity 8696.0796,
Train Epoch: [10/50] Iters:[710/1093] transplant_loss 1.8894, rec_loss 0.0115, p_loss 0.1432, quant_error 0.1499, utilization 0.6056, perplexity 8695.8277,
Train Epoch: [10/50] Iters:[720/1093] transplant_loss 1.9023, rec_loss 0.0116, p_loss 0.1438, quant_error 0.1511, utilization 0.6058, perplexity 8699.7916,
Train Epoch: [10/50] Iters:[730/1093] transplant_loss 1.9014, rec_loss 0.0116, p_loss 0.1436, quant_error 0.1508, utilization 0.6058, perplexity 8699.8627,
Train Epoch: [10/50] Iters:[740/1093] transplant_loss 1.8984, rec_loss 0.0115, p_loss 0.1438, quant_error 0.1507, utilization 0.6057, perplexity 8699.3723,
Train Epoch: [10/50] Iters:[750/1093] transplant_loss 1.9119, rec_loss 0.0117, p_loss 0.1447, quant_error 0.1521, utilization 0.6063, perplexity 8710.5059,
Train Epoch: [10/50] Iters:[760/1093] transplant_loss 1.9254, rec_loss 0.0119, p_loss 0.1454, quant_error 0.1533, utilization 0.6061, perplexity 8702.2673,
Train Epoch: [10/50] Iters:[770/1093] transplant_loss 1.9274, rec_loss 0.0120, p_loss 0.1458, quant_error 0.1536, utilization 0.6060, perplexity 8702.2451,
Train Epoch: [10/50] Iters:[780/1093] transplant_loss 1.9320, rec_loss 0.0120, p_loss 0.1461, quant_error 0.1543, utilization 0.6061, perplexity 8703.8225,
Train Epoch: [10/50] Iters:[790/1093] transplant_loss 1.9373, rec_loss 0.0121, p_loss 0.1460, quant_error 0.1548, utilization 0.6059, perplexity 8699.6713,
Train Epoch: [10/50] Iters:[800/1093] transplant_loss 1.9259, rec_loss 0.0119, p_loss 0.1454, quant_error 0.1536, utilization 0.6055, perplexity 8691.5028,
Train Epoch: [10/50] Iters:[810/1093] transplant_loss 1.9202, rec_loss 0.0118, p_loss 0.1449, quant_error 0.1525, utilization 0.6060, perplexity 8705.8826,
Train Epoch: [10/50] Iters:[820/1093] transplant_loss 1.9208, rec_loss 0.0117, p_loss 0.1444, quant_error 0.1523, utilization 0.6062, perplexity 8710.6140,
Train Epoch: [10/50] Iters:[830/1093] transplant_loss 1.9189, rec_loss 0.0117, p_loss 0.1440, quant_error 0.1520, utilization 0.6057, perplexity 8698.4771,
Train Epoch: [10/50] Iters:[840/1093] transplant_loss 1.9110, rec_loss 0.0116, p_loss 0.1439, quant_error 0.1510, utilization 0.6058, perplexity 8698.6337,
Train Epoch: [10/50] Iters:[850/1093] transplant_loss 1.9189, rec_loss 0.0117, p_loss 0.1440, quant_error 0.1518, utilization 0.6059, perplexity 8698.7186,
Train Epoch: [10/50] Iters:[860/1093] transplant_loss 1.9198, rec_loss 0.0118, p_loss 0.1444, quant_error 0.1525, utilization 0.6059, perplexity 8699.4737,
Train Epoch: [10/50] Iters:[870/1093] transplant_loss 1.9185, rec_loss 0.0118, p_loss 0.1444, quant_error 0.1529, utilization 0.6062, perplexity 8705.7183,
Train Epoch: [10/50] Iters:[880/1093] transplant_loss 1.9158, rec_loss 0.0117, p_loss 0.1447, quant_error 0.1524, utilization 0.6063, perplexity 8709.3453,
Train Epoch: [10/50] Iters:[890/1093] transplant_loss 1.9218, rec_loss 0.0118, p_loss 0.1450, quant_error 0.1534, utilization 0.6061, perplexity 8703.9703,
Train Epoch: [10/50] Iters:[900/1093] transplant_loss 1.9263, rec_loss 0.0119, p_loss 0.1453, quant_error 0.1542, utilization 0.6063, perplexity 8709.0324,
Train Epoch: [10/50] Iters:[910/1093] transplant_loss 1.9305, rec_loss 0.0118, p_loss 0.1456, quant_error 0.1549, utilization 0.6061, perplexity 8705.4367,
Train Epoch: [10/50] Iters:[920/1093] transplant_loss 1.9171, rec_loss 0.0118, p_loss 0.1454, quant_error 0.1531, utilization 0.6055, perplexity 8691.4363,
Train Epoch: [10/50] Iters:[930/1093] transplant_loss 1.9186, rec_loss 0.0118, p_loss 0.1452, quant_error 0.1535, utilization 0.6057, perplexity 8697.0247,
Train Epoch: [10/50] Iters:[940/1093] transplant_loss 1.9084, rec_loss 0.0117, p_loss 0.1447, quant_error 0.1523, utilization 0.6059, perplexity 8703.7553,
Train Epoch: [10/50] Iters:[950/1093] transplant_loss 1.9093, rec_loss 0.0117, p_loss 0.1446, quant_error 0.1522, utilization 0.6064, perplexity 8718.7087,
Train Epoch: [10/50] Iters:[960/1093] transplant_loss 1.9006, rec_loss 0.0117, p_loss 0.1441, quant_error 0.1508, utilization 0.6067, perplexity 8725.3141,
Train Epoch: [10/50] Iters:[970/1093] transplant_loss 1.9018, rec_loss 0.0117, p_loss 0.1441, quant_error 0.1509, utilization 0.6065, perplexity 8725.3304,
Train Epoch: [10/50] Iters:[980/1093] transplant_loss 1.9010, rec_loss 0.0117, p_loss 0.1440, quant_error 0.1504, utilization 0.6066, perplexity 8728.3854,
Train Epoch: [10/50] Iters:[990/1093] transplant_loss 1.8972, rec_loss 0.0115, p_loss 0.1435, quant_error 0.1500, utilization 0.6064, perplexity 8725.0358,
Train Epoch: [10/50] Iters:[1000/1093] transplant_loss 1.8970, rec_loss 0.0115, p_loss 0.1439, quant_error 0.1497, utilization 0.6057, perplexity 8706.4030,
Train Epoch: [10/50] Iters:[1010/1093] transplant_loss 1.8919, rec_loss 0.0114, p_loss 0.1435, quant_error 0.1491, utilization 0.6057, perplexity 8704.7248,
Train Epoch: [10/50] Iters:[1020/1093] transplant_loss 1.9042, rec_loss 0.0115, p_loss 0.1442, quant_error 0.1505, utilization 0.6066, perplexity 8719.5284,
Train Epoch: [10/50] Iters:[1030/1093] transplant_loss 1.9015, rec_loss 0.0115, p_loss 0.1441, quant_error 0.1504, utilization 0.6066, perplexity 8719.5489,
Train Epoch: [10/50] Iters:[1040/1093] transplant_loss 1.9128, rec_loss 0.0117, p_loss 0.1447, quant_error 0.1513, utilization 0.6068, perplexity 8724.0969,
Train Epoch: [10/50] Iters:[1050/1093] transplant_loss 1.8950, rec_loss 0.0115, p_loss 0.1438, quant_error 0.1493, utilization 0.6070, perplexity 8730.2958,
Train Epoch: [10/50] Iters:[1060/1093] transplant_loss 1.8930, rec_loss 0.0115, p_loss 0.1442, quant_error 0.1495, utilization 0.6069, perplexity 8728.8864,
Train Epoch: [10/50] Iters:[1070/1093] transplant_loss 1.8914, rec_loss 0.0115, p_loss 0.1440, quant_error 0.1493, utilization 0.6065, perplexity 8719.8684,
Train Epoch: [10/50] Iters:[1080/1093] transplant_loss 1.9042, rec_loss 0.0116, p_loss 0.1444, quant_error 0.1505, utilization 0.6069, perplexity 8726.4750,
Train Epoch: [10/50] Iters:[1090/1093] transplant_loss 1.8992, rec_loss 0.0115, p_loss 0.1442, quant_error 0.1502, utilization 0.6064, perplexity 8712.7169,
Loading pretrained model LPIPS from /home/sunset/.cache/torch/hub/pyiqa/LPIPS_v0.1_alex-df73285e.pth
epoch:11, cur_lr:0.000082
Train Epoch: [11/50] Iters:[10/1093] transplant_loss 1.9234, rec_loss 0.0119, p_loss 0.1449, quant_error 0.1530, utilization 0.6080, perplexity 8744.5811,
Train Epoch: [11/50] Iters:[20/1093] transplant_loss 1.9314, rec_loss 0.0119, p_loss 0.1450, quant_error 0.1537, utilization 0.6073, perplexity 8731.2141,
Train Epoch: [11/50] Iters:[30/1093] transplant_loss 1.9005, rec_loss 0.0115, p_loss 0.1430, quant_error 0.1496, utilization 0.6065, perplexity 8712.5285,
Train Epoch: [11/50] Iters:[40/1093] transplant_loss 1.9023, rec_loss 0.0115, p_loss 0.1432, quant_error 0.1499, utilization 0.6067, perplexity 8717.4729,
Train Epoch: [11/50] Iters:[50/1093] transplant_loss 1.9034, rec_loss 0.0116, p_loss 0.1432, quant_error 0.1500, utilization 0.6067, perplexity 8719.2135,
Train Epoch: [11/50] Iters:[60/1093] transplant_loss 1.9064, rec_loss 0.0116, p_loss 0.1432, quant_error 0.1502, utilization 0.6068, perplexity 8719.1442,
Train Epoch: [11/50] Iters:[70/1093] transplant_loss 1.8987, rec_loss 0.0116, p_loss 0.1430, quant_error 0.1491, utilization 0.6064, perplexity 8709.7160,
Train Epoch: [11/50] Iters:[80/1093] transplant_loss 1.9116, rec_loss 0.0117, p_loss 0.1437, quant_error 0.1511, utilization 0.6067, perplexity 8717.3830,
Train Epoch: [11/50] Iters:[90/1093] transplant_loss 1.9057, rec_loss 0.0117, p_loss 0.1432, quant_error 0.1506, utilization 0.6060, perplexity 8701.4932,
Train Epoch: [11/50] Iters:[100/1093] transplant_loss 1.9158, rec_loss 0.0118, p_loss 0.1436, quant_error 0.1513, utilization 0.6062, perplexity 8700.6549,
Train Epoch: [11/50] Iters:[110/1093] transplant_loss 1.9143, rec_loss 0.0118, p_loss 0.1439, quant_error 0.1513, utilization 0.6059, perplexity 8696.6465,
Train Epoch: [11/50] Iters:[120/1093] transplant_loss 1.9214, rec_loss 0.0118, p_loss 0.1444, quant_error 0.1524, utilization 0.6065, perplexity 8711.0241,
Train Epoch: [11/50] Iters:[130/1093] transplant_loss 1.9309, rec_loss 0.0119, p_loss 0.1451, quant_error 0.1532, utilization 0.6066, perplexity 8710.8937,
Train Epoch: [11/50] Iters:[140/1093] transplant_loss 1.9338, rec_loss 0.0119, p_loss 0.1456, quant_error 0.1534, utilization 0.6065, perplexity 8705.7710,
Train Epoch: [11/50] Iters:[150/1093] transplant_loss 1.9165, rec_loss 0.0118, p_loss 0.1454, quant_error 0.1522, utilization 0.6060, perplexity 8699.5309,
Train Epoch: [11/50] Iters:[160/1093] transplant_loss 1.9159, rec_loss 0.0117, p_loss 0.1449, quant_error 0.1520, utilization 0.6064, perplexity 8707.0529,
Train Epoch: [11/50] Iters:[170/1093] transplant_loss 1.9173, rec_loss 0.0117, p_loss 0.1445, quant_error 0.1523, utilization 0.6064, perplexity 8706.1052,
Train Epoch: [11/50] Iters:[180/1093] transplant_loss 1.9073, rec_loss 0.0116, p_loss 0.1442, quant_error 0.1513, utilization 0.6061, perplexity 8702.0897,
Train Epoch: [11/50] Iters:[190/1093] transplant_loss 1.9076, rec_loss 0.0117, p_loss 0.1438, quant_error 0.1513, utilization 0.6062, perplexity 8706.9461,
Train Epoch: [11/50] Iters:[200/1093] transplant_loss 1.9041, rec_loss 0.0116, p_loss 0.1431, quant_error 0.1507, utilization 0.6068, perplexity 8718.8921,
Train Epoch: [11/50] Iters:[210/1093] transplant_loss 1.9094, rec_loss 0.0117, p_loss 0.1432, quant_error 0.1511, utilization 0.6068, perplexity 8718.4190,
Train Epoch: [11/50] Iters:[220/1093] transplant_loss 1.9102, rec_loss 0.0117, p_loss 0.1434, quant_error 0.1508, utilization 0.6068, perplexity 8722.8032,
Train Epoch: [11/50] Iters:[230/1093] transplant_loss 1.9119, rec_loss 0.0116, p_loss 0.1425, quant_error 0.1507, utilization 0.6069, perplexity 8722.6175,
Train Epoch: [11/50] Iters:[240/1093] transplant_loss 1.9147, rec_loss 0.0117, p_loss 0.1432, quant_error 0.1513, utilization 0.6075, perplexity 8736.5048,
Train Epoch: [11/50] Iters:[250/1093] transplant_loss 1.9254, rec_loss 0.0118, p_loss 0.1437, quant_error 0.1527, utilization 0.6074, perplexity 8731.3630,
Train Epoch: [11/50] Iters:[260/1093] transplant_loss 1.9128, rec_loss 0.0118, p_loss 0.1437, quant_error 0.1519, utilization 0.6066, perplexity 8718.4239,
Train Epoch: [11/50] Iters:[270/1093] transplant_loss 1.8997, rec_loss 0.0116, p_loss 0.1431, quant_error 0.1508, utilization 0.6063, perplexity 8709.1527,
Train Epoch: [11/50] Iters:[280/1093] transplant_loss 1.9078, rec_loss 0.0118, p_loss 0.1442, quant_error 0.1517, utilization 0.6069, perplexity 8725.6804,
