dataset_dir: /project/6105494/shared/data/
dataset_name: FFHQ
global_batch_size: 64
workers: 6
resolution: 256
channels: 3
codebook_size: 32768
codebook_dim: 16
alpha: 1.0
beta: 0.2
gamma: 1.0
disc_weight: 0.4
lecam_loss_weight: 0.001
disc_cr_loss_weight: 4.0
VQ: wasserstein_vq
use_multiscale: False
transplant_epochs: 50
refinement_epochs: 10
eval_epochs: 5
disc_epoch: 1
lr_transplant: 0.0001
lr_refinement: 1e-05
dropout: 0.0
seed: 3407
weight_decay: 1e-05
stage: transplant
checkpoint_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/checkpoint/Transplant/FFHQ
results_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/results/Transplant/FFHQ
saver_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/saver/Transplant/FFHQ
reconstruction_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/reconstruction/Transplant/FFHQ
yaml_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/yaml/Transplant/FFHQ
pretrained_tokenizer: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/pretrained_tokenizer/vae_ch160v4096z32.pth
checkpoint_name: 
nnodes: -1
node_rank: -1
local_rank: 0
dist_url: tcp://224.66.41.62:23456
dist_backend: nccl
world_size: 2
batch_size: 32
init_checkpoint_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/checkpoint/
data_pre: FFHQ
model_pre: model_32768_16
loss_pre: loss_1.0_0.2_1.0_0.4
training_pre: wasserstein_vq_transplant_False
saver_name_pre: wasserstein_vq_transplant_False_FFHQ_model_32768_16_loss_1.0_0.2_1.0_0.4
| distributed init (rank 0): env://
| distributed init (rank 1): env://
loaded pretrained LPIPS loss from /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/code/models/cache/vgg.pth
VQ Model Parameters: 108761795
dataset name: FFHQ
len train_set: 70000
len val_set: 70000
Start training...
epoch:1, cur_lr:0.000100
Train Epoch: [1/50] Iters:[10/1093] transplant_loss 10.2928, rec_loss 0.3974, p_loss 0.8347, quant_error 1.0067, utilization 0.0338, perplexity 387.1545,
Train Epoch: [11/50] Iters:[710/1093] transplant_loss 1.7366, rec_loss 0.0113, p_loss 0.1395, quant_error 0.1423, utilization 0.3828, perplexity 11517.7372,
Train Epoch: [11/50] Iters:[720/1093] transplant_loss 1.7409, rec_loss 0.0113, p_loss 0.1394, quant_error 0.1425, utilization 0.3825, perplexity 11508.0921,
Train Epoch: [11/50] Iters:[730/1093] transplant_loss 1.7398, rec_loss 0.0112, p_loss 0.1392, quant_error 0.1423, utilization 0.3824, perplexity 11500.2013,
Train Epoch: [11/50] Iters:[740/1093] transplant_loss 1.7289, rec_loss 0.0111, p_loss 0.1390, quant_error 0.1408, utilization 0.3821, perplexity 11488.3452,
Train Epoch: [11/50] Iters:[750/1093] transplant_loss 1.7272, rec_loss 0.0111, p_loss 0.1388, quant_error 0.1409, utilization 0.3819, perplexity 11478.8986,
Train Epoch: [11/50] Iters:[760/1093] transplant_loss 1.7317, rec_loss 0.0112, p_loss 0.1393, quant_error 0.1411, utilization 0.3821, perplexity 11486.1029,
Train Epoch: [11/50] Iters:[770/1093] transplant_loss 1.7251, rec_loss 0.0111, p_loss 0.1394, quant_error 0.1407, utilization 0.3825, perplexity 11504.8762,
Train Epoch: [11/50] Iters:[780/1093] transplant_loss 1.7295, rec_loss 0.0112, p_loss 0.1396, quant_error 0.1413, utilization 0.3828, perplexity 11519.6325,
Train Epoch: [11/50] Iters:[790/1093] transplant_loss 1.7312, rec_loss 0.0112, p_loss 0.1395, quant_error 0.1414, utilization 0.3829, perplexity 11523.3029,
Train Epoch: [11/50] Iters:[800/1093] transplant_loss 1.7295, rec_loss 0.0111, p_loss 0.1393, quant_error 0.1410, utilization 0.3830, perplexity 11526.0038,
Train Epoch: [11/50] Iters:[810/1093] transplant_loss 1.7210, rec_loss 0.0110, p_loss 0.1385, quant_error 0.1401, utilization 0.3829, perplexity 11522.5017,
Train Epoch: [11/50] Iters:[820/1093] transplant_loss 1.7186, rec_loss 0.0110, p_loss 0.1382, quant_error 0.1395, utilization 0.3827, perplexity 11508.4085,
Train Epoch: [11/50] Iters:[830/1093] transplant_loss 1.7143, rec_loss 0.0109, p_loss 0.1378, quant_error 0.1391, utilization 0.3824, perplexity 11498.8798,
Train Epoch: [11/50] Iters:[840/1093] transplant_loss 1.7142, rec_loss 0.0109, p_loss 0.1378, quant_error 0.1393, utilization 0.3825, perplexity 11500.4779,
Train Epoch: [11/50] Iters:[850/1093] transplant_loss 1.7209, rec_loss 0.0111, p_loss 0.1379, quant_error 0.1402, utilization 0.3827, perplexity 11506.2632,
Train Epoch: [11/50] Iters:[860/1093] transplant_loss 1.7223, rec_loss 0.0111, p_loss 0.1384, quant_error 0.1407, utilization 0.3825, perplexity 11496.6109,
Train Epoch: [11/50] Iters:[870/1093] transplant_loss 1.7204, rec_loss 0.0110, p_loss 0.1383, quant_error 0.1406, utilization 0.3825, perplexity 11499.9624,
Train Epoch: [11/50] Iters:[880/1093] transplant_loss 1.7283, rec_loss 0.0112, p_loss 0.1387, quant_error 0.1418, utilization 0.3827, perplexity 11509.7281,
Train Epoch: [11/50] Iters:[890/1093] transplant_loss 1.7295, rec_loss 0.0112, p_loss 0.1387, quant_error 0.1420, utilization 0.3826, perplexity 11507.4239,
Train Epoch: [11/50] Iters:[900/1093] transplant_loss 1.7262, rec_loss 0.0112, p_loss 0.1391, quant_error 0.1415, utilization 0.3825, perplexity 11506.9916,
Train Epoch: [11/50] Iters:[910/1093] transplant_loss 1.7288, rec_loss 0.0113, p_loss 0.1389, quant_error 0.1418, utilization 0.3825, perplexity 11507.3567,
Train Epoch: [11/50] Iters:[920/1093] transplant_loss 1.7333, rec_loss 0.0114, p_loss 0.1391, quant_error 0.1422, utilization 0.3825, perplexity 11502.3456,
Train Epoch: [11/50] Iters:[930/1093] transplant_loss 1.7273, rec_loss 0.0113, p_loss 0.1387, quant_error 0.1413, utilization 0.3823, perplexity 11494.4617,
Train Epoch: [11/50] Iters:[940/1093] transplant_loss 1.7211, rec_loss 0.0111, p_loss 0.1386, quant_error 0.1408, utilization 0.3822, perplexity 11493.3628,
Train Epoch: [11/50] Iters:[950/1093] transplant_loss 1.7175, rec_loss 0.0110, p_loss 0.1381, quant_error 0.1403, utilization 0.3821, perplexity 11484.3818,
Train Epoch: [11/50] Iters:[960/1093] transplant_loss 1.7180, rec_loss 0.0110, p_loss 0.1382, quant_error 0.1401, utilization 0.3824, perplexity 11499.2084,
Train Epoch: [11/50] Iters:[970/1093] transplant_loss 1.7227, rec_loss 0.0110, p_loss 0.1381, quant_error 0.1402, utilization 0.3824, perplexity 11501.0058,
Train Epoch: [11/50] Iters:[980/1093] transplant_loss 1.7237, rec_loss 0.0110, p_loss 0.1383, quant_error 0.1402, utilization 0.3825, perplexity 11503.3751,
Train Epoch: [11/50] Iters:[990/1093] transplant_loss 1.7302, rec_loss 0.0111, p_loss 0.1388, quant_error 0.1409, utilization 0.3825, perplexity 11499.0495,
Train Epoch: [11/50] Iters:[1000/1093] transplant_loss 1.7299, rec_loss 0.0112, p_loss 0.1385, quant_error 0.1408, utilization 0.3826, perplexity 11507.5697,
Train Epoch: [11/50] Iters:[1010/1093] transplant_loss 1.7348, rec_loss 0.0112, p_loss 0.1384, quant_error 0.1413, utilization 0.3827, perplexity 11511.2172,
Train Epoch: [11/50] Iters:[1020/1093] transplant_loss 1.7233, rec_loss 0.0111, p_loss 0.1383, quant_error 0.1404, utilization 0.3828, perplexity 11517.7116,
Train Epoch: [11/50] Iters:[1030/1093] transplant_loss 1.7178, rec_loss 0.0110, p_loss 0.1380, quant_error 0.1398, utilization 0.3828, perplexity 11516.9788,
Train Epoch: [11/50] Iters:[1040/1093] transplant_loss 1.7180, rec_loss 0.0111, p_loss 0.1377, quant_error 0.1395, utilization 0.3829, perplexity 11522.5951,
Train Epoch: [11/50] Iters:[1050/1093] transplant_loss 1.7146, rec_loss 0.0110, p_loss 0.1378, quant_error 0.1388, utilization 0.3827, perplexity 11513.7400,
Train Epoch: [11/50] Iters:[1060/1093] transplant_loss 1.7076, rec_loss 0.0109, p_loss 0.1379, quant_error 0.1381, utilization 0.3826, perplexity 11508.4870,
Train Epoch: [11/50] Iters:[1070/1093] transplant_loss 1.7103, rec_loss 0.0109, p_loss 0.1382, quant_error 0.1385, utilization 0.3826, perplexity 11506.4086,
Train Epoch: [11/50] Iters:[1080/1093] transplant_loss 1.7217, rec_loss 0.0110, p_loss 0.1387, quant_error 0.1398, utilization 0.3827, perplexity 11513.7637,
Train Epoch: [11/50] Iters:[1090/1093] transplant_loss 1.7072, rec_loss 0.0109, p_loss 0.1378, quant_error 0.1381, utilization 0.3827, perplexity 11510.4708,
epoch:12, cur_lr:0.000080
Train Epoch: [12/50] Iters:[10/1093] transplant_loss 1.7382, rec_loss 0.0113, p_loss 0.1391, quant_error 0.1423, utilization 0.3827, perplexity 11516.3462,
Train Epoch: [12/50] Iters:[20/1093] transplant_loss 1.7100, rec_loss 0.0109, p_loss 0.1387, quant_error 0.1393, utilization 0.3825, perplexity 11510.3464,
Train Epoch: [12/50] Iters:[30/1093] transplant_loss 1.7238, rec_loss 0.0110, p_loss 0.1389, quant_error 0.1400, utilization 0.3826, perplexity 11512.5821,
Train Epoch: [12/50] Iters:[40/1093] transplant_loss 1.7306, rec_loss 0.0111, p_loss 0.1388, quant_error 0.1405, utilization 0.3828, perplexity 11523.0359,
Train Epoch: [12/50] Iters:[50/1093] transplant_loss 1.7245, rec_loss 0.0110, p_loss 0.1386, quant_error 0.1399, utilization 0.3826, perplexity 11513.8470,
Train Epoch: [12/50] Iters:[60/1093] transplant_loss 1.7208, rec_loss 0.0110, p_loss 0.1384, quant_error 0.1395, utilization 0.3826, perplexity 11511.5923,
Train Epoch: [12/50] Iters:[70/1093] transplant_loss 1.7245, rec_loss 0.0111, p_loss 0.1381, quant_error 0.1399, utilization 0.3824, perplexity 11502.2506,
Train Epoch: [12/50] Iters:[80/1093] transplant_loss 1.7182, rec_loss 0.0110, p_loss 0.1379, quant_error 0.1396, utilization 0.3824, perplexity 11500.3954,
Train Epoch: [12/50] Iters:[90/1093] transplant_loss 1.7114, rec_loss 0.0109, p_loss 0.1379, quant_error 0.1394, utilization 0.3823, perplexity 11491.4382,
Train Epoch: [12/50] Iters:[100/1093] transplant_loss 1.7095, rec_loss 0.0110, p_loss 0.1380, quant_error 0.1395, utilization 0.3823, perplexity 11491.6213,
Train Epoch: [12/50] Iters:[110/1093] transplant_loss 1.7023, rec_loss 0.0109, p_loss 0.1377, quant_error 0.1388, utilization 0.3825, perplexity 11495.6020,
Train Epoch: [12/50] Iters:[120/1093] transplant_loss 1.7046, rec_loss 0.0108, p_loss 0.1378, quant_error 0.1390, utilization 0.3828, perplexity 11508.9818,
Train Epoch: [12/50] Iters:[130/1093] transplant_loss 1.7101, rec_loss 0.0109, p_loss 0.1383, quant_error 0.1397, utilization 0.3829, perplexity 11509.8725,
Train Epoch: [12/50] Iters:[140/1093] transplant_loss 1.7010, rec_loss 0.0108, p_loss 0.1375, quant_error 0.1386, utilization 0.3824, perplexity 11493.5038,
Train Epoch: [12/50] Iters:[150/1093] transplant_loss 1.7173, rec_loss 0.0109, p_loss 0.1377, quant_error 0.1398, utilization 0.3827, perplexity 11507.5401,
Train Epoch: [12/50] Iters:[160/1093] transplant_loss 1.7226, rec_loss 0.0109, p_loss 0.1378, quant_error 0.1405, utilization 0.3827, perplexity 11510.5020,
Train Epoch: [12/50] Iters:[170/1093] transplant_loss 1.7280, rec_loss 0.0111, p_loss 0.1381, quant_error 0.1411, utilization 0.3826, perplexity 11505.8046,
Train Epoch: [12/50] Iters:[180/1093] transplant_loss 1.7190, rec_loss 0.0110, p_loss 0.1374, quant_error 0.1399, utilization 0.3822, perplexity 11492.0783,
Train Epoch: [12/50] Iters:[190/1093] transplant_loss 1.7281, rec_loss 0.0110, p_loss 0.1383, quant_error 0.1408, utilization 0.3828, perplexity 11514.2980,
Train Epoch: [12/50] Iters:[200/1093] transplant_loss 1.7216, rec_loss 0.0109, p_loss 0.1382, quant_error 0.1403, utilization 0.3828, perplexity 11514.0776,
Train Epoch: [12/50] Iters:[210/1093] transplant_loss 1.7224, rec_loss 0.0110, p_loss 0.1380, quant_error 0.1400, utilization 0.3827, perplexity 11512.9302,
Train Epoch: [12/50] Iters:[220/1093] transplant_loss 1.7231, rec_loss 0.0110, p_loss 0.1380, quant_error 0.1404, utilization 0.3828, perplexity 11512.5818,
Train Epoch: [12/50] Iters:[230/1093] transplant_loss 1.7306, rec_loss 0.0112, p_loss 0.1387, quant_error 0.1413, utilization 0.3833, perplexity 11534.5877,
Train Epoch: [12/50] Iters:[240/1093] transplant_loss 1.7355, rec_loss 0.0113, p_loss 0.1387, quant_error 0.1421, utilization 0.3830, perplexity 11520.8895,
Train Epoch: [12/50] Iters:[250/1093] transplant_loss 1.7293, rec_loss 0.0112, p_loss 0.1388, quant_error 0.1413, utilization 0.3829, perplexity 11517.5079,
Train Epoch: [12/50] Iters:[260/1093] transplant_loss 1.7334, rec_loss 0.0112, p_loss 0.1392, quant_error 0.1419, utilization 0.3828, perplexity 11506.7750,
Train Epoch: [12/50] Iters:[270/1093] transplant_loss 1.7290, rec_loss 0.0112, p_loss 0.1391, quant_error 0.1410, utilization 0.3828, perplexity 11512.3492,
Train Epoch: [12/50] Iters:[280/1093] transplant_loss 1.7293, rec_loss 0.0111, p_loss 0.1394, quant_error 0.1410, utilization 0.3826, perplexity 11502.3717,
Train Epoch: [12/50] Iters:[290/1093] transplant_loss 1.7313, rec_loss 0.0112, p_loss 0.1391, quant_error 0.1408, utilization 0.3828, perplexity 11514.1621,
Train Epoch: [12/50] Iters:[300/1093] transplant_loss 1.7400, rec_loss 0.0112, p_loss 0.1395, quant_error 0.1416, utilization 0.3828, perplexity 11513.7098,
Train Epoch: [12/50] Iters:[310/1093] transplant_loss 1.7356, rec_loss 0.0112, p_loss 0.1393, quant_error 0.1411, utilization 0.3829, perplexity 11522.9741,
Train Epoch: [12/50] Iters:[320/1093] transplant_loss 1.7317, rec_loss 0.0111, p_loss 0.1390, quant_error 0.1407, utilization 0.3825, perplexity 11502.9881,
Train Epoch: [12/50] Iters:[330/1093] transplant_loss 1.7255, rec_loss 0.0110, p_loss 0.1383, quant_error 0.1399, utilization 0.3826, perplexity 11508.0765,
Train Epoch: [12/50] Iters:[340/1093] transplant_loss 1.7148, rec_loss 0.0109, p_loss 0.1383, quant_error 0.1389, utilization 0.3827, perplexity 11509.6787,
Train Epoch: [12/50] Iters:[350/1093] transplant_loss 1.7034, rec_loss 0.0109, p_loss 0.1378, quant_error 0.1381, utilization 0.3828, perplexity 11512.4010,
Train Epoch: [12/50] Iters:[360/1093] transplant_loss 1.7036, rec_loss 0.0109, p_loss 0.1378, quant_error 0.1379, utilization 0.3827, perplexity 11509.5819,
Train Epoch: [12/50] Iters:[370/1093] transplant_loss 1.7047, rec_loss 0.0109, p_loss 0.1379, quant_error 0.1381, utilization 0.3831, perplexity 11526.7908,
Train Epoch: [12/50] Iters:[380/1093] transplant_loss 1.7180, rec_loss 0.0110, p_loss 0.1384, quant_error 0.1394, utilization 0.3832, perplexity 11531.8712,
Train Epoch: [12/50] Iters:[390/1093] transplant_loss 1.7223, rec_loss 0.0110, p_loss 0.1387, quant_error 0.1400, utilization 0.3832, perplexity 11535.7099,
Train Epoch: [12/50] Iters:[400/1093] transplant_loss 1.7231, rec_loss 0.0110, p_loss 0.1386, quant_error 0.1402, utilization 0.3831, perplexity 11533.4412,
Train Epoch: [12/50] Iters:[410/1093] transplant_loss 1.7333, rec_loss 0.0111, p_loss 0.1394, quant_error 0.1415, utilization 0.3832, perplexity 11533.5277,
Train Epoch: [12/50] Iters:[420/1093] transplant_loss 1.7357, rec_loss 0.0113, p_loss 0.1397, quant_error 0.1418, utilization 0.3831, perplexity 11533.5089,
Train Epoch: [12/50] Iters:[430/1093] transplant_loss 1.7247, rec_loss 0.0112, p_loss 0.1392, quant_error 0.1410, utilization 0.3829, perplexity 11523.5475,
Train Epoch: [12/50] Iters:[440/1093] transplant_loss 1.7305, rec_loss 0.0112, p_loss 0.1392, quant_error 0.1421, utilization 0.3828, perplexity 11512.0433,
Train Epoch: [12/50] Iters:[450/1093] transplant_loss 1.7333, rec_loss 0.0111, p_loss 0.1392, quant_error 0.1421, utilization 0.3827, perplexity 11509.0998,
Train Epoch: [12/50] Iters:[460/1093] transplant_loss 1.7288, rec_loss 0.0111, p_loss 0.1389, quant_error 0.1416, utilization 0.3826, perplexity 11507.8000,
Train Epoch: [12/50] Iters:[470/1093] transplant_loss 1.7253, rec_loss 0.0110, p_loss 0.1386, quant_error 0.1414, utilization 0.3826, perplexity 11507.7078,
Train Epoch: [12/50] Iters:[480/1093] transplant_loss 1.7281, rec_loss 0.0110, p_loss 0.1388, quant_error 0.1416, utilization 0.3827, perplexity 11510.4494,
Train Epoch: [12/50] Iters:[490/1093] transplant_loss 1.7205, rec_loss 0.0110, p_loss 0.1386, quant_error 0.1401, utilization 0.3826, perplexity 11510.2555,
Train Epoch: [12/50] Iters:[500/1093] transplant_loss 1.7209, rec_loss 0.0110, p_loss 0.1386, quant_error 0.1402, utilization 0.3827, perplexity 11510.4836,
Train Epoch: [12/50] Iters:[510/1093] transplant_loss 1.7177, rec_loss 0.0109, p_loss 0.1385, quant_error 0.1399, utilization 0.3828, perplexity 11515.9326,
Train Epoch: [12/50] Iters:[520/1093] transplant_loss 1.7210, rec_loss 0.0109, p_loss 0.1384, quant_error 0.1401, utilization 0.3829, perplexity 11516.8313,
Train Epoch: [12/50] Iters:[530/1093] transplant_loss 1.7226, rec_loss 0.0110, p_loss 0.1382, quant_error 0.1403, utilization 0.3828, perplexity 11511.0826,
Train Epoch: [12/50] Iters:[540/1093] transplant_loss 1.7231, rec_loss 0.0110, p_loss 0.1382, quant_error 0.1408, utilization 0.3828, perplexity 11515.8161,
Train Epoch: [12/50] Iters:[550/1093] transplant_loss 1.7194, rec_loss 0.0110, p_loss 0.1381, quant_error 0.1401, utilization 0.3828, perplexity 11512.4418,
Train Epoch: [12/50] Iters:[560/1093] transplant_loss 1.7215, rec_loss 0.0110, p_loss 0.1378, quant_error 0.1398, utilization 0.3827, perplexity 11510.4555,
Train Epoch: [12/50] Iters:[570/1093] transplant_loss 1.7215, rec_loss 0.0111, p_loss 0.1382, quant_error 0.1395, utilization 0.3825, perplexity 11505.8887,
Train Epoch: [12/50] Iters:[580/1093] transplant_loss 1.7167, rec_loss 0.0110, p_loss 0.1382, quant_error 0.1389, utilization 0.3828, perplexity 11517.3745,
Train Epoch: [12/50] Iters:[590/1093] transplant_loss 1.7174, rec_loss 0.0110, p_loss 0.1384, quant_error 0.1386, utilization 0.3827, perplexity 11513.3230,
Train Epoch: [12/50] Iters:[600/1093] transplant_loss 1.7278, rec_loss 0.0112, p_loss 0.1387, quant_error 0.1400, utilization 0.3828, perplexity 11517.5072,
Train Epoch: [12/50] Iters:[610/1093] transplant_loss 1.7197, rec_loss 0.0112, p_loss 0.1385, quant_error 0.1399, utilization 0.3827, perplexity 11513.4721,
Train Epoch: [12/50] Iters:[620/1093] transplant_loss 1.7230, rec_loss 0.0111, p_loss 0.1383, quant_error 0.1406, utilization 0.3829, perplexity 11517.8002,
Train Epoch: [12/50] Iters:[630/1093] transplant_loss 1.7307, rec_loss 0.0111, p_loss 0.1385, quant_error 0.1412, utilization 0.3825, perplexity 11504.7777,
Train Epoch: [12/50] Iters:[640/1093] transplant_loss 1.7314, rec_loss 0.0111, p_loss 0.1386, quant_error 0.1416, utilization 0.3826, perplexity 11507.6437,
Train Epoch: [12/50] Iters:[650/1093] transplant_loss 1.7243, rec_loss 0.0110, p_loss 0.1387, quant_error 0.1407, utilization 0.3827, perplexity 11509.7189,
Train Epoch: [12/50] Iters:[660/1093] transplant_loss 1.7326, rec_loss 0.0110, p_loss 0.1394, quant_error 0.1414, utilization 0.3827, perplexity 11508.1068,
Train Epoch: [12/50] Iters:[670/1093] transplant_loss 1.7347, rec_loss 0.0110, p_loss 0.1393, quant_error 0.1415, utilization 0.3827, perplexity 11509.2376,
Train Epoch: [12/50] Iters:[680/1093] transplant_loss 1.7259, rec_loss 0.0110, p_loss 0.1393, quant_error 0.1408, utilization 0.3830, perplexity 11520.8364,
Train Epoch: [12/50] Iters:[690/1093] transplant_loss 1.7229, rec_loss 0.0110, p_loss 0.1391, quant_error 0.1403, utilization 0.3830, perplexity 11521.0436,
Train Epoch: [12/50] Iters:[700/1093] transplant_loss 1.7228, rec_loss 0.0110, p_loss 0.1381, quant_error 0.1399, utilization 0.3830, perplexity 11519.4985,
Train Epoch: [12/50] Iters:[710/1093] transplant_loss 1.7189, rec_loss 0.0110, p_loss 0.1377, quant_error 0.1396, utilization 0.3831, perplexity 11527.4439,
Train Epoch: [12/50] Iters:[720/1093] transplant_loss 1.7156, rec_loss 0.0110, p_loss 0.1378, quant_error 0.1391, utilization 0.3829, perplexity 11520.9339,
Train Epoch: [12/50] Iters:[730/1093] transplant_loss 1.7280, rec_loss 0.0111, p_loss 0.1380, quant_error 0.1398, utilization 0.3829, perplexity 11517.8334,
Train Epoch: [12/50] Iters:[740/1093] transplant_loss 1.7324, rec_loss 0.0111, p_loss 0.1381, quant_error 0.1404, utilization 0.3829, perplexity 11520.7299,
Train Epoch: [12/50] Iters:[750/1093] transplant_loss 1.7361, rec_loss 0.0112, p_loss 0.1386, quant_error 0.1412, utilization 0.3829, perplexity 11518.6231,
Train Epoch: [12/50] Iters:[760/1093] transplant_loss 1.7351, rec_loss 0.0112, p_loss 0.1389, quant_error 0.1412, utilization 0.3828, perplexity 11514.1819,
Train Epoch: [12/50] Iters:[770/1093] transplant_loss 1.7324, rec_loss 0.0111, p_loss 0.1391, quant_error 0.1409, utilization 0.3828, perplexity 11513.0334,
Train Epoch: [12/50] Iters:[780/1093] transplant_loss 1.7155, rec_loss 0.0110, p_loss 0.1387, quant_error 0.1396, utilization 0.3828, perplexity 11518.1443,
Train Epoch: [12/50] Iters:[790/1093] transplant_loss 1.7124, rec_loss 0.0109, p_loss 0.1386, quant_error 0.1390, utilization 0.3830, perplexity 11522.2969,
Train Epoch: [12/50] Iters:[800/1093] transplant_loss 1.7160, rec_loss 0.0110, p_loss 0.1387, quant_error 0.1393, utilization 0.3829, perplexity 11524.9543,
Train Epoch: [12/50] Iters:[810/1093] transplant_loss 1.7182, rec_loss 0.0111, p_loss 0.1386, quant_error 0.1392, utilization 0.3832, perplexity 11535.0358,
Train Epoch: [12/50] Iters:[820/1093] transplant_loss 1.7173, rec_loss 0.0111, p_loss 0.1381, quant_error 0.1390, utilization 0.3832, perplexity 11535.1102,
Train Epoch: [12/50] Iters:[830/1093] transplant_loss 1.7201, rec_loss 0.0111, p_loss 0.1377, quant_error 0.1392, utilization 0.3830, perplexity 11522.3631,
Train Epoch: [12/50] Iters:[840/1093] transplant_loss 1.7253, rec_loss 0.0112, p_loss 0.1378, quant_error 0.1394, utilization 0.3828, perplexity 11511.0367,
Train Epoch: [12/50] Iters:[850/1093] transplant_loss 1.7225, rec_loss 0.0111, p_loss 0.1379, quant_error 0.1393, utilization 0.3828, perplexity 11513.3254,
Train Epoch: [12/50] Iters:[860/1093] transplant_loss 1.7208, rec_loss 0.0110, p_loss 0.1378, quant_error 0.1393, utilization 0.3826, perplexity 11502.6771,
Train Epoch: [12/50] Iters:[870/1093] transplant_loss 1.7308, rec_loss 0.0111, p_loss 0.1382, quant_error 0.1409, utilization 0.3830, perplexity 11519.9866,
Train Epoch: [12/50] Iters:[880/1093] transplant_loss 1.7409, rec_loss 0.0112, p_loss 0.1390, quant_error 0.1421, utilization 0.3831, perplexity 11524.0121,
Train Epoch: [12/50] Iters:[890/1093] transplant_loss 1.7392, rec_loss 0.0111, p_loss 0.1389, quant_error 0.1426, utilization 0.3831, perplexity 11525.5442,
Train Epoch: [12/50] Iters:[900/1093] transplant_loss 1.7364, rec_loss 0.0111, p_loss 0.1390, quant_error 0.1421, utilization 0.3829, perplexity 11518.5516,
Train Epoch: [12/50] Iters:[910/1093] transplant_loss 1.7360, rec_loss 0.0110, p_loss 0.1389, quant_error 0.1418, utilization 0.3829, perplexity 11516.7043,
Train Epoch: [12/50] Iters:[920/1093] transplant_loss 1.7250, rec_loss 0.0109, p_loss 0.1386, quant_error 0.1404, utilization 0.3825, perplexity 11500.5577,
Train Epoch: [12/50] Iters:[930/1093] transplant_loss 1.7162, rec_loss 0.0108, p_loss 0.1383, quant_error 0.1394, utilization 0.3826, perplexity 11500.7622,
Train Epoch: [12/50] Iters:[940/1093] transplant_loss 1.7151, rec_loss 0.0109, p_loss 0.1381, quant_error 0.1392, utilization 0.3828, perplexity 11510.0611,
Train Epoch: [12/50] Iters:[950/1093] transplant_loss 1.7196, rec_loss 0.0110, p_loss 0.1380, quant_error 0.1398, utilization 0.3829, perplexity 11513.4650,
Train Epoch: [12/50] Iters:[960/1093] transplant_loss 1.7260, rec_loss 0.0111, p_loss 0.1385, quant_error 0.1407, utilization 0.3829, perplexity 11512.8067,
Train Epoch: [12/50] Iters:[970/1093] transplant_loss 1.7340, rec_loss 0.0112, p_loss 0.1390, quant_error 0.1415, utilization 0.3830, perplexity 11514.0656,
Train Epoch: [12/50] Iters:[980/1093] transplant_loss 1.7372, rec_loss 0.0113, p_loss 0.1391, quant_error 0.1418, utilization 0.3830, perplexity 11519.5309,
Train Epoch: [12/50] Iters:[990/1093] transplant_loss 1.7345, rec_loss 0.0113, p_loss 0.1389, quant_error 0.1410, utilization 0.3828, perplexity 11511.8566,
Train Epoch: [12/50] Iters:[1000/1093] transplant_loss 1.7320, rec_loss 0.0113, p_loss 0.1388, quant_error 0.1407, utilization 0.3827, perplexity 11508.0002,
Train Epoch: [12/50] Iters:[1010/1093] transplant_loss 1.7332, rec_loss 0.0113, p_loss 0.1390, quant_error 0.1409, utilization 0.3827, perplexity 11507.6771,
Train Epoch: [12/50] Iters:[1020/1093] transplant_loss 1.7280, rec_loss 0.0112, p_loss 0.1384, quant_error 0.1404, utilization 0.3825, perplexity 11502.8400,
Train Epoch: [12/50] Iters:[1030/1093] transplant_loss 1.7213, rec_loss 0.0111, p_loss 0.1381, quant_error 0.1398, utilization 0.3824, perplexity 11495.5209,
Train Epoch: [12/50] Iters:[1040/1093] transplant_loss 1.7277, rec_loss 0.0111, p_loss 0.1381, quant_error 0.1406, utilization 0.3826, perplexity 11500.5886,
Train Epoch: [12/50] Iters:[1050/1093] transplant_loss 1.7372, rec_loss 0.0112, p_loss 0.1388, quant_error 0.1418, utilization 0.3830, perplexity 11520.7871,
Train Epoch: [12/50] Iters:[1060/1093] transplant_loss 1.7338, rec_loss 0.0112, p_loss 0.1381, quant_error 0.1414, utilization 0.3830, perplexity 11523.0994,
Train Epoch: [12/50] Iters:[1070/1093] transplant_loss 1.7287, rec_loss 0.0110, p_loss 0.1380, quant_error 0.1404, utilization 0.3831, perplexity 11524.4772,
Train Epoch: [12/50] Iters:[1080/1093] transplant_loss 1.7388, rec_loss 0.0112, p_loss 0.1385, quant_error 0.1415, utilization 0.3832, perplexity 11531.5566,
Train Epoch: [12/50] Iters:[1090/1093] transplant_loss 1.7415, rec_loss 0.0112, p_loss 0.1390, quant_error 0.1418, utilization 0.3832, perplexity 11529.6884,
epoch:13, cur_lr:0.000078
Train Epoch: [13/50] Iters:[10/1093] transplant_loss 1.6930, rec_loss 0.0108, p_loss 0.1358, quant_error 0.1371, utilization 0.3828, perplexity 11515.7104,
