dataset_dir: /datasets/
dataset_name: ImageNet
global_batch_size: 64
workers: 6
resolution: 256
channels: 3
codebook_size: 65536
codebook_dim: 16
alpha: 1.0
beta: 0.2
gamma: 1.0
disc_weight: 0.4
lecam_loss_weight: 0.001
disc_cr_loss_weight: 4.0
VQ: wasserstein_vq
use_multiscale: False
transplant_epochs: 5
refinement_epochs: 10
eval_epochs: 1
disc_epoch: 1
lr_transplant: 0.0001
lr_refinement: 1e-05
dropout: 0.0
seed: 3407
weight_decay: 1e-05
stage: transplant
checkpoint_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/checkpoint/Transplant/ImageNet
results_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/results/Transplant/ImageNet
saver_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/saver/Transplant/ImageNet
reconstruction_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/reconstruction/Transplant/ImageNet
yaml_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/yaml/Transplant/ImageNet
pretrained_tokenizer: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/pretrained_tokenizer/vae_ch160v4096z32.pth
checkpoint_name: 
nnodes: -1
node_rank: -1
local_rank: 0
dist_url: tcp://224.66.41.62:23456
dist_backend: nccl
world_size: 2
batch_size: 32
init_checkpoint_dir: /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/checkpoint/
data_pre: ImageNet
model_pre: model_65536_16
loss_pre: loss_1.0_0.2_1.0_0.4
training_pre: wasserstein_vq_transplant_False
saver_name_pre: wasserstein_vq_transplant_False_ImageNet_model_65536_16_loss_1.0_0.2_1.0_0.4
| distributed init (rank 0): env://
| distributed init (rank 1): env://
loaded pretrained LPIPS loss from /project/6105494/sunset/VQ-Projects/WassersteinVQ/VQGAN/code/models/cache/vgg.pth
VQ Model Parameters: 108761795
dataset name: ImageNet
len train_set: 1281167
len val_set: 50000
Start training...
epoch:1, cur_lr:0.000100
Train Epoch: [1/5] Iters:[10/20018] transplant_loss 11.4813, rec_loss 0.5385, p_loss 0.8328, quant_error 1.2912, utilization 0.0174, perplexity 466.5546,
epoch:2, cur_lr:0.000082
Train Epoch: [2/5] Iters:[10/20018] transplant_loss 2.1841, rec_loss 0.0219, p_loss 0.1716, quant_error 0.1920, utilization 0.2159, perplexity 13398.2443,
Train Epoch: [2/5] Iters:[20/20018] transplant_loss 2.1996, rec_loss 0.0227, p_loss 0.1750, quant_error 0.1942, utilization 0.2154, perplexity 13348.2606,
Train Epoch: [2/5] Iters:[30/20018] transplant_loss 2.2064, rec_loss 0.0231, p_loss 0.1774, quant_error 0.1947, utilization 0.2153, perplexity 13330.3913,
Train Epoch: [2/5] Iters:[40/20018] transplant_loss 2.2149, rec_loss 0.0235, p_loss 0.1793, quant_error 0.1954, utilization 0.2151, perplexity 13296.8945,
Train Epoch: [2/5] Iters:[50/20018] transplant_loss 2.2215, rec_loss 0.0235, p_loss 0.1793, quant_error 0.1964, utilization 0.2152, perplexity 13301.3004,
Train Epoch: [2/5] Iters:[60/20018] transplant_loss 2.2513, rec_loss 0.0241, p_loss 0.1816, quant_error 0.1999, utilization 0.2152, perplexity 13307.5670,
Train Epoch: [2/5] Iters:[70/20018] transplant_loss 2.2601, rec_loss 0.0241, p_loss 0.1823, quant_error 0.2011, utilization 0.2155, perplexity 13327.5322,
Train Epoch: [2/5] Iters:[80/20018] transplant_loss 2.2658, rec_loss 0.0240, p_loss 0.1818, quant_error 0.2031, utilization 0.2152, perplexity 13296.7930,
Train Epoch: [2/5] Iters:[90/20018] transplant_loss 2.2702, rec_loss 0.0238, p_loss 0.1806, quant_error 0.2046, utilization 0.2154, perplexity 13314.4330,
Train Epoch: [2/5] Iters:[100/20018] transplant_loss 2.2593, rec_loss 0.0237, p_loss 0.1810, quant_error 0.2032, utilization 0.2152, perplexity 13305.5714,
Train Epoch: [2/5] Iters:[110/20018] transplant_loss 2.2483, rec_loss 0.0235, p_loss 0.1811, quant_error 0.2026, utilization 0.2150, perplexity 13277.3891,
Train Epoch: [2/5] Iters:[120/20018] transplant_loss 2.2355, rec_loss 0.0233, p_loss 0.1811, quant_error 0.2013, utilization 0.2148, perplexity 13246.3913,
Train Epoch: [2/5] Iters:[130/20018] transplant_loss 2.2439, rec_loss 0.0232, p_loss 0.1818, quant_error 0.2014, utilization 0.2151, perplexity 13290.2340,
Train Epoch: [2/5] Iters:[140/20018] transplant_loss 2.2494, rec_loss 0.0237, p_loss 0.1826, quant_error 0.2013, utilization 0.2153, perplexity 13309.0500,
Train Epoch: [2/5] Iters:[150/20018] transplant_loss 2.2605, rec_loss 0.0238, p_loss 0.1821, quant_error 0.2030, utilization 0.2155, perplexity 13322.4678,
Train Epoch: [2/5] Iters:[160/20018] transplant_loss 2.2446, rec_loss 0.0233, p_loss 0.1808, quant_error 0.2010, utilization 0.2155, perplexity 13339.2389,
Train Epoch: [2/5] Iters:[170/20018] transplant_loss 2.2407, rec_loss 0.0234, p_loss 0.1803, quant_error 0.2002, utilization 0.2156, perplexity 13360.8256,
Train Epoch: [2/5] Iters:[180/20018] transplant_loss 2.2290, rec_loss 0.0231, p_loss 0.1798, quant_error 0.1983, utilization 0.2155, perplexity 13341.4412,
Train Epoch: [2/5] Iters:[190/20018] transplant_loss 2.2139, rec_loss 0.0225, p_loss 0.1789, quant_error 0.1966, utilization 0.2153, perplexity 13326.7195,
Train Epoch: [2/5] Iters:[200/20018] transplant_loss 2.2039, rec_loss 0.0223, p_loss 0.1796, quant_error 0.1955, utilization 0.2152, perplexity 13326.6412,
Train Epoch: [2/5] Iters:[210/20018] transplant_loss 2.2271, rec_loss 0.0226, p_loss 0.1810, quant_error 0.1979, utilization 0.2153, perplexity 13332.4250,
Train Epoch: [2/5] Iters:[220/20018] transplant_loss 2.2258, rec_loss 0.0225, p_loss 0.1807, quant_error 0.1973, utilization 0.2151, perplexity 13293.4971,
Train Epoch: [2/5] Iters:[230/20018] transplant_loss 2.2271, rec_loss 0.0227, p_loss 0.1805, quant_error 0.1979, utilization 0.2151, perplexity 13294.8321,
Train Epoch: [2/5] Iters:[240/20018] transplant_loss 2.2320, rec_loss 0.0231, p_loss 0.1814, quant_error 0.1982, utilization 0.2152, perplexity 13305.0576,
Train Epoch: [2/5] Iters:[250/20018] transplant_loss 2.2548, rec_loss 0.0236, p_loss 0.1818, quant_error 0.2006, utilization 0.2152, perplexity 13299.1942,
Train Epoch: [2/5] Iters:[260/20018] transplant_loss 2.2360, rec_loss 0.0236, p_loss 0.1808, quant_error 0.1983, utilization 0.2151, perplexity 13292.8560,
Train Epoch: [2/5] Iters:[270/20018] transplant_loss 2.2561, rec_loss 0.0237, p_loss 0.1824, quant_error 0.2014, utilization 0.2154, perplexity 13337.0478,
Train Epoch: [2/5] Iters:[280/20018] transplant_loss 2.2643, rec_loss 0.0240, p_loss 0.1829, quant_error 0.2025, utilization 0.2155, perplexity 13344.5164,
Train Epoch: [2/5] Iters:[290/20018] transplant_loss 2.2584, rec_loss 0.0236, p_loss 0.1822, quant_error 0.2025, utilization 0.2155, perplexity 13343.7290,
Train Epoch: [2/5] Iters:[300/20018] transplant_loss 2.2418, rec_loss 0.0234, p_loss 0.1819, quant_error 0.2003, utilization 0.2153, perplexity 13328.3988,
Train Epoch: [2/5] Iters:[310/20018] transplant_loss 2.2486, rec_loss 0.0233, p_loss 0.1819, quant_error 0.2011, utilization 0.2153, perplexity 13325.4652,
Train Epoch: [2/5] Iters:[320/20018] transplant_loss 2.2575, rec_loss 0.0237, p_loss 0.1817, quant_error 0.2015, utilization 0.2151, perplexity 13301.6696,
Train Epoch: [2/5] Iters:[330/20018] transplant_loss 2.2423, rec_loss 0.0236, p_loss 0.1810, quant_error 0.1985, utilization 0.2151, perplexity 13295.4855,
Train Epoch: [2/5] Iters:[340/20018] transplant_loss 2.2391, rec_loss 0.0236, p_loss 0.1816, quant_error 0.1977, utilization 0.2150, perplexity 13282.7123,
Train Epoch: [2/5] Iters:[350/20018] transplant_loss 2.2351, rec_loss 0.0234, p_loss 0.1806, quant_error 0.1979, utilization 0.2150, perplexity 13273.8199,
Train Epoch: [2/5] Iters:[360/20018] transplant_loss 2.2189, rec_loss 0.0233, p_loss 0.1801, quant_error 0.1964, utilization 0.2149, perplexity 13251.2878,
Train Epoch: [2/5] Iters:[370/20018] transplant_loss 2.2112, rec_loss 0.0231, p_loss 0.1803, quant_error 0.1954, utilization 0.2150, perplexity 13261.0077,
Train Epoch: [2/5] Iters:[380/20018] transplant_loss 2.2193, rec_loss 0.0231, p_loss 0.1811, quant_error 0.1969, utilization 0.2152, perplexity 13282.9215,
Train Epoch: [2/5] Iters:[390/20018] transplant_loss 2.2239, rec_loss 0.0231, p_loss 0.1804, quant_error 0.1976, utilization 0.2152, perplexity 13289.1957,
Train Epoch: [2/5] Iters:[400/20018] transplant_loss 2.2238, rec_loss 0.0231, p_loss 0.1807, quant_error 0.1971, utilization 0.2153, perplexity 13310.3138,
Train Epoch: [2/5] Iters:[410/20018] transplant_loss 2.2382, rec_loss 0.0233, p_loss 0.1814, quant_error 0.1989, utilization 0.2153, perplexity 13318.3568,
Train Epoch: [2/5] Iters:[420/20018] transplant_loss 2.2263, rec_loss 0.0230, p_loss 0.1798, quant_error 0.1980, utilization 0.2154, perplexity 13324.1491,
Train Epoch: [2/5] Iters:[430/20018] transplant_loss 2.2202, rec_loss 0.0230, p_loss 0.1796, quant_error 0.1974, utilization 0.2153, perplexity 13323.3520,
Train Epoch: [2/5] Iters:[440/20018] transplant_loss 2.2159, rec_loss 0.0228, p_loss 0.1797, quant_error 0.1971, utilization 0.2153, perplexity 13306.3379,
Train Epoch: [2/5] Iters:[450/20018] transplant_loss 2.2254, rec_loss 0.0232, p_loss 0.1805, quant_error 0.1980, utilization 0.2151, perplexity 13292.5811,
Train Epoch: [2/5] Iters:[460/20018] transplant_loss 2.2158, rec_loss 0.0230, p_loss 0.1805, quant_error 0.1964, utilization 0.2152, perplexity 13305.6971,
Train Epoch: [2/5] Iters:[470/20018] transplant_loss 2.2417, rec_loss 0.0237, p_loss 0.1817, quant_error 0.1987, utilization 0.2153, perplexity 13323.6147,
Train Epoch: [2/5] Iters:[480/20018] transplant_loss 2.2383, rec_loss 0.0236, p_loss 0.1809, quant_error 0.1989, utilization 0.2152, perplexity 13302.1501,
Train Epoch: [2/5] Iters:[490/20018] transplant_loss 2.2526, rec_loss 0.0240, p_loss 0.1815, quant_error 0.2003, utilization 0.2153, perplexity 13321.7671,
Train Epoch: [2/5] Iters:[500/20018] transplant_loss 2.2416, rec_loss 0.0235, p_loss 0.1807, quant_error 0.1993, utilization 0.2153, perplexity 13336.7442,
Train Epoch: [2/5] Iters:[510/20018] transplant_loss 2.2431, rec_loss 0.0235, p_loss 0.1810, quant_error 0.1999, utilization 0.2154, perplexity 13344.5665,
Train Epoch: [2/5] Iters:[520/20018] transplant_loss 2.2206, rec_loss 0.0229, p_loss 0.1803, quant_error 0.1981, utilization 0.2153, perplexity 13315.8736,
Train Epoch: [2/5] Iters:[530/20018] transplant_loss 2.2314, rec_loss 0.0231, p_loss 0.1806, quant_error 0.1991, utilization 0.2153, perplexity 13327.5822,
Train Epoch: [2/5] Iters:[540/20018] transplant_loss 2.2262, rec_loss 0.0228, p_loss 0.1809, quant_error 0.1987, utilization 0.2153, perplexity 13314.4789,
Train Epoch: [2/5] Iters:[550/20018] transplant_loss 2.2313, rec_loss 0.0230, p_loss 0.1807, quant_error 0.1997, utilization 0.2154, perplexity 13329.0402,
Train Epoch: [2/5] Iters:[560/20018] transplant_loss 2.2302, rec_loss 0.0230, p_loss 0.1799, quant_error 0.1986, utilization 0.2151, perplexity 13285.1047,
Train Epoch: [2/5] Iters:[570/20018] transplant_loss 2.2075, rec_loss 0.0225, p_loss 0.1794, quant_error 0.1943, utilization 0.2150, perplexity 13288.0668,
Train Epoch: [2/5] Iters:[580/20018] transplant_loss 2.2210, rec_loss 0.0229, p_loss 0.1801, quant_error 0.1955, utilization 0.2152, perplexity 13298.9697,
Train Epoch: [2/5] Iters:[590/20018] transplant_loss 2.2333, rec_loss 0.0232, p_loss 0.1793, quant_error 0.1966, utilization 0.2153, perplexity 13323.5551,
Train Epoch: [2/5] Iters:[600/20018] transplant_loss 2.2252, rec_loss 0.0228, p_loss 0.1797, quant_error 0.1957, utilization 0.2152, perplexity 13301.1089,
Train Epoch: [2/5] Iters:[610/20018] transplant_loss 2.2422, rec_loss 0.0232, p_loss 0.1817, quant_error 0.1985, utilization 0.2154, perplexity 13334.9708,
Train Epoch: [2/5] Iters:[620/20018] transplant_loss 2.2481, rec_loss 0.0234, p_loss 0.1809, quant_error 0.1999, utilization 0.2154, perplexity 13329.7436,
Train Epoch: [2/5] Iters:[630/20018] transplant_loss 2.2203, rec_loss 0.0229, p_loss 0.1804, quant_error 0.1970, utilization 0.2152, perplexity 13298.0269,
Train Epoch: [2/5] Iters:[640/20018] transplant_loss 2.2130, rec_loss 0.0228, p_loss 0.1812, quant_error 0.1960, utilization 0.2151, perplexity 13283.0997,
Train Epoch: [2/5] Iters:[650/20018] transplant_loss 2.2200, rec_loss 0.0231, p_loss 0.1811, quant_error 0.1960, utilization 0.2151, perplexity 13283.9839,
Train Epoch: [2/5] Iters:[660/20018] transplant_loss 2.2080, rec_loss 0.0229, p_loss 0.1795, quant_error 0.1944, utilization 0.2151, perplexity 13282.8908,
Train Epoch: [2/5] Iters:[670/20018] transplant_loss 2.2201, rec_loss 0.0231, p_loss 0.1805, quant_error 0.1967, utilization 0.2151, perplexity 13299.8801,
Train Epoch: [2/5] Iters:[680/20018] transplant_loss 2.2244, rec_loss 0.0230, p_loss 0.1805, quant_error 0.1967, utilization 0.2153, perplexity 13324.1653,
Train Epoch: [2/5] Iters:[690/20018] transplant_loss 2.2153, rec_loss 0.0226, p_loss 0.1798, quant_error 0.1956, utilization 0.2152, perplexity 13325.9656,
Train Epoch: [2/5] Iters:[700/20018] transplant_loss 2.2284, rec_loss 0.0228, p_loss 0.1806, quant_error 0.1976, utilization 0.2154, perplexity 13348.2592,
Train Epoch: [2/5] Iters:[710/20018] transplant_loss 2.2229, rec_loss 0.0228, p_loss 0.1798, quant_error 0.1971, utilization 0.2153, perplexity 13309.5007,
Train Epoch: [2/5] Iters:[720/20018] transplant_loss 2.2171, rec_loss 0.0228, p_loss 0.1797, quant_error 0.1963, utilization 0.2151, perplexity 13285.0891,
Train Epoch: [2/5] Iters:[730/20018] transplant_loss 2.2192, rec_loss 0.0230, p_loss 0.1794, quant_error 0.1977, utilization 0.2151, perplexity 13278.6857,
Train Epoch: [2/5] Iters:[740/20018] transplant_loss 2.2189, rec_loss 0.0232, p_loss 0.1798, quant_error 0.1977, utilization 0.2152, perplexity 13293.9218,
Train Epoch: [2/5] Iters:[750/20018] transplant_loss 2.2165, rec_loss 0.0233, p_loss 0.1802, quant_error 0.1973, utilization 0.2151, perplexity 13282.8433,
Train Epoch: [2/5] Iters:[760/20018] transplant_loss 2.2357, rec_loss 0.0236, p_loss 0.1814, quant_error 0.1996, utilization 0.2155, perplexity 13344.6325,
Train Epoch: [2/5] Iters:[770/20018] transplant_loss 2.2422, rec_loss 0.0239, p_loss 0.1819, quant_error 0.1998, utilization 0.2157, perplexity 13369.0374,
Train Epoch: [2/5] Iters:[780/20018] transplant_loss 2.2439, rec_loss 0.0239, p_loss 0.1826, quant_error 0.1995, utilization 0.2157, perplexity 13363.3143,
Train Epoch: [2/5] Iters:[790/20018] transplant_loss 2.2550, rec_loss 0.0241, p_loss 0.1832, quant_error 0.2009, utilization 0.2157, perplexity 13353.7100,
Train Epoch: [2/5] Iters:[800/20018] transplant_loss 2.2376, rec_loss 0.0240, p_loss 0.1821, quant_error 0.1980, utilization 0.2155, perplexity 13338.7335,
Train Epoch: [2/5] Iters:[810/20018] transplant_loss 2.2259, rec_loss 0.0239, p_loss 0.1821, quant_error 0.1968, utilization 0.2153, perplexity 13316.7999,
Train Epoch: [2/5] Iters:[820/20018] transplant_loss 2.2309, rec_loss 0.0238, p_loss 0.1819, quant_error 0.1976, utilization 0.2153, perplexity 13315.1930,
Train Epoch: [2/5] Iters:[830/20018] transplant_loss 2.2321, rec_loss 0.0239, p_loss 0.1813, quant_error 0.1980, utilization 0.2153, perplexity 13320.9931,
Train Epoch: [2/5] Iters:[840/20018] transplant_loss 2.2110, rec_loss 0.0235, p_loss 0.1796, quant_error 0.1953, utilization 0.2151, perplexity 13301.6997,
Train Epoch: [2/5] Iters:[850/20018] transplant_loss 2.2151, rec_loss 0.0236, p_loss 0.1795, quant_error 0.1963, utilization 0.2153, perplexity 13321.0325,
Train Epoch: [2/5] Iters:[860/20018] transplant_loss 2.2073, rec_loss 0.0232, p_loss 0.1787, quant_error 0.1955, utilization 0.2153, perplexity 13322.9533,
Train Epoch: [2/5] Iters:[870/20018] transplant_loss 2.2124, rec_loss 0.0231, p_loss 0.1790, quant_error 0.1961, utilization 0.2154, perplexity 13320.6249,
Train Epoch: [2/5] Iters:[880/20018] transplant_loss 2.2192, rec_loss 0.0230, p_loss 0.1794, quant_error 0.1966, utilization 0.2155, perplexity 13331.3906,
Train Epoch: [2/5] Iters:[890/20018] transplant_loss 2.2419, rec_loss 0.0236, p_loss 0.1810, quant_error 0.1996, utilization 0.2155, perplexity 13332.7178,
Train Epoch: [2/5] Iters:[900/20018] transplant_loss 2.2583, rec_loss 0.0236, p_loss 0.1816, quant_error 0.2018, utilization 0.2153, perplexity 13316.8913,
Train Epoch: [2/5] Iters:[910/20018] transplant_loss 2.2613, rec_loss 0.0238, p_loss 0.1817, quant_error 0.2014, utilization 0.2152, perplexity 13294.7061,
Train Epoch: [2/5] Iters:[920/20018] transplant_loss 2.2504, rec_loss 0.0239, p_loss 0.1813, quant_error 0.2006, utilization 0.2151, perplexity 13291.0245,
Train Epoch: [2/5] Iters:[930/20018] transplant_loss 2.2455, rec_loss 0.0239, p_loss 0.1814, quant_error 0.1998, utilization 0.2150, perplexity 13285.2951,
Train Epoch: [2/5] Iters:[940/20018] transplant_loss 2.2435, rec_loss 0.0238, p_loss 0.1812, quant_error 0.1992, utilization 0.2152, perplexity 13302.6043,
Train Epoch: [2/5] Iters:[950/20018] transplant_loss 2.2237, rec_loss 0.0236, p_loss 0.1810, quant_error 0.1965, utilization 0.2152, perplexity 13306.1500,
Train Epoch: [2/5] Iters:[960/20018] transplant_loss 2.2372, rec_loss 0.0237, p_loss 0.1815, quant_error 0.1990, utilization 0.2155, perplexity 13337.4546,
Train Epoch: [2/5] Iters:[970/20018] transplant_loss 2.2417, rec_loss 0.0236, p_loss 0.1815, quant_error 0.1996, utilization 0.2155, perplexity 13346.7039,
Train Epoch: [2/5] Iters:[980/20018] transplant_loss 2.2572, rec_loss 0.0240, p_loss 0.1818, quant_error 0.2016, utilization 0.2155, perplexity 13334.6354,
Train Epoch: [2/5] Iters:[990/20018] transplant_loss 2.2738, rec_loss 0.0240, p_loss 0.1820, quant_error 0.2037, utilization 0.2155, perplexity 13340.9919,
Train Epoch: [2/5] Iters:[1000/20018] transplant_loss 2.2975, rec_loss 0.0241, p_loss 0.1822, quant_error 0.2071, utilization 0.2155, perplexity 13350.4807,
Train Epoch: [2/5] Iters:[1010/20018] transplant_loss 2.2975, rec_loss 0.0241, p_loss 0.1823, quant_error 0.2069, utilization 0.2155, perplexity 13348.6441,
Train Epoch: [2/5] Iters:[1020/20018] transplant_loss 2.3087, rec_loss 0.0243, p_loss 0.1824, quant_error 0.2084, utilization 0.2154, perplexity 13324.2530,
Train Epoch: [2/5] Iters:[1030/20018] transplant_loss 2.3001, rec_loss 0.0241, p_loss 0.1820, quant_error 0.2074, utilization 0.2152, perplexity 13302.9000,
Train Epoch: [2/5] Iters:[1040/20018] transplant_loss 2.2651, rec_loss 0.0233, p_loss 0.1802, quant_error 0.2028, utilization 0.2151, perplexity 13292.4619,
Train Epoch: [2/5] Iters:[1050/20018] transplant_loss 2.2612, rec_loss 0.0234, p_loss 0.1806, quant_error 0.2016, utilization 0.2151, perplexity 13294.3391,
Train Epoch: [2/5] Iters:[1060/20018] transplant_loss 2.2509, rec_loss 0.0233, p_loss 0.1805, quant_error 0.2001, utilization 0.2151, perplexity 13294.8539,
Train Epoch: [2/5] Iters:[1070/20018] transplant_loss 2.2296, rec_loss 0.0229, p_loss 0.1806, quant_error 0.1972, utilization 0.2151, perplexity 13309.8201,
Train Epoch: [2/5] Iters:[1080/20018] transplant_loss 2.2098, rec_loss 0.0225, p_loss 0.1807, quant_error 0.1947, utilization 0.2152, perplexity 13321.4498,
Train Epoch: [2/5] Iters:[1090/20018] transplant_loss 2.2044, rec_loss 0.0229, p_loss 0.1817, quant_error 0.1943, utilization 0.2152, perplexity 13321.6396,
Train Epoch: [2/5] Iters:[1100/20018] transplant_loss 2.1875, rec_loss 0.0226, p_loss 0.1806, quant_error 0.1931, utilization 0.2152, perplexity 13326.9790,
Train Epoch: [2/5] Iters:[1110/20018] transplant_loss 2.1942, rec_loss 0.0227, p_loss 0.1809, quant_error 0.1939, utilization 0.2153, perplexity 13328.3349,
Train Epoch: [2/5] Iters:[1120/20018] transplant_loss 2.2075, rec_loss 0.0229, p_loss 0.1815, quant_error 0.1951, utilization 0.2153, perplexity 13337.9617,
Train Epoch: [2/5] Iters:[1130/20018] transplant_loss 2.2316, rec_loss 0.0230, p_loss 0.1812, quant_error 0.1982, utilization 0.2156, perplexity 13359.3246,
Train Epoch: [2/5] Iters:[1140/20018] transplant_loss 2.2449, rec_loss 0.0228, p_loss 0.1808, quant_error 0.2008, utilization 0.2156, perplexity 13362.9693,
Train Epoch: [2/5] Iters:[1150/20018] transplant_loss 2.2478, rec_loss 0.0229, p_loss 0.1819, quant_error 0.2004, utilization 0.2156, perplexity 13364.7282,
Train Epoch: [2/5] Iters:[1160/20018] transplant_loss 2.2345, rec_loss 0.0226, p_loss 0.1810, quant_error 0.1985, utilization 0.2156, perplexity 13349.6056,
Train Epoch: [2/5] Iters:[1170/20018] transplant_loss 2.2360, rec_loss 0.0226, p_loss 0.1801, quant_error 0.1994, utilization 0.2155, perplexity 13328.0085,
Train Epoch: [2/5] Iters:[1180/20018] transplant_loss 2.2057, rec_loss 0.0223, p_loss 0.1790, quant_error 0.1954, utilization 0.2152, perplexity 13303.7755,
Train Epoch: [2/5] Iters:[1190/20018] transplant_loss 2.1999, rec_loss 0.0224, p_loss 0.1791, quant_error 0.1939, utilization 0.2152, perplexity 13301.3150,
Train Epoch: [2/5] Iters:[1200/20018] transplant_loss 2.2029, rec_loss 0.0224, p_loss 0.1778, quant_error 0.1944, utilization 0.2153, perplexity 13305.3911,
Train Epoch: [2/5] Iters:[1210/20018] transplant_loss 2.2078, rec_loss 0.0226, p_loss 0.1780, quant_error 0.1958, utilization 0.2151, perplexity 13275.6278,
Train Epoch: [2/5] Iters:[1220/20018] transplant_loss 2.2052, rec_loss 0.0225, p_loss 0.1786, quant_error 0.1956, utilization 0.2153, perplexity 13307.4095,
Train Epoch: [2/5] Iters:[1230/20018] transplant_loss 2.2177, rec_loss 0.0226, p_loss 0.1791, quant_error 0.1974, utilization 0.2155, perplexity 13322.5501,
Train Epoch: [2/5] Iters:[1240/20018] transplant_loss 2.2313, rec_loss 0.0229, p_loss 0.1801, quant_error 0.1992, utilization 0.2155, perplexity 13321.1388,
Train Epoch: [2/5] Iters:[1250/20018] transplant_loss 2.2366, rec_loss 0.0231, p_loss 0.1813, quant_error 0.2002, utilization 0.2153, perplexity 13306.0897,
Train Epoch: [2/5] Iters:[1260/20018] transplant_loss 2.2350, rec_loss 0.0230, p_loss 0.1816, quant_error 0.1993, utilization 0.2154, perplexity 13333.0216,
Train Epoch: [2/5] Iters:[1270/20018] transplant_loss 2.2500, rec_loss 0.0232, p_loss 0.1818, quant_error 0.2008, utilization 0.2153, perplexity 13321.7381,
Train Epoch: [2/5] Iters:[1280/20018] transplant_loss 2.2552, rec_loss 0.0233, p_loss 0.1818, quant_error 0.2014, utilization 0.2152, perplexity 13312.8269,
Train Epoch: [2/5] Iters:[1290/20018] transplant_loss 2.2527, rec_loss 0.0232, p_loss 0.1819, quant_error 0.2005, utilization 0.2151, perplexity 13293.3778,
Train Epoch: [2/5] Iters:[1300/20018] transplant_loss 2.2391, rec_loss 0.0227, p_loss 0.1802, quant_error 0.1992, utilization 0.2150, perplexity 13280.2619,
Train Epoch: [2/5] Iters:[1310/20018] transplant_loss 2.2515, rec_loss 0.0229, p_loss 0.1801, quant_error 0.2011, utilization 0.2150, perplexity 13261.7113,
Train Epoch: [2/5] Iters:[1320/20018] transplant_loss 2.2445, rec_loss 0.0231, p_loss 0.1802, quant_error 0.2004, utilization 0.2150, perplexity 13266.3029,
Train Epoch: [2/5] Iters:[1330/20018] transplant_loss 2.2734, rec_loss 0.0237, p_loss 0.1817, quant_error 0.2040, utilization 0.2153, perplexity 13291.5666,
Train Epoch: [2/5] Iters:[1340/20018] transplant_loss 2.2651, rec_loss 0.0237, p_loss 0.1815, quant_error 0.2031, utilization 0.2153, perplexity 13304.8187,
Train Epoch: [2/5] Iters:[1350/20018] transplant_loss 2.2757, rec_loss 0.0240, p_loss 0.1831, quant_error 0.2038, utilization 0.2155, perplexity 13334.8455,
Train Epoch: [2/5] Iters:[1360/20018] transplant_loss 2.2657, rec_loss 0.0239, p_loss 0.1827, quant_error 0.2023, utilization 0.2156, perplexity 13362.4694,
Train Epoch: [2/5] Iters:[1370/20018] transplant_loss 2.2604, rec_loss 0.0238, p_loss 0.1825, quant_error 0.2017, utilization 0.2155, perplexity 13336.4693,
Train Epoch: [2/5] Iters:[1380/20018] transplant_loss 2.2713, rec_loss 0.0239, p_loss 0.1830, quant_error 0.2024, utilization 0.2155, perplexity 13330.6230,
Train Epoch: [2/5] Iters:[1390/20018] transplant_loss 2.2910, rec_loss 0.0241, p_loss 0.1826, quant_error 0.2052, utilization 0.2153, perplexity 13295.0906,
Train Epoch: [2/5] Iters:[1400/20018] transplant_loss 2.2826, rec_loss 0.0239, p_loss 0.1813, quant_error 0.2040, utilization 0.2152, perplexity 13274.1532,
Train Epoch: [2/5] Iters:[1410/20018] transplant_loss 2.2803, rec_loss 0.0240, p_loss 0.1817, quant_error 0.2037, utilization 0.2150, perplexity 13245.5565,
Train Epoch: [2/5] Iters:[1420/20018] transplant_loss 2.2771, rec_loss 0.0236, p_loss 0.1811, quant_error 0.2034, utilization 0.2151, perplexity 13258.7467,
Train Epoch: [2/5] Iters:[1430/20018] transplant_loss 2.2372, rec_loss 0.0232, p_loss 0.1792, quant_error 0.1992, utilization 0.2150, perplexity 13250.7989,
Train Epoch: [2/5] Iters:[1440/20018] transplant_loss 2.2046, rec_loss 0.0226, p_loss 0.1777, quant_error 0.1942, utilization 0.2149, perplexity 13262.6124,
Train Epoch: [2/5] Iters:[1450/20018] transplant_loss 2.2107, rec_loss 0.0225, p_loss 0.1794, quant_error 0.1953, utilization 0.2149, perplexity 13261.9464,
Train Epoch: [2/5] Iters:[1460/20018] transplant_loss 2.2125, rec_loss 0.0225, p_loss 0.1790, quant_error 0.1961, utilization 0.2150, perplexity 13279.3590,
Train Epoch: [2/5] Iters:[1470/20018] transplant_loss 2.2064, rec_loss 0.0227, p_loss 0.1794, quant_error 0.1947, utilization 0.2150, perplexity 13281.9058,
Train Epoch: [2/5] Iters:[1480/20018] transplant_loss 2.2182, rec_loss 0.0227, p_loss 0.1801, quant_error 0.1958, utilization 0.2150, perplexity 13287.0701,
Train Epoch: [2/5] Iters:[1490/20018] transplant_loss 2.2379, rec_loss 0.0234, p_loss 0.1818, quant_error 0.1993, utilization 0.2154, perplexity 13321.1802,
